ID,ADDRESS,TOWN,INTERSECTION,CLASSIFIED,GRADE
1480,28 PARK,SHREWSBURY,,10/8/14,3
1481,14 CHERRY,SOMERVILLE,,10/8/14,3
1482,63 ELM,SOMERVILLE,,10/8/14,3
1483,6 MORRISON,SOMERVILLE,,10/8/14,3
1484,711-723 SOMERVILLE,SOMERVILLE,,10/8/14,3
1485,745 SOMERVILLE,SOMERVILLE,,10/8/14,3
1486,32 WILLIAM,UPTON,,10/8/14,3
1487,42 WILLIAM,UPTON,,10/8/14,3
1488,WILLIAM,UPTON,,10/8/14,3
1489,4 COHASSET,WORCESTER,,10/8/14,3
1490,1 COLLEGE,WORCESTER,,10/8/14,3
1491,27 COLONIAL,WORCESTER,,10/8/14,3
1492,26 COMMODORE,WORCESTER,,10/8/14,3
1493,62 COMMODORE,WORCESTER,,10/8/14,3
1494,90 COMMODORE,WORCESTER,,10/8/14,3
1495,COMMODORE,WORCESTER,,10/8/14,3
1496,116 COMMONWEALTH,WORCESTER,,10/8/14,3
1497,29 COPLEY,WORCESTER,,10/8/14,3
1498,60 COPPERFIELD,WORCESTER,,10/8/14,3
1499,80 COPPERFIELD,WORCESTER,,10/8/14,3
1500,COPPERFIELD,WORCESTER,,10/8/14,3
1501,20 JOLMA,WORCESTER,,10/8/14,3
1502,103 MILL,WORCESTER,,10/8/14,3
1503,109 MILL,WORCESTER,,10/8/14,3
1504,115 MILL,WORCESTER,,10/8/14,3
1505,118 MILL,WORCESTER,,10/8/14,3
1506,455 MILL,WORCESTER,,10/8/14,3
1507,7 MOUNT VERNON,WORCESTER,,10/8/14,3
1508,19B QUEEN,WORCESTER,,10/8/14,3
1509,ADAMS,FAIRHAVEN,,10/7/14,3
1510,31 HEDGE,FAIRHAVEN,,10/7/14,3
1511,40 HEDGE,FAIRHAVEN,,10/7/14,3
1512,5 HEDGE,FAIRHAVEN,,10/7/14,3
1513,69 HEDGE,FAIRHAVEN,,10/7/14,3
1514,77 HEDGE,FAIRHAVEN,,10/7/14,3
1515,9 HEDGE,FAIRHAVEN,,10/7/14,3
1516,82 ARLINGTON,HYDE PARK,,10/7/14,3
1517,151 FAIRHAVEN,MATTAPOISETT,,10/7/14,3
1518,139 COLLEGE,SOMERVILLE,,10/7/14,3
1519,COLLEGE,SOMERVILLE,@ 2 PARK AVENUE,10/7/14,3
1520,33 HARTFORD-NORTH,UPTON,,10/7/14,3
1521,5 W-MAIN,UPTON,,10/7/14,3
1522,7 W-MAIN,UPTON,,10/7/14,3
1523,WILLIAM,UPTON,,10/7/14,3
1524,3 CLEGG,WORCESTER,,10/7/14,3
1525,180 COBURN,WORCESTER,,10/7/14,3
1526,188 COBURN,WORCESTER,,10/7/14,3
1527,188 COBURN,WORCESTER,,10/7/14,3
1528,226 COBURN,WORCESTER,,10/7/14,3
1529,250 COBURN,WORCESTER,,10/7/14,3
1530,312 COBURN,WORCESTER,,10/7/14,3
1531,9 COBURN,WORCESTER,,10/7/14,3
1532,COBURN,WORCESTER,,10/7/14,3
1533,41 COES,WORCESTER,,10/7/14,3
1534,50 FORBES,WORCESTER,,10/7/14,3
1535,PERKINS,WORCESTER,@ LINCOLN,10/7/14,3
1536,ADAMS,FAIRHAVEN,,10/6/14,3
1537,193 MAIN,FAIRHAVEN,,10/6/14,3
1538,16 ALEXANDER,HOPKINTON,,10/6/14,3
1539,123 FAIRHAVEN,MATTAPOISETT,,10/6/14,3
1540,49 FAIRHAVEN,MATTAPOISETT,,10/6/14,3
1541,72 FAIRHAVEN,MATTAPOISETT,,10/6/14,3
1542,FAIRHAVEN,MATTAPOISETT,,10/6/14,3
1543,7 SUMMER,SHREWSBURY,,10/6/14,3
1544,10 WINSLOW,SOMERVILLE,,10/6/14,3
1545,8 MITCHELL,SOUTHBORO,,10/6/14,3
1546,NEWTON,SOUTHBORO,,10/6/14,3
1547,25 PARK,SOUTHBORO,,10/6/14,3
1548,6 WINCHESTER,SOUTHBORO,,10/6/14,3
1549,2 ESTABROOK,WORCESTER,,10/6/14,3
1550,FLORIDA,WORCESTER,,10/6/14,3
1551,41 FREDERICKSON,WORCESTER,,10/6/14,3
1552,634 GRAFTON,WORCESTER,,10/6/14,3
1553,GREEN-HILL,WORCESTER,@ LINCOLN STREET,10/6/14,3
1554,61 HAVELOCK,WORCESTER,,10/6/14,3
1555,2 ORNE,WORCESTER,,10/6/14,3
1556,3502 FOREST PARK,AUBURN,,10/5/14,3
1557,25 BOYCE,AUBURN,,10/4/14,3
1558,93 BOYCE,AUBURN,,10/4/14,3
1559,58 VIOLET,DEDHAM,,10/3/14,3
1560,36 WOODLEIGH,DEDHAM,,10/3/14,3
1561,CASTLE,FAIRHAVEN,@ 29 ELM STREET,10/3/14,3
1562,61 OXFORD,FAIRHAVEN,,10/3/14,3
1563,65 OXFORD,FAIRHAVEN,,10/3/14,3
1564,20 NICHOLAS,HOPKINTON,,10/3/14,3
1565,9 TERESA,HOPKINTON,,10/3/14,3
1566,FAIRHAVEN,MATTAPOISETT,,10/3/14,3
1567,43 CHARLOTTE,WORCESTER,,10/3/14,3
1568,CHESTERFIELD,WORCESTER,,10/3/14,3
1569,30 CLARA,WORCESTER,,10/3/14,3
1570,11 CLARIDGE,WORCESTER,,10/3/14,3
1571,24 CLARIDGE,WORCESTER,,10/3/14,3
1572,56 CLARIDGE,WORCESTER,,10/3/14,3
1573,64 CLARIDGE,WORCESTER,,10/3/14,3
1574,122 CLARK,WORCESTER,,10/3/14,3
1575,84 CLARK,WORCESTER,,10/3/14,3
1576,33 FLAGG,WORCESTER,,10/3/14,3
1577,37 FLAGG,WORCESTER,,10/3/14,3
1578,45 FLAGG,WORCESTER,,10/3/14,3
1579,FLAGG,WORCESTER,,10/3/14,3
1580,1158 MAIN,WORCESTER,,10/3/14,3
1581,1168 MAIN,WORCESTER,,10/3/14,3
1582,446 MAIN,WORCESTER,,10/3/14,3
1583,805 MAIN,WORCESTER,,10/3/14,3
1584,UXBRIDGE,WORCESTER,@ DUXBURY STREET,10/3/14,3
1585,177 COOLIDGE,CAMBRIDGE,,10/2/14,3
1586,10 WHITEHALL,DEDHAM,,10/2/14,3
1587,WILDING,FAIRHAVEN,,10/2/14,3
1588,WILDING,FAIRHAVEN,,10/2/14,3
1589,3 BARNABAS,MARION,,10/2/14,3
1590,HERMITAGE,MARION,,10/2/14,3
1591,HIGHLAND,MARION,,10/2/14,3
1592,13 NOKOMIS,MARION,,10/2/14,3
1593,8 PIE,MARION,,10/2/14,3
1594,91 COUNTY,MATTAPOISETT,,10/2/14,3
1595,48 FAIRHAVEN,MATTAPOISETT,,10/2/14,3
1596,5 FAIRHAVEN,MATTAPOISETT,,10/2/14,3
1597,OPP 48 FAIRHAVEN,MATTAPOISETT,,10/2/14,3
1598,38 LINCOLN,NATICK,,10/2/14,3
1599,136 OAK,NATICK,,10/2/14,3
1600,88 PARK,NATICK,,10/2/14,3
1601,PLEASANT-SOUTH,NATICK,,10/2/14,3
1602,20 RICHMOND,NATICK,,10/2/14,3
1603,7 RIVER,NATICK,,10/2/14,3
1604,SPRING,NATICK,,10/2/14,3
1605,36 WATER,NATICK,,10/2/14,3
1606,399 WHITNEY,NORTHBORO,,10/2/14,3
1607,15 FOX HILL,SHREWSBURY,,10/2/14,3
1608,8 FOX HILL,SHREWSBURY,,10/2/14,3
1609,17 OAKLAND,SHREWSBURY,,10/2/14,3
1610,8 OAKLAND,SHREWSBURY,,10/2/14,3
1611,23 PORTER,SOMERVILLE,,10/2/14,3
1612,151 SUMMER,SOMERVILLE,,10/2/14,3
1613,SUMMER,SOMERVILLE,,10/2/14,3
1614,16 CROSS,UXBRIDGE,,10/2/14,3
1615,33 E-HARTFORD,UXBRIDGE,,10/2/14,3
1616,119 N-MAIN,UXBRIDGE,,10/2/14,3
1617,44 RIVULET,UXBRIDGE,,10/2/14,3
1618,71 S-MAIN,UXBRIDGE,,10/2/14,3
1619,14 SCOTT,UXBRIDGE,,10/2/14,3
1620,50 EAST MAIN,WESTBOROUGH,,10/2/14,3
1621,30 LYMAN,WESTBOROUGH,,10/2/14,3
1622,280 TURNPIKE,WESTBOROUGH,,10/2/14,3
1623,555 CHANDLER,WORCESTER,,10/2/14,3
1624,556 CHANDLER,WORCESTER,,10/2/14,3
1625,572 CHANDLER,WORCESTER,,10/2/14,3
1626,572 CHANDLER,WORCESTER,,10/2/14,3
1627,582 CHANDLER,WORCESTER,,10/2/14,3
1628,606 CHANDLER,WORCESTER,,10/2/14,3
1629,614 CHANDLER,WORCESTER,,10/2/14,3
1630,621 CHANDLER,WORCESTER,,10/2/14,3
1631,635-643 CHANDLER,WORCESTER,,10/2/14,3
1632,CHANDLER,WORCESTER,,10/2/14,3
1633,83 FOREST,WORCESTER,,10/2/14,3
1634,FOREST,WORCESTER,,10/2/14,3
1635,SHERMAN,WORCESTER,,10/2/14,3
1636,225 SHREWSBURY,WORCESTER,,10/2/14,3
1637,254 SHREWSBURY,WORCESTER,,10/2/14,3
1638,333 SHREWSBURY,WORCESTER,,10/2/14,3
1639,345 SHREWSBURY,WORCESTER,,10/2/14,3
1640,89 SHREWSBURY,WORCESTER,,10/2/14,3
1641,595 SOUTHBRIDGE,WORCESTER,,10/2/14,3
1642,SOUTHBRIDGE,WORCESTER,,10/2/14,3
1643,SOUTHBRIDGE,WORCESTER,,10/2/14,3
1644,SOUTHBRIDGE,WORCESTER,,10/2/14,3
1645,SUNDERLAND,WORCESTER,,10/2/14,3
1646,321 WASHINGTON,DEDHAM,,10/1/14,3
1647,496 WASHINGTON,DEDHAM,,10/1/14,3
1648,CASTLE,FAIRHAVEN,,10/1/14,3
1649,215 GREEN,FAIRHAVEN,,10/1/14,3
1650,25 LINDEN,FAIRHAVEN,,10/1/14,3
1651,LINDEN,FAIRHAVEN,,10/1/14,3
1652,4 WATER,MARION,,10/1/14,3
1653,81 WATER,MARION,,10/1/14,3
1654,85 WATER,MARION,,10/1/14,3
1655,WATER,MARION,,10/1/14,3
1656,7 EDGEWOOD,MATTAPOISETT,,10/1/14,3
1657,1 LONGFELLOW,NATICK,,10/1/14,3
1658,10 CHURCH,NORTHBORO,,10/1/14,3
1659,WHITNEY,NORTHBORO,,10/1/14,3
1660,3 HOWES,PLYMOUTH,,10/1/14,3
1661,41 SOUTH,PLYMOUTH,,10/1/14,3
1662,WARREN,PLYMOUTH,,10/1/14,3
1663,14 BROOK,SHERBORN,,10/1/14,3
1664,BROOK,SHERBORN,,10/1/14,3
1665,13 COURSE-BROOK,SHERBORN,,10/1/14,3
1666,11 HARRINGTON-RIDGE,SHERBORN,,10/1/14,3
1667,JACKSON,SHERBORN,,10/1/14,3
1668,51 PARKS,SHERBORN,,10/1/14,3
1669,62 RUSSETT-HILL,SHERBORN,,10/1/14,3
1670,SPEEN,SHERBORN,,10/1/14,3
1671,136 WESTERN,SHERBORN,,10/1/14,3
1672,DANE,SOMERVILLE,,10/1/14,3
1673,MEDFORD,SOMERVILLE,,10/1/14,3
1674,51 CENTRAL,SOUTHBORO,,10/1/14,3
1675,18 LYMAN,WESTBOROUGH,,10/1/14,3
1676,24 LYMAN,WESTBOROUGH,,10/1/14,3
1677,164 MILK,WESTBOROUGH,,10/1/14,3
1678,166 MILK,WESTBOROUGH,,10/1/14,3
1679,14 ANNA,WORCESTER,,10/1/14,3
1680,114 CHANDLER,WORCESTER,,10/1/14,3
1681,128 CHANDLER,WORCESTER,,10/1/14,3
1682,162 CHANDLER,WORCESTER,,10/1/14,3
1683,170 CHANDLER,WORCESTER,,10/1/14,3
1684,174 CHANDLER,WORCESTER,,10/1/14,3
1685,330 CHANDLER,WORCESTER,,10/1/14,3
1686,340 CHANDLER,WORCESTER,,10/1/14,3
1687,344 CHANDLER,WORCESTER,,10/1/14,3
1688,429 CHANDLER,WORCESTER,,10/1/14,3
1689,OPP 263 CHANDLER,WORCESTER,,10/1/14,3
1690,101-103 FOREST,WORCESTER,,10/1/14,3
1691,119 FOREST,WORCESTER,,10/1/14,3
1692,FOREST,WORCESTER,,10/1/14,3
1693,435 MASSASOIT,WORCESTER,,10/1/14,3
1694,5 MASSASOIT,WORCESTER,,10/1/14,3
1695,MASSASOIT,WORCESTER,,10/1/14,3
1696,MASSASOIT,WORCESTER,,10/1/14,3
1697,82 MAY,WORCESTER,,10/1/14,3
1698,86 MAY,WORCESTER,,10/1/14,3
1699,OPP 27 ROCKDALE,WORCESTER,,10/1/14,3
1700,295 SALISBURY,WORCESTER,,10/1/14,3
1701,301 SALISBURY,WORCESTER,,10/1/14,3
1702,6 SEVER,WORCESTER,,10/1/14,3
1703,86 SEYMOUR,WORCESTER,,10/1/14,3
1704,8 SOUTHVIEW,WORCESTER,,10/1/14,3
1705,60-62 STANDISH,WORCESTER,,10/1/14,3
1706,STATE,WORCESTER,,10/1/14,3
1707,9 STEELE,WORCESTER,,10/1/14,3
1708,6 STURGIS,WORCESTER,,10/1/14,3
1709,STURGIS,WORCESTER,,10/1/14,3
1710,16 SUMMERHILL,WORCESTER,,10/1/14,3
1711,34 VIOLET,DEDHAM,,9/30/14,3
1712,112 WALNUT,DEDHAM,,9/30/14,3
1713,45 WALNUT,DEDHAM,,9/30/14,3
1714,74 ELM,FAIRHAVEN,,9/30/14,3
1715,15 PLYMOUTH,FAIRHAVEN,,9/30/14,3
1716,20 PLYMOUTH,FAIRHAVEN,,9/30/14,3
1717,303 PROVIDENCE,GRAFTON,,9/30/14,3
1718,134 HAYDEN-ROWE,HOPKINTON,,9/30/14,3
1719,6 COUNTRY,KINGSTON,,9/30/14,3
1720,169 LAKE,KINGSTON,,9/30/14,3
1721,12 MONTCLAIR,KINGSTON,,9/30/14,3
1722,38 NOTTINGHAM,KINGSTON,,9/30/14,3
1723,16 PROSPECT,KINGSTON,,9/30/14,3
1724,16 SCHOOL,KINGSTON,,9/30/14,3
1725,7 STONEY-POINT,KINGSTON,,9/30/14,3
1726,113 SPRING,MARION,,9/30/14,3
1727,37 SPRING,MARION,,9/30/14,3
1728,41 SPRING,MARION,,9/30/14,3
1729,31 HASTINGS,MENDON,,9/30/14,3
1730,4 MEADE,MILFORD,,9/30/14,3
1731,6 S-HIGH,MILFORD,,9/30/14,3
1732,S-MAIN,MILFORD,,9/30/14,3
1733,4 ALVARADO,WORCESTER,,9/30/14,3
1734,82 ALVARADO,WORCESTER,,9/30/14,3
1735,ANNA,WORCESTER,,9/30/14,3
1736,8 BUCKINGHAM,WORCESTER,,9/30/14,3
1737,5 CAMP,WORCESTER,,9/30/14,3
1738,147 CANTERBURY,WORCESTER,,9/30/14,3
1739,149-151 CANTERBURY,WORCESTER,,9/30/14,3
1740,165 CANTERBURY,WORCESTER,,9/30/14,3
1741,243 CANTERBURY,WORCESTER,,9/30/14,3
1742,CHAMBERS,WORCESTER,,9/30/14,3
1743,100 CHANDLER,WORCESTER,,9/30/14,3
1744,104 CHANDLER,WORCESTER,,9/30/14,3
1745,72-80 CHANDLER,WORCESTER,,9/30/14,3
1746,73 CHANDLER,WORCESTER,,9/30/14,3
1747,64 FLAGG,WORCESTER,,9/30/14,3
1748,FLAGG,WORCESTER,,9/30/14,3
1749,66 PLANTATION,WORCESTER,,9/30/14,3
1750,84 PLANTATION,WORCESTER,,9/30/14,3
1751,PLANTATION,WORCESTER,@ HAMILTON STREET,9/30/14,3
1752,356 SALISBURY,WORCESTER,,9/30/14,3
1753,535 SALISBURY,WORCESTER,,9/30/14,3
1754,620 SALISBURY,WORCESTER,,9/30/14,3
1755,184 VINCENT,DEDHAM,,9/29/14,3
1756,34 VINCENT,DEDHAM,,9/29/14,3
1757,90 VINCENT,DEDHAM,,9/29/14,3
1758,ADAMS,FAIRHAVEN,,9/29/14,3
1759,ADAMS,FAIRHAVEN,,9/29/14,3
1760,ADAMS,FAIRHAVEN,,9/29/14,3
1761,27 ASH,FAIRHAVEN,,9/29/14,3
1762,3 LONG,FAIRHAVEN,,9/29/14,3
1763,SOUTH,GRAFTON,,9/29/14,3
1764,18 VINCENT,GRAFTON,,9/29/14,3
1765,WESTVIEW,GRAFTON,@ WOODSIDE DRIVE,9/29/14,3
1766,71 HAYDEN-ROWE,HOPKINTON,,9/29/14,3
1767,80 HAYDEN-ROWE,HOPKINTON,,9/29/14,3
1768,87 MAIN,KINGSTON,,9/29/14,3
1769,319 WAREHAM,MARION,,9/29/14,3
1770,454 WAREHAM,MARION,,9/29/14,3
1771,458 WAREHAM,MARION,,9/29/14,3
1772,LAKE,NATICK,@ N. MAIN,9/29/14,3
1773,404 NASH,NEW BEDFORD,,9/29/14,3
1774,478 NASH,NEW BEDFORD,,9/29/14,3
1775,SAWYER,NEW BEDFORD,@ HIGHLAND STREET,9/29/14,3
1776,228 BURNCOAT,WORCESTER,,9/29/14,3
1777,572 BURNCOAT,WORCESTER,,9/29/14,3
1778,BURNCOAT,WORCESTER,,9/29/14,3
1779,253 CAMBRIDGE,WORCESTER,,9/29/14,3
1780,285 CAMBRIDGE,WORCESTER,,9/29/14,3
1781,365 CAMBRIDGE,WORCESTER,,9/29/14,3
1782,369 CAMBRIDGE,WORCESTER,,9/29/14,3
1783,438 CAMBRIDGE,WORCESTER,,9/29/14,3
1784,629 CAMBRIDGE,WORCESTER,,9/29/14,3
1785,CAMBRIDGE,WORCESTER,,9/29/14,3
1786,25 DUXBURY,WORCESTER,,9/29/14,3
1787,FIR,WORCESTER,@ NORFOLK STREET,9/29/14,3
1788,136 FREMONT,WORCESTER,,9/29/14,3
1789,142 FREMONT,WORCESTER,,9/29/14,3
1790,OPP 284 LAKE,WORCESTER,,9/29/14,3
1791,118 NORFOLK,WORCESTER,,9/29/14,3
1792,SALISBURY,WORCESTER,,9/29/14,3
1793,SALISBURY,WORCESTER,,9/29/14,3
1794,SALISBURY,WORCESTER,,9/29/14,3
1795,14-16 N-STONE-MILL,DEDHAM,,9/26/14,3
1796,BELLEVUE,FAIRHAVEN,,9/26/14,3
1797,23 HUTTLESTON,FAIRHAVEN,,9/26/14,3
1798,HUTTLESTON,FAIRHAVEN,,9/26/14,3
1799,HUTTLESTON,FAIRHAVEN,,9/26/14,3
1800,LEWIS,MARION,,9/26/14,3
1801,99 MAIN,MARION,,9/26/14,3
1802,9 CATHAWAY,MATTAPOISETT,,9/26/14,3
1803,19 MAIN,MATTAPOISETT,,9/26/14,3
1804,24 MAIN,MATTAPOISETT,,9/26/14,3
1805,37 MAIN,MATTAPOISETT,,9/26/14,3
1806,40 MAIN,MATTAPOISETT,,9/26/14,3
1807,50 MAIN,MATTAPOISETT,,9/26/14,3
1808,3 RIVER,MATTAPOISETT,,9/26/14,3
1809,294 MILLBURY,MILLBURY,,9/26/14,3
1810,FISKE,NATICK,@ FISKE LANE,9/26/14,3
1811,FISKE,NATICK,@ POND STREET,9/26/14,3
1812,14 SYLVESTER,NATICK,,9/26/14,3
1813,76 BROOKS,WORCESTER,,9/26/14,3
1814,BROOKS,WORCESTER,,9/26/14,3
1815,BROOKS,WORCESTER,,9/26/14,3
1816,BROOKS,WORCESTER,,9/26/14,3
1817,65 BROWNELL,WORCESTER,,9/26/14,3
1818,78 BROWNELL,WORCESTER,,9/26/14,3
1819,11 BURNCOAT,WORCESTER,,9/26/14,3
1820,198 BURNCOAT,WORCESTER,,9/26/14,3
1821,23 BURNCOAT,WORCESTER,,9/26/14,3
1822,9 BURNCOAT,WORCESTER,,9/26/14,3
1823,GARDNER,WORCESTER,,9/26/14,3
1824,23 GRAND,WORCESTER,,9/26/14,3
1825,MELVILLE,WORCESTER,@ PAINE STREET,9/26/14,3
1826,316 PLANTATION,WORCESTER,,9/26/14,3
1827,SARGENT,WORCESTER,,9/26/14,3
1828,16 SECONSET,WORCESTER,,9/26/14,3
1829,6 SHORT,DEDHAM,,9/25/14,3
1830,5 SIDNEY,DEDHAM,,9/25/14,3
1831,6 SMITH,DEDHAM,,9/25/14,3
1832,OPP 111 HUTTLESTON,FAIRHAVEN,,9/25/14,3
1833,HUTTLESTON,FAIRHAVEN,,9/25/14,3
1834,10 BEVERLY,GRAFTON,,9/25/14,3
1835,6 SHORE,GRAFTON,,9/25/14,3
1836,51 MILL,MARION,,9/25/14,3
1837,513 MILL,MARION,,9/25/14,3
1838,704 MILL,MARION,,9/25/14,3
1839,732 MILL,MARION,,9/25/14,3
1840,BEACON,MAYNARD,@ THOMAS STREET,9/25/14,3
1841,8 EUCLID,MAYNARD,,9/25/14,3
1842,33 LIBERTY,NATICK,,9/25/14,3
1843,BENSON,NORTHBRIDGE,,9/25/14,3
1844,222 CHURCH,NORTHBRIDGE,,9/25/14,3
1845,480 CHURCH,NORTHBRIDGE,,9/25/14,3
1846,CRESCENT,NORTHBRIDGE,,9/25/14,3
1847,106 EAST,NORTHBRIDGE,,9/25/14,3
1848,70 EAST,NORTHBRIDGE,,9/25/14,3
1849,15-17 FOREST,NORTHBRIDGE,,9/25/14,3
1850,26-28 FOREST,NORTHBRIDGE,,9/25/14,3
1851,35-37 FOREST,NORTHBRIDGE,,9/25/14,3
1852,68 JON,NORTHBRIDGE,,9/25/14,3
1853,2365 PROVIDENCE,NORTHBRIDGE,,9/25/14,3
1854,PROVIDENCE,NORTHBRIDGE,,9/25/14,3
1855,201 HOLLAND,SOMERVILLE,,9/25/14,3
1856,88 BRANDON,WORCESTER,,9/25/14,3
1857,12 BRANTWOOD,WORCESTER,,9/25/14,3
1858,63 BRANTWOOD,WORCESTER,,9/25/14,3
1859,65 BRANTWOOD,WORCESTER,,9/25/14,3
1860,16 BRATTLE,WORCESTER,,9/25/14,3
1861,97 BRATTLE,WORCESTER,,9/25/14,3
1862,34 BRIGHTON,WORCESTER,,9/25/14,3
1863,12 BRISTOL,WORCESTER,,9/25/14,3
1864,OPP 23 BRISTOL,WORCESTER,,9/25/14,3
1865,148 BROOKLINE,WORCESTER,,9/25/14,3
1866,5 BROOKMAN,WORCESTER,,9/25/14,3
1867,18 GORDON,WORCESTER,,9/25/14,3
1868,15 KILBY,WORCESTER,,9/25/14,3
1869,134 MASSASOIT,WORCESTER,,9/25/14,3
1870,54 MASSASOIT,WORCESTER,,9/25/14,3
1871,76 MASSASOIT,WORCESTER,,9/25/14,3
1872,92 MASSASOIT,WORCESTER,,9/25/14,3
1873,94 MASSASOIT,WORCESTER,,9/25/14,3
1874,MASSASOIT,WORCESTER,,9/25/14,3
1875,582 PARK,WORCESTER,,9/25/14,3
1876,PARK,WORCESTER,@ BEAVER BROOK PARKWAY,9/25/14,3
1877,284 PLANTATION,WORCESTER,,9/25/14,3
1878,39 STAFFORD,WORCESTER,,9/25/14,3
1879,9 STAFFORD,WORCESTER,,9/25/14,3
1880,53 SAVIN,DEDHAM,,9/24/14,3
1881,55 SAWYER,DEDHAM,,9/24/14,3
1882,21 SHIRETOWN,DEDHAM,,9/24/14,3
1883,188 FRONT,MARION,,9/24/14,3
1884,365 FRONT,MARION,,9/24/14,3
1885,123 OAK,NATICK,,9/24/14,3
1886,QUINSIGAMOND,WORCESTER,@ OLDE MILLBURY STREET,9/24/14,3
1887,60 RIVERSIDE,DEDHAM,,9/23/14,3
1888,87 ROSEMARY,DEDHAM,,9/23/14,3
1889,26 RUSTCRAFT,DEDHAM,,9/23/14,3
1890,BRIDGE,FAIRHAVEN,@ MAIN STREET,9/23/14,3
1891,109 MIDDLE,FAIRHAVEN,,9/23/14,3
1892,85 MIDDLE,FAIRHAVEN,,9/23/14,3
1893,40 ALLEN,MARION,,9/23/14,3
1894,43 ALLEN,MARION,,9/23/14,3
1895,15 VINE,MARION,,9/23/14,3
1896,WATER,MARION,,9/23/14,3
1897,17 GENOA,MILFORD,,9/23/14,3
1898,13 MURIEL,MILFORD,,9/23/14,3
1899,22 WATER,MILFORD,,9/23/14,3
1900,WATER,MILFORD,,9/23/14,3
1901,BELMONT,WORCESTER,@ I-290,9/23/14,3
1902,5 BENEDICT,WORCESTER,,9/23/14,3
1903,9 BIRMINGHAM,WORCESTER,,9/23/14,3
1904,36 BLAINE,WORCESTER,,9/23/14,3
1905,15 BOXFORD,WORCESTER,,9/23/14,3
1906,BOYD,WORCESTER,,9/23/14,3
1907,36 BOYLSTON,WORCESTER,,9/23/14,3
1908,7 DOROTHY,WORCESTER,,9/23/14,3
1909,54 ELM,WORCESTER,,9/23/14,3
1910,5-7 FRONGILLO-FARM,WORCESTER,,9/23/14,3
1911,197 STAFFORD,WORCESTER,,9/23/14,3
1912,STAFFORD,WORCESTER,,9/23/14,3
1913,STAFFORD,WORCESTER,,9/23/14,3
1914,4 RIDGE,DEDHAM,,9/22/14,3
1915,20 RIVER,DEDHAM,,9/22/14,3
1916,64 MAIN,FAIRHAVEN,@ 13 WASHINGTON STREET,9/22/14,3
1917,WALNUT,FAIRHAVEN,,9/22/14,3
1918,59 GROVE,HOPKINTON,,9/22/14,3
1919,10 PLEASANT,HOPKINTON,,9/22/14,3
1920,15 ALLEN,MARION,,9/22/14,3
1921,22 ALLEN,MARION,,9/22/14,3
1922,33 ALLEN,MARION,,9/22/14,3
1923,9 ALLEN,MARION,,9/22/14,3
1924,E-MAIN,MILFORD,,9/22/14,3
1925,140 WEST,MILFORD,,9/22/14,3
1926,24 WEST,MILFORD,,9/22/14,3
1927,BODEN,NATICK,@ TAMARACK ROAD,9/22/14,3
1928,GLEN,NATICK,@ MILL STREET,9/22/14,3
1929,15 WASHINGTON,NATICK,@ HUNTER HILL ROAD,9/22/14,3
1930,COGGESHALL,NEW BEDFORD,,9/22/14,3
1931,108 ELM,WORCESTER,,9/22/14,3
1932,70 ELM,WORCESTER,,9/22/14,3
1933,76 ELM,WORCESTER,,9/22/14,3
1934,OLGA,WORCESTER,@ ADOLPH STREET,9/22/14,3
1935,76 RICHLAND,WORCESTER,,9/22/14,3
1936,7 SUN-VALLEY,WORCESTER,,9/22/14,3
1937,79 SYLVAN,WORCESTER,,9/22/14,3
1938,138-140 QUINCY,DEDHAM,,9/19/14,3
1939,85-87 QUINCY,DEDHAM,,9/19/14,3
1940,4 FORT,FAIRHAVEN,,9/19/14,3
1941,59 UNION,FAIRHAVEN,,9/19/14,3
1942,UNION,FAIRHAVEN,,9/19/14,3
1943,11 KNIGHT,FRAMINGHAM,,9/19/14,3
1944,980 PLEASANT,FRAMINGHAM,,9/19/14,3
1945,989 PLEASANT,FRAMINGHAM,,9/19/14,3
1946,995 PLEASANT,FRAMINGHAM,,9/19/14,3
1947,12 CEDAR,HOPKINTON,,9/19/14,3
1948,SCHOOL,SOMERVILLE,,9/19/14,3
1949,GOLD,WORCESTER,,9/19/14,3
1950,GUNNARSON,WORCESTER,,9/19/14,3
1951,PLANTATION,WORCESTER,@ AITCHISON STREET,9/19/14,3
1952,PROVIDENCE,WORCESTER,@ DOANE STREET,9/19/14,3
1953,23 POND-FARM,DEDHAM,,9/18/14,3
1954,180 PROVIDENCE,DEDHAM,,9/18/14,3
1955,445 PLEASANT,FRAMINGHAM,,9/18/14,3
1956,518 PLEASANT,FRAMINGHAM,,9/18/14,3
1957,573 PLEASANT,FRAMINGHAM,,9/18/14,3
1958,PLEASANT,FRAMINGHAM,,9/18/14,3
1959,10 GOSNOLD,MATTAPOISETT,,9/18/14,3
1960,12 HOMESTEAD,MATTAPOISETT,,9/18/14,3
1961,HOMESTEAD,MATTAPOISETT,,9/18/14,3
1962,7 INDUSTRIAL,MATTAPOISETT,,9/18/14,3
1963,55 NORTH,MATTAPOISETT,,9/18/14,3
1964,69 NORTH,MATTAPOISETT,,9/18/14,3
1965,71 NORTH,MATTAPOISETT,,9/18/14,3
1966,76 NORTH,MATTAPOISETT,,9/18/14,3
1967,83-85 NORTH,MATTAPOISETT,,9/18/14,3
1968,13 PROSPECT,MATTAPOISETT,,9/18/14,3
1969,7 PROSPECT,MATTAPOISETT,,9/18/14,3
