ID,ADDRESS,TOWN,INTERSECTION,REPAIRED,GRADE
4860176,TRUDEAU DR,WARREN,MAIN ST,7/21/2015,1
4859021,6 LAKE RD E,WEST YARMOUTH,BUCK ISLAND RD,7/21/2015,1
4859918,63 RALPH TALBOT ST,WEYMOUTH,BALD EAGLE RD,7/21/2015,1
1323908,442 WATER ST,HAVERHILL,GREENVILLE ST,7/22/2015,2
1351911,750 SCHOOL ST,WEBSTER,OVERLOOK AVE,7/22/2015,2
1665209,4 GARDEN RD,MARBLEHEAD,BRISTOL RD,7/22/2015,2
1740005,655 E 7TH ST,SOUTH BOSTON,VIKING PL,7/22/2015,2
1767966,6 PEQUOT RD,PEABODY,CATHERINE DR,7/22/2015,2
3931022,160 W BROOKLINE ST,BOSTON,TREMONT ST,7/22/2015,2A
4046106,4 HUDSON RD,GLOUCESTER,HODGKINS ST,7/22/2015,2A
4509166,129 QUINCY ST,QUINCY,WATER ST,7/22/2015,2
4524639,136 DANIELS ST,MALDEN,HARVARD ST,7/22/2015,2
4846446,11 RIDGEMERE WAY,AMESBURY,WHITEHALL RD,7/22/2015,1
4880477,51 VIRGINIA RD,WALTHAM,HAMILTON RD,7/22/2015,3
4863497,800 MORRISSEY BLVD,DORCHESTER,VICTORY RD,7/22/2015,1
4865346,1 CLERMONT ST,DORCHESTER,BAILEY ST,7/22/2015,1
4860350,18 CHELSEA ST,EAST BOSTON,ELBOW ST,7/22/2015,1
4860524,106 PIERCE ST,MALDEN,BAINBRIDGE ST,7/22/2015,1
4862057,MARGIN ST,PEABODY,PROCTOR ST,7/22/2015,1
4862101,20 AUBURN ST,WHITMAN,WASHINGTON ST,7/22/2015,1
4872529,HARRISON AVE,BOSTON,KNEELAND ST,7/22/2015,1
4878448,55 RESERVOIR RD,BROOKLINE,SURREY CT,7/22/2015,1
4878429,679 MAIN ST,CHATHAM,QUEEN ANNE RD,7/22/2015,1
4879874,227 TOPSFIELD RD,IPSWICH,LONGMEADOW DR,7/22/2015,1
4878803,14 CLINTON AVE,LOWELL,MAMMOTH RD,7/22/2015,1
4878300,94 CLIFF ST,LYNN,LINWOOD ST,7/22/2015,1
4878518,133 DANIELS ST,MALDEN,HARVARD ST,7/22/2015,2
4877887,39 WALNUT ST,PEABODY,WALLIS ST,7/22/2015,1
4877899,153 S WALNUT ST,QUINCY,OAK ST,7/22/2015,1
4877788,476 GREEN ST,WEYMOUTH,EAST ST,7/22/2015,1
4878729,323 ANDOVER ST,WILMINGTON,ASHWOOD AVE,7/22/2015,1
305668,275 CYPRESS ST,BROOKLINE,HART ST,7/23/2015,3
1716817,48 CHERRY ST,WENHAM,MONUMENT ST,7/23/2015,3
3133041,208 CHERRY ST,NEWTON,DERBY ST,7/23/2015,2
3833476,88 MARION ST,LYNN,BOSTON ST,7/23/2015,2
4207053,32 AGAWAM ST,LOWELL,GRIFFIN ST,7/23/2015,2A
4208118,88 CROSS ST,NORWOOD,MONROE ST,7/23/2015,3
4317109,100 LYNNFIELD ST,PEABODY,LAUREL ST,7/23/2015,2A
4614623,34 CENTRE ST,DANVERS,WALNUT ST,7/23/2015,2
4629046,448 FERRY ST,MALDEN,FAIRMONT ST,7/23/2015,2A
4741944,412 W 1ST ST,SOUTH BOSTON,DORCHESTER ST,7/23/2015,2
4664498,75 WARREN AVE,MALDEN,MAGNOLIA ST,7/23/2015,2A
4741816,71 WOODROW AVE,DORCHESTER,BALLOU AVE,7/23/2015,2
4772775,88 ROCKWELL ST,MALDEN,HAVELOCK ST,7/23/2015,1
4772256,1102 BOYLSTON ST,NEWTON,MEREDITH AVE,7/23/2015,1
4804198,29 HARVARD AVE,MEDFORD,BOWER ST,7/23/2015,1
4878473,110 BUNKER HILL ST,CHARLESTOWN,LEXINGTON ST,7/23/2015,2A
4861209,33 HOPKINS ST,DORCHESTER,EVANS ST,7/23/2015,2
4844008,11 MONMOUTH ST,EAST BOSTON,MARION ST,7/23/2015,1
4850740,8 FLETCHER ST,ROSLINDALE,SOUTH ST,7/23/2015,1
4878517,POINT ALLERTON AVE,HULL,NANTASKET AVE,7/23/2015,1
4882894,30 TRITON SOUND CIR,NEW SEABURY,TROON WAY,7/23/2015,1
4880345,252 WASHINGTON ST,QUINCY,GRANT PL,7/23/2015,1
4897718,264 CYPRESS ST,BROOKLINE,HART ST,7/23/2015,1
4894933,776 NANTASKET AVE,HULL,O ST,7/23/2015,1
4898896,48 PARLEY AVE,JAMAICA PLAIN,PARLEY VALE,7/23/2015,1
4894511,30 HARRIS ST,PEABODY,CENTRE ST,7/23/2015,1
4895820,74 WALLIS ST,PEABODY,MC INTIRE CT,7/23/2015,1
4897171,32 HUNTLEY RD,QUINCY,HANCOCK ST,7/23/2015,1
4896918,85 BLUE HILL AVE,ROXBURY,STAFFORD ST,7/23/2015,1
4895525,105 FEDERAL ST,SALEM,BECKFORD ST,7/23/2015,1
4895863,15 VERNON ST,WHITMAN,WASHINGTON ST,7/23/2015,1
290399,448 STEVENS ST,LOWELL,,7/24/2015,3
3628122,14 SAYLES ST,LOWELL,MIDDLESEX ST,7/24/2015,2A
4013966,140 LYNNFIELD ST,PEABODY,CORWIN ST,7/24/2015,2A
4349397,164 RHODA ST,QUINCY,PAWSEY ST,7/24/2015,2A
4535527,16 PARK TER,DRACUT,NASHUA RD,7/24/2015,2
4628790,154 ADAMS ST,MALDEN,WEST ST,7/24/2015,2
4775247,175 PLEASANT ST,WINTHROP,BARTLETT RD,7/24/2015,2
4775034,165 UNION ST,EVERETT,ALPINE RD,7/24/2015,2
4803399,15 LAKE ST,SPENCER,RENE DR,7/24/2015,3
4860686,40 GLENWOOD ST,WEST YARMOUTH,ALGONQUIN CT,7/24/2015,2A
4882754,185 CENTRE ST,DORCHESTER,NIXON ST,7/24/2015,1
4878044,152 LINDEN AVE,MALDEN,CLIFTON ST,7/24/2015,1
4883651,132 DOLPHIN AVE,REVERE,GEORGE AVE,7/24/2015,1
4894003,5 S PINE ST,HAVERHILL,S CENTRAL ST,7/24/2015,1
4903643,11 OAK ST,READING,SUMMER AVE,7/24/2015,1
4904274,168 BROADWAY,SAUGUS,BOW ST,7/24/2015,1
4909988,75 GREAT RD,ACTON,POPE RD,7/24/2015,1
4912184,7 SMYTH ST,BROOKLINE,BOYLSTON ST,7/24/2015,1
4912141,29 DEVENS ST,CONCORD,SUDBURY RD,7/24/2015,1
4911464,280 AYER RD,HARVARD,OLD MILL RD,7/24/2015,1
4910283,15 ATHERTON RD,HULL,BERKELEY RD,7/24/2015,1
4911678,776 NANTASKET AVE,HULL,O ST,7/24/2015,1
5812985,10 WHEELER ST,PEABODY,WASHINGTON ST,7/24/2015,1
4916848,60 SMITH ST,QUINCY,PROSPECT HILL,7/24/2015,1
4954533,106 LAFAYETTE ST,SALEM,WARD ST,7/24/2015,1
4909567,353 BROWN ST,TEWKSBURY,CABOT RD,7/24/2015,1
4911337,42 CLIFF RD,WELLESLEY,CUSHING RD,7/24/2015,1
4878001,49 CLIFTON ST,MALDEN,HAMLET TER,7/25/2015,1
4927920,26 UNION ST,HAVERHILL,5TH AVE,7/25/2015,1
4927583,776 NANTASKET AVE,HULL,O ST,7/25/2015,1
4929938,186 WASHINGTON ST,WELLESLEY,ELM ST,7/25/2015,1
4911972,347 LEBANON ST,MALDEN,MARSHALL AVE,7/26/2015,1
4932459,64 CYPRESS ST,BROOKLINE,GORHAM AVE,7/26/2015,1
4941448,55 RACING BEACH AVE,FALMOUTH,DUSTY MILLER RD,7/26/2015,1
232833,24 PASSACONAWAY AV,HAVERHILL,,7/27/2015,2
2015823,1114 HARRISON AVE,ROXBURY,EUSTIS ST,7/27/2015,2
3108430,24 ALLSTON ST,LYNN,PARKER HILL AVE,7/27/2015,2
4014288,18 EDWARD ST,BELMONT,ORCHARD ST,7/27/2015,2
3980630,37 AUDUBON AVE,BRAINTREE,SPENCER ST,7/27/2015,2A
4341531,7 LAKE SHORE DR,GEORGETOWN,ANDOVER ST,7/27/2015,2A
4509025,70 GERMAIN AVE,QUINCY,WASHINGTON ST,7/27/2015,2
4679640,12 MARION ST,QUINCY,PARK ST,7/27/2015,2
4643982,122 CAMBRIDGE ST,BOSTON,COOLIDGE AVE,7/27/2015,1
4678330,10 FREEPORT ST,DORCHESTER,DORCHESTER AVE,7/27/2015,1
4861267,7 GRAFTON ST,DORCHESTER,DORCHESTER AVE,7/27/2015,2A
4912355,341 GREAT RD,ACTON,MAIN ST,7/27/2015,2A
4911000,50 LAWRENCE RD,MEDFORD,ASHCROFT RD,7/27/2015,1
4949471,67 LYNNFIELD ST,PEABODY,NORFOLK AVE,7/27/2015,1
4959603,148 BALDWIN RD,BILLERICA,WESTMINSTER RD,7/27/2015,1
4954787,261 LITTLETON RD,CHELMSFORD,MASON AVE,7/27/2015,1
4956059,8 WORTHEN PL,HAVERHILL,STAGE ST,7/27/2015,1
4955505,219 SALEM ST,LOWELL,WHITING ST,7/27/2015,1
4955974,59 BAY STATE RD,PEABODY,HILLSIDE ST,7/27/2015,1
4954915,30 BUCKMASTER DR,SUDBURY,FORD RD,7/27/2015,1
4959476,21 SNAKE BROOK RD,WAYLAND,OLD TAVERN RD,7/27/2015,1
289022,2897 WASHINGTON ST,ROXBURY,,7/28/2015,2A
312858,20 GROVELAND ST,HAVERHILL,WATER ST,7/28/2015,2
4534980,1398 EASTERN AVE,MALDEN,BELLVALE ST,7/28/2015,2
4447250,90 WINCHESTER ST,NEWTON,DEDHAM ST,7/28/2015,1
4524632,33 WARREN ST,EVERETT,WAVERLY ST,7/28/2015,2A
4545839,38 WASHINGTON ST,PEABODY,PLEASANT ST,7/28/2015,2A
4545881,16 WINTER ST,PEABODY,OAK ST,7/28/2015,2A
4742157,138 ALDRICH ST,ROSLINDALE,BEECH ST,7/28/2015,2A
4879152,53 SCHOOL ST,MANCHESTER,BURNHAM LN,7/28/2015,2
4774864,129 ELM ST,EVERETT,BIRCH ST,7/28/2015,2A
4664627,33 JOYCE RD,MEDFORD,HUTCHINS RD,7/28/2015,2
4860389,137 MAPLEWOOD AVE,GLOUCESTER,GLOUCESTER AVE,7/28/2015,2
4860219,981 MORTON ST,DORCHESTER,OWEN ST,7/28/2015,1
4773888,2 WOODLAND AVE,BEVERLY,GREENE ST,7/28/2015,1
4803993,97 TAFT ST,MEDFORD,DRAPER ST,7/28/2015,1
4809502,28 GOURLEY RD,MEDFORD,DWYER CIR,7/28/2015,1
4845115,70 BENNINGTON ST,EAST BOSTON,LONDON ST,7/28/2015,1
4974531,65 BOYLES ST,BEVERLY,TALL TREE DR,7/28/2015,1
4898097,222 PEARL ST,SOMERVILLE,WALNUT ST,7/28/2015,1
4928215,323 MAIN ST,READING,MINOT ST,7/28/2015,1
4955674,3 OXFORD AVE,BELMONT,BELMONT ST,7/28/2015,1
4957117,14 CHURCH LN,BOURNEDALE,SCOTCH PINE RD,7/28/2015,1
4965654,BEALS ST,BROOKLINE,GIBBS ST,7/28/2015,1
4961032,93 WASHINGTON ST,MILTON,JOHNSON ST,7/28/2015,1
4954830,24 SHILLABER ST,SALEM,BURKE ST,7/28/2015,1
4956607,142 HAMILTON ST,SOUTHBRIDGE,EDWARDS ST,7/28/2015,1
4971386,189 WEBSTER ST,EAST BOSTON,SEAVER ST,7/28/2015,1
4972759,140 CLIFTON ST,MALDEN,LINCOLN ST,7/28/2015,1
4972193,5 PROSPECT AVE,QUINCY,BEALE ST,7/28/2015,1
4972745,17 BIRCH ST,QUINCY,HOLLIS AVE,7/28/2015,1
4974954,15 RAWSON RD,QUINCY,BILLINGS RD,7/28/2015,1
4972618,95 AUSTIN RD,SUDBURY,AXDELL RD,7/28/2015,1
4973338,65 INDEPENDENCE DR,WEST HYANNISPORT,ATTUCKS LN,7/28/2015,1
304230,24 NEWCASTLE RD,PEABODY,WALSH AVE,7/29/2015,2
321073,74 WELLES AVE,DORCHESTER,ALBAN ST,7/29/2015,2
3304108,25 LONGMEADOW RD,ARLINGTON,OLD MIDDLESEX PATH,7/29/2015,2
3567133,82 CAROLINA AVE,JAMAICA PLAIN,VERONA ST,7/29/2015,2
4127843,251 GROVE ST,MELROSE,GOOCH ST,7/29/2015,2A
4193598,21 THORNTON ST,QUINCY,WATERSTON AVE,7/29/2015,2A
4413657,28 S SPRING ST,HAVERHILL,GERMAIN AVE,7/29/2015,2
4770012,242 HILLSIDE AVE,ARLINGTON,RENFREW ST,7/29/2015,2
4628530,60 DONALD RD,BURLINGTON,MARVEL AVE,7/29/2015,2
4788341,42 ONTARIO ST,LYNN,TAPLEY ST,7/29/2015,3
4742072,520 CENTRE ST,JAMAICA PLAIN,LOCHSTEAD AVE,7/29/2015,2
4788687,70 MARGIN ST,PEABODY,NICKERSON RD,7/29/2015,3
4801655,62 ANDOVER ST,PEABODY,VIOLET RD,7/29/2015,1
4862058,811 BOYLSTON ST,BROOKLINE,DUFFLEY CT,7/29/2015,1
4914938,671 SOUTHERN AR,QUINCY,STEWART ST,7/29/2015,1
4972107,31 PERIWINKLE LN,NEW SEABURY,BY THE GREEN WAY,7/29/2015,1
4974616,73 PROSPECT ST,PEABODY,CROSS ST,7/29/2015,1
4989167,5 WOODLAND DR,COHASSET,POND ST,7/29/2015,1
4994188,3 NICHOLS ST,HAVERHILL,WHITE ST,7/29/2015,1
4996071,21 BAY ST,HULL,EASTERN AVE,7/29/2015,1
4987336,52 COUNTRY CLUB WAY,IPSWICH,CAPE ANN CIR,7/29/2015,1
4985163,GREYSTONE RD,NAHANT,NAHANT RD,7/29/2015,1
4987440,SOUTH AVE,WHITMAN,BRIGHAM ST,7/29/2015,1
278601,15 MYRTLE ST,WOBURN,,7/30/2015,2
281630,38 1/2 ABINGTON AV,PEABODY,,7/30/2015,2
334410,787 MAIN ST,HAVERHILL,BROOKLINE AVE,7/30/2015,2
347667,52 TALMOUTH AVE,HAVERHILL,MAIN ST,7/30/2015,2
1430729,1 DAWES RD,LEXINGTON,FOLLEN RD,7/30/2015,2
3649839,35 JUDSON RD,WEYMOUTH,HARLAND RD,7/30/2015,2A
3650618,88 LAKEWOOD RD,WEYMOUTH,ROBINSWOOD RD,7/30/2015,2A
3859722,44 GRAPEVINE AVE,LEXINGTON,KENDALL RD,7/30/2015,2
3674640,350 WASHINGTON ST,LYNN,LIBERTY ST,7/30/2015,2
4646935,600 PALMER AVE,FALMOUTH,GOODWILL PARK RD,7/30/2015,2
4524626,41 HENRY ST,MALDEN,BOYLSTON ST,7/30/2015,2A
4843582,14 MARION ST,QUINCY,PARK ST,7/30/2015,2A
4741873,423 W BROADWAY,SOUTH BOSTON,F ST,7/30/2015,2A
4646766,160 GENERAL MACARTHUR BLVD,BOURNE,COLONEL DR,7/30/2015,2
4772862,24 ABINGTON AVE,PEABODY,NICKERSON RD,7/30/2015,2
4881291,163 UNION ST,EVERETT,ALPINE RD,7/30/2015,2
4881033,21 RAHWAY RD,BURLINGTON,SKELTON RD,7/30/2015,2
4860954,93 LUMBERT MILL RD,CENTERVILLE,BRETWOOD LN,7/30/2015,2
4861252,22 WHITTIER ST,LYNN,LLOYD ST,7/30/2015,2A
4875766,29 REVERE AVE,LYNN,WALNUT ST,7/30/2015,2
4989514,76 WEST ST,BEVERLY,BEACH ST,7/30/2015,1
4989574,5 UNION ST,BEVERLY,CABOT ST,7/30/2015,1
4993725,70 JOY ST,BOSTON,SMITH CT,7/30/2015,1
4989467,70 GLEDHILL AVE,EVERETT,RUSSELL ST,7/30/2015,1
5006321,8 MILFORD ST,BOSTON,SHAWMUT AVE,7/30/2015,1
5006025,56 LIBERTY ST,DANVERS,ELLIOTT ST,7/30/2015,1
5004717,23 TROY LN,NEWTON,FULLER ST,7/30/2015,1
5004128,325 MEETINGHOUSE RD,NORTH EASTHAM,ALSTON AVE,7/30/2015,1
5003875,11 CROSS ST,NORWOOD,LENOX ST,7/30/2015,1
5005264,279 WILSON AVE,QUINCY,GROTON ST,7/30/2015,2
5005604,MILL LN,SOUTH YARMOUTH,MAIN ST,7/30/2015,1
5009291,505 PARADISE RD,SWAMPSCOTT,OFF PARADISE RD,7/30/2015,1
304228,4 HIGHLAND ST,PEABODY,NORTH ST,7/31/2015,3
1684740,MAIN ST,WARREN,OLD WEST WARREN RD,7/31/2015,3
3021042,362 WELD ST,WEST ROXBURY,RENDALL RD,7/31/2015,2
4034375,340 HAVEN ST,READING,JOHN ST,7/31/2015,2
4283426,139 WALKER ST,FALMOUTH,LAKE WAY,7/31/2015,3
4422673,114 WILLOW ST,WALTHAM,GROVE ST,7/31/2015,2A
4879237,59 HIGHLAND AVE,HAVERHILL,KENOZA AVE,7/31/2015,2
4772777,17 CALUMET ST,PEABODY,CHARLOTTE ST,7/31/2015,2
4786263,31 CLOVELLY ST,LYNN,WESTERN AVE,7/31/2015,2
4881118,14 KNOLLWOOD CT,BURLINGTON,ARBORWOOD DR,7/31/2015,2
5018846,372 WELD ST,WEST ROXBURY,REALTON RD,7/31/2015,2
5014219,126 ELM ST,EVERETT,WOODLAWN ST,7/31/2015,1
5014724,49 CLIFF RD,WELLESLEY,HAWTHORNE RD,7/31/2015,1
5019645,133 BRIDLE RD,BILLERICA,FREEDOM WAY,7/31/2015,1
5021499,16 KNOLLWOOD CT,BURLINGTON,ARBORWOOD DR,7/31/2015,2
5018169,200 BUCKMINSTER DR,NORWOOD,ENGAMORE LN,7/31/2015,1
5021584,WEST ST,READING,WILLOW ST,7/31/2015,1
5019772,61 WEATHERSFIELD ST,ROWLEY,INDEPENDENT ST,7/31/2015,1
5018170,43 MOUNT PLEASANT ST,WOBURN,GLENWOOD ST,7/31/2015,1
4770141,15 BARTON ST,WALTHAM,TOWNSEND ST,8/1/2015,2
4775418,48 HOLTON ST,MEDFORD,MONUMENT ST,8/1/2015,3
4963091,5 MOULTRIE ST,DORCHESTER,ALLSTON ST,8/1/2015,1
4987314,225 BORDER ST,EAST BOSTON,SARATOGA ST,8/1/2015,1
5024275,28 DOUGLAS ST,HAVERHILL,BROWN ST,8/1/2015,1
5025915,1567 CENTRE ST,ROSLINDALE,AINSWORTH ST,8/1/2015,1
5023350,15 WEST ST,SUDBURY,PRATTS MILL RD,8/1/2015,1
5024360,TUPELO RD,WEST FALMOUTH,PEACE PIPE RD,8/1/2015,1
5034908,241 E 8TH ST,SOUTH BOSTON,PATTERSON WAY,8/1/2015,1
5044821,PLYMPTON ST,WALTHAM,IRVING ST,8/2/2015,1
5054442,138 PLEASANT ST,DORCHESTER,DOWNER AVE,8/2/2015,1
326685,211 CLIFTON ST,MALDEN,CEDAR ST,8/3/2015,2A
1150033,33 BOYD ST,WATERTOWN,ARUNDEL TER,8/3/2015,2
1394342,204 FOLLEN RD,LEXINGTON,DAWES RD,8/3/2015,2
1668703,4 NICHOLS ST,HAVERHILL,WHITE ST,8/3/2015,2
3456439,11 PAUL REVERE RD,ACTON,BETSY ROSS CIR,8/3/2015,2
4141101,37 MARGINAL RD,NAHANT,HOOD ST,8/3/2015,2
4843116,HOLBROOK AVE,BRAINTREE,FRENCH AVE,8/3/2015,2A
4194956,365 LYNNFIELD ST,PEABODY,WHITNEY DR,8/3/2015,2
4206631,38 GRANITE ST,MELROSE,BEECH AVE,8/3/2015,2
4347282,164 BEULAH ST,WHITMAN,WEST ST,8/3/2015,2A
4347873,3 AVALON RD,MILTON,ELIOT ST,8/3/2015,2A
4411298,63 C ST,HULL,NANTASKET AVE,8/3/2015,2
4774186,21 ABBOTT ST,NEWTON,OAK ST,8/3/2015,2
4843413,7 TOWN HILL ST,QUINCY,GRANITE ST,8/3/2015,2A
4775546,EMERALD ST,MALDEN,FELLSWAY,8/3/2015,2
4524681,BERKELEY ST,BOSTON,COMMONWEALTH AVE,8/3/2015,1
4843709,437 UNION ST,BRAINTREE,POWDER HILL DR,8/3/2015,2A
4664243,231 ELM ST,EVERETT,MADISON AVE,8/3/2015,2A
4664754,250 CAMPBELL AVE,REVERE,CAMPBELL CT,8/3/2015,2
5018423,42 LELAND AVE,LEOMINSTER,DEWEY AVE,8/3/2015,2A
4881335,CAMBRIDGE ST,WINCHESTER,WILDWOOD ST,8/3/2015,2
4892813,47 GILLOOLY RD,CHELSEA,STOCKTON ST,8/3/2015,1
4896203,WALK HILL ST,ROSLINDALE,AMERICAN LEGION HWY,8/3/2015,2
4912568,MIDDLE ST,WOBURN,ATWOOD AVE,8/3/2015,2
4927414,222 PEARL ST,SOMERVILLE,WALNUT ST,8/3/2015,1
4973549,93 BOARDMAN ST,EAST BOSTON,ASHLEY ST,8/3/2015,2A
4955888,360 BOYLSTON ST,BROOKLINE,CYPRESS ST,8/3/2015,1
4956312,424 MAIN ST,MELROSE,LARRABEE PL,8/3/2015,1
4978484,3 BOLINE PL,WOBURN,MONTVALE AVE,8/3/2015,1
5019899,12 JUSTICE DOUGLAS DR,CENTERVILLE,MONOMOY CIR,8/3/2015,1
5021753,CROSS ST,NEW SEABURY,PINE AVE,8/3/2015,1
5063936,209 SALEM ST,LOWELL,BOWERS ST,8/3/2015,1
5059903,TUPELO RD,WEST FALMOUTH,PEACE PIPE RD,8/3/2015,1
5073141,46 ALPINE ST,ARLINGTON,SUMMIT ST,8/3/2015,1
5071712,21 MOUNT VERNON ST,HAVERHILL,CHESTNUT ST,8/3/2015,1
5074909,8 BASFORD CT,PEABODY,SCHOOL ST,8/3/2015,1
5075415,49 COLUMBIA ST,WATERTOWN,ROBBINS RD,8/3/2015,1
929916,8 RAHWAY RD,BURLINGTON,SKELTON RD,8/4/2015,2
4349641,26 B V FRENCH ST,BRAINTREE,MIDDLE ST,8/4/2015,2
4139567,80 INDEPENDENCE AVE,BRAINTREE,OAK GROVE TER,8/4/2015,3
4349432,66 DARROW ST,QUINCY,CASCO ST,8/4/2015,2
4647062,40 KENOZA AVE,HAVERHILL,LINCOLN ST,8/4/2015,2
4629028,100 LAUREL ST,LOWELL,PARKVIEW AVE,8/4/2015,2
4679299,64 DARROW ST,QUINCY,CASCO ST,8/4/2015,2
4742029,GOLDSMITH PL,JAMAICA PLAIN,CENTRE ST,8/4/2015,2A
4878213,217 GROVELAND ST,HAVERHILL,MORELAND ST,8/4/2015,2
4953382,251 ELM ST,EVERETT,FREEMAN AVE,8/4/2015,2
4953254,303 ELM ST,EVERETT,WOODLAWN AVE,8/4/2015,2
5003489,172 BELMONT ST,MALDEN,BELMONT PL,8/4/2015,1
5073688,25 TRUE ST,REVERE,SCHOOL ST,8/4/2015,1
5076508,702 BROAD ST,WEYMOUTH,HILLCREST RD,8/4/2015,1
5090260,74 WALTHAM ST,BOSTON,RINGGOLD ST,8/4/2015,1
5084447,208 EAST ST,LEXINGTON,RIDGE RD,8/4/2015,1
5092189,239 LOWELL ST,LEXINGTON,FAIRLAWN AVE,8/4/2015,1
5090864,147 SUMMIT ST,PEABODY,CENTENNIAL DR,8/4/2015,1
5092487,193 WHITES PATH,SOUTH YARMOUTH,DUPONT AVE,8/4/2015,1
5090648,126 KINGS GRANT RD,WESTON,HANCOCK RD,8/4/2015,1
323539,5 TIRRELL ST,QUINCY,ATLANTIC ST,8/5/2015,2
1598400,2566 WASHINGTON ST,ROXBURY,SAINT JAMES ST,8/5/2015,2A
1775137,345 WELD ST,WEST ROXBURY,WILLOWDEAN AVE,8/5/2015,2
2949589,85 SUTTON ST,WEYMOUTH,ACADEMY AVE,8/5/2015,2
3566719,136 BROOK RD,QUINCY,INTERVALE ST,8/5/2015,2
4844007,7 PUTNAM ST,WEYMOUTH,BROAD ST,8/5/2015,2
3825152,72 W 3RD ST,LOWELL,ALBION ST,8/5/2015,2A
4193669,30 POND ST,BRAINTREE,WASHINGTON ST,8/5/2015,2
4496970,376 HILLDALE AVE,HAVERHILL,BATEMAN ST,8/5/2015,2
4421976,2 NEWLAND RD,ARLINGTON,BOW ST,8/5/2015,2A
4647275,126 LOCUST ST,HAVERHILL,GRAND AVE,8/5/2015,2
4524634,865 MAIN ST,MALDEN,WINTER PL,8/5/2015,2A
4524676,447 WELD ST,WEST ROXBURY,BONAD RD,8/5/2015,2
4878474,5 PEARSON ST,HAVERHILL,WATER ST,8/5/2015,2
4861338,24 HIGHLAND ST,PEABODY,CUSHING ST,8/5/2015,2A
5105562,41 NICHOLS ST,NORWOOD,PROSPECT AVE,8/5/2015,2
5091618,140 CHESTNUT ST,ABINGTON,RANDOLPH ST,8/5/2015,1
5091209,4268 WASHINGTON ST,ROSLINDALE,KITTREDGE ST,8/5/2015,1
5090734,VIRGINIA ST,SOMERVILLE,ALDRICH ST,8/5/2015,1
5095516,66 PRENTICE ST,WALTHAM,SARTELL RD,8/5/2015,1
5084448,25 CHISHOLM RD,WEYMOUTH,BRANCH RD,8/5/2015,1
5110112,111 GEORGE ST,BARNSTABLE,COMMERCE RD,8/5/2015,1
5106031,116 CHARLES ST,BOSTON,REVERE ST,8/5/2015,1
5106409,29 WOODVIEW DR,FALMOUTH,GIFFORD ST,8/5/2015,1
5106872,1895 MIDDLESEX ST,LOWELL,DINGWELL ST,8/5/2015,1
5111123,252 WASHINGTON ST,QUINCY,GRANT PL,8/5/2015,1
5105858,4140 WASHINGTON ST,ROSLINDALE,FIRTH RD,8/5/2015,1
5110828,15 VERNON ST,WHITMAN,WASHINGTON ST,8/5/2015,1
5108472,301 BALLARDVALE ST,WILMINGTON,RESEARCH DR,8/5/2015,1
5127074,101 CHARLES ST,BOSTON,PINCKNEY ST,8/5/2015,1
4297054,10 HIGHLAND ST,SPENCER,NORTH ST,8/6/2015,2
3743402,12 MARTIN ST,CLINTON,FULLER ST,8/6/2015,3
3174565,95 CAROLINA AVE,JAMAICA PLAIN,VERONA ST,8/6/2015,2
4047739,26 PHOEBE AVE,LOWELL,SARAH AVE,8/6/2015,2A
4879960,119 NEWPORT AVE,QUINCY,WILSON AVE,8/6/2015,2
4012614,1036 FELLSWAY,MEDFORD,MYRTLE ST,8/6/2015,2
4534856,474 WASHINGTON AVE,REVERE,CECELIAN AVE,8/6/2015,2
4773973,106 RIVER ST,NEWTON,ELM ST,8/6/2015,2
4534807,287 RICE AVE,REVERE,LANCASTER AVE,8/6/2015,2
4743339,29 WEST ST,GROTON,WHITING AVE,8/6/2015,2
5184421,CHAPMAN PL,LEOMINSTER,CENTRAL CT,8/6/2015,2A
4895187,3576 MAIN ST,BARNSTABLE,STONE HEDGE DR,8/6/2015,2
4953510,285 ELM ST,EVERETT,DUNCAN RD,8/6/2015,2
5071163,1058 MAIN ST,LEICESTER,PAXTON ST,8/6/2015,2
5103847,MASS AVE,ARLINGTON,BROADWAY,8/6/2015,1
5110407,56 RAINBOW DR,HAVERHILL,SCARLET CIR,8/6/2015,1
5107671,36 SAVILLE AVE,QUINCY,HANCOCK ST,8/6/2015,1
5108093,5 TIRRELL ST,QUINCY,ATLANTIC ST,8/6/2015,2
5107963,70 JUNIPER RD,SOUTH CHATHAM,MAIN ST,8/6/2015,1
5122732,178 BAY STATE RD,BOSTON,SHERBORN ST,8/6/2015,1
5128127,265 MAIN ST,CHARLESTOWN,PHIPPS ST,8/6/2015,1
5122268,377 BROADWAY,CHELSEA,5TH ST,8/6/2015,1
5125308,71 LIBERTY ST,DANVERS,WITHEY AVE,8/6/2015,1
5124253,949 CANTON AVE,MILTON,HARLAND ST,8/6/2015,1
5770010,79 CODDINGTON ST,QUINCY,NEWCOMB ST,8/6/2015,2
5124339,89 PAINE ST,ROSLINDALE,CURLEY ST,8/6/2015,1
5123913,666 WASHINGTON ST,WELLESLEY,LEIGHTON RD,8/6/2015,1
250918,666 WILLARD ST,QUINCY,,8/7/2015,2
319925,88 CHRISTY AVE,DRACUT,JANICE AVE,8/7/2015,2
2081861,170 LAKE AVE,NEWTON,BERWICK RD,8/7/2015,2
3190259,48 GRAPEVINE AVE,LEXINGTON,KENDALL RD,8/7/2015,3
