ID,ADDRESS,TOWN,INTERSECTION,REPAIRED,GRADE
1601,12 MANSFIELD,FRAMINGHAM,,1-Oct-15,1
1602,125 FRANKLIN,FRAMINGHAM,,1-Oct-15,1
1603,105-107 BURBANK,MILLBURY,W. MAIN ST,1-Oct-15,1
1604,17 KENDALL,WORCESTER,,1-Oct-15,1
1605,75 HOUGHTON,HUDSON,,2-Oct-15,2
1606,107 HOPEDALE,HOPEDALE,,4-Oct-15,1
1607,40 PARKER,MAYNARD,HARRISON ST,4-Oct-15,1
1608,2408 MASSACHUSETTS,CAMBRIDGE,HARVEY ST,5-Oct-15,1
1609,13 FELCH,NATICK,N. MAIN ST,5-Oct-15,2
1610,361 COGGESHALL,NEW BEDFORD,ASHLEY BLVD,5-Oct-15,1
1611,550 NORTH FRONT,NEW BEDFORD,EUGENIA ST,5-Oct-15,1
1612,177 PROVIDENCE,WORCESTER,,5-Oct-15,1
1613,259 PARK,WORCESTER,,5-Oct-15,1
1614,53 CURVE,DEDHAM,VINCENT RD,6-Oct-15,2
1615,536 NORTH FRONT,NEW BEDFORD,WHITMAN ST,6-Oct-15,2
1616,83 VINCENT,DEDHAM,,8-Oct-15,2
1617,257 CLIFFORD,NEW BEDFORD,BROOK ST,8-Oct-15,2
1618,15 CURRIER,FRAMINGHAM,LANEWOOD DR,19-Nov-15,2
1619,120 FAYERWEATHER,CAMBRIDGE,VASSAL LN,6-Oct-15,1
1620,299 CONCORD,CAMBRIDGE,WALDEN ST,6-Oct-15,1
1621,COLUMBIA,DEDHAM,@ WASHINGTON ST,6-Oct-15,1
1622,195 MOHAWK,HOLLISTON,,6-Oct-15,1
1623,54 PRINCETON,NEW BEDFORD,,6-Oct-15,1
1624,79 BEACON,FRAMINGHAM,COCHITUATE RD,7-Oct-15,2
1625,17 BRIDLE PATH,FRAMINGHAM,,7-Oct-15,2
1626,167 MAIN,NORTHBORO,,7-Oct-15,2
1627,36 COMMODORE,WORCESTER,COPLEY RD,16-Oct-15,2
1628,17 COMMODORE,WORCESTER,COOLIDGE RD,19-Oct-15,2
1629,138 CHITTICK,HYDE PARK,,10-Dec-15,2
1630,58 LEDGEWOOD,FRAMINGHAM,,11-Dec-15,2
1631,127-129 FAYERWEATHER,CAMBRIDGE,CONCORD AVE,7-Oct-15,1
1632,1196 OLD PLAINVILLE,NEW BEDFORD,,7-Oct-15,1
1633,14 MILLER,SOMERVILLE,SACRAMENTO ST,7-Oct-15,1
1634,1272 PLEASANT,WORCESTER,JOPPA RD,7-Oct-15,1
1635,105 SETON HIGHLANDS,PLYMOUTH,,9-Oct-15,2
1636,46 MARLAND,WORCESTER,BURNCOAT ST,19-Oct-15,2
1637,1264 PLEASANT,WORCESTER,JOPPA RD,10-Nov-15,2
1638,1280 PLEASANT,WORCESTER,PROUTY LN,14-Nov-15,2
1639,22 SPRING HILL,HYDE PARK,,8-Oct-15,1
1640,34 BULLOCK,NEW BEDFORD,,8-Oct-15,2
1641,130 SHERYL,NORTHBRIDGE,JON CIR,8-Oct-15,1
1642,41 EDWARD,WORCESTER,,8-Oct-15,1
1643,127 PIEDMONT,WORCESTER,,8-Oct-15,1
1644,45 GROVE,MILFORD,,9-Oct-15,1
1645,10 HELENA,DEDHAM,TRENTON RD,14-Nov-15,2
1646,207 MOHAWK,HOLLISTON,,8-Dec-15,2
1647,181 CONCORD,CAMBRIDGE,HURON AVE,9-Oct-15,1
1648,266 WAVERLY,FRAMINGHAM,,9-Oct-15,1
1649,32 FARRINGTON,MARLBORO,,9-Oct-15,2
1650,WEBSTER,NEEDHAM,@ LONGFELLOW RD,9-Oct-15,2
1651,73 UNION,SOMERVILLE,WASHINGTON ST,9-Oct-15,1
1652,41 MILL,MARION,WAREHAM RD,30-Oct-15,2
1653,BROADWAY,CAMBRIDGE,@ GALILEO WAY,1-Dec-15,2
1654,332 PARK,NEW BEDFORD,MILFORD ST,10-Oct-15,1
1655,27 KAREN,HOLLISTON,,14-Oct-15,2
1656,7 STATE,SHREWSBURY,GARFIELD ST,17-Oct-15,2
1657,28 OLD FARM,NEEDHAM,,12-Nov-15,1
1658,164 CORDAVILLE,ASHLAND,,13-Oct-15,2
1659,266 WAVERLY,FRAMINGHAM,BLANDIN AVE,13-Oct-15,1
1660,104 WALNUT,FRAMINGHAM,BUCKMINSTER ST,13-Oct-15,1
1661,11 MORELANDS,NEW BEDFORD,ASH ST,13-Oct-15,3
1662,108 PROSPECT,SHREWSBURY,,13-Oct-15,1
1663,53 EVELINA,MARLBORO,SCHOFIELD DR,24-Oct-15,2
1664,811 HIGHLAND,HOLLISTON,HOLLIS ST,12-Dec-15,2
1665,535 PRENTICE,HOLLISTON,MARSHALL ST,18-Dec-15,2
1666,27 KAREN,HOLLISTON,GORWIN DR,14-Oct-15,2
1667,25 THOMPSON,NEW BEDFORD,,14-Oct-15,2
1668,258 HEMLOCK,NEW BEDFORD,,14-Oct-15,2
1669,12 BEACON,SOMERVILLE,BEACON ST,14-Oct-15,1
1670,5 AUDUBON,WORCESTER,,14-Oct-15,1
1671,8 LINDA,FRAMINGHAM,BROOK ST,14-Dec-15,2
1672,119 PECKHAM,ACUSHNET,MORNINGSIDE AVE,15-Oct-15,1
1673,25 HAYDEN ROWE,HOPKINTON,,15-Oct-15,1
1674,79 WASHINGTON,NEW BEDFORD,,15-Oct-15,2
1675,4 WESSON,ASHLAND,E. UNION ST,16-Oct-15,2
1676,GREAT PLAIN,NEEDHAM,@ GAGE ST,31-Oct-15,2
1677,165 ELM,DARTMOUTH,SUMMER ST,4-Nov-15,2
1678,105 ELM,FRAMINGHAM,MAPLEWOOD ST,5-Nov-15,2
1679,82 ELM,FRAMINGHAM,MAPLEWOOD ST,12-Dec-15,2
1680,1 NIXON,WORCESTER,CAMBRIDGE ST,15-Dec-15,2
1681,15 SOUTH LENOX,WORCESTER,PLEASANT ST,16-Oct-15,1
1682,2 COPPAGE,WORCESTER,,16-Oct-15,1
1683,100 GRAND,WORCESTER,,16-Oct-15,1
1684,120 HARVARD,CAMBRIDGE,DAVIS ST,23-Oct-15,2
1685,106 KING,NEW BEDFORD,CENTRAL ST,30-Oct-15,2
1686,12 MCCULLOCH,NEEDHAM,WEST ST,12-Dec-15,2
1687,174-186 ALEWIFE BROOK,CAMBRIDGE,,19-Oct-15,1
1688,18 COMMODORE,WORCESTER,,19-Oct-15,2
1689,49 BRADLEE,HYDE PARK,,20-Oct-15,2
1690,70 DURHAM,DEDHAM,KENSINGTON RD,21-Oct-15,2
1691,OVERBROOK,NATICK,@ WORCESTER ST,28-Oct-15,2
1692,10 PORTER,SOMERVILLE,EVERGREEN SQ,16-Dec-15,2
1693,35 PURDUE,MILFORD,,20-Oct-15,2
1694,26 WARREN,PLYMOUTH,,20-Oct-15,1
1695,76 BIRCH,WORCESTER,,20-Oct-15,1
1696,1094 MAIN,WORCESTER,,20-Oct-15,1
1697,131 ELM,DARTMOUTH,FREMONT ST,21-Oct-15,2
1698,212 GLEN,MARLBORO,MACKAY DR,21-Oct-15,2
1699,13 EMERSON,NEEDHAM,,31-Oct-15,2
1700,68 GREEN,NEEDHAM,LAWTON RD,27-Nov-15,2
1701,372-382 UNION,ASHLAND,METROPOLITAN AVE,21-Oct-15,2
1702,15 CLARK,FRAMINGHAM,,21-Oct-15,1
1703,22 ROBINSON,PLYMOUTH,,21-Oct-15,1
1704,70 DURHAM,DEDHAM,,22-Oct-15,2
1705,2 VILLAGE,NATICK,,22-Oct-15,2
1706,34 COMMODORE,WORCESTER,,26-Oct-15,2
1707,67 MILL,FAIRHAVEN,MEADOW LN,30-Oct-15,3
1708,263 ELM,DARTMOUTH,,4-Nov-15,2
1709,31 BROOK,FAIRHAVEN,,4-Nov-15,2
1710,60 HASTINGS,FRAMINGHAM,MURRAY RD,16-Dec-15,2
1711,36 NASON,MAYNARD,,22-Oct-15,1
1712,24 ORIENT,WORCESTER,CHROME ST,22-Oct-15,1
1713,1180-1184 PLEASANT,WORCESTER,,22-Oct-15,1
1714,35 HACKER,FAIRHAVEN,CASCO ST,4-Nov-15,2
1715,92 WALDEN,NEW BEDFORD,,4-Nov-15,2
1716,LOT 77 FIELDSTONE,MATTAPOISETT,,23-Oct-15,1
1717,799 ASHLEY,NEW BEDFORD,TARKILN HILL RD,23-Oct-15,1
1718,31-33 BRIGHAM,NEW BEDFORD,,23-Oct-15,1
1719,70 CHESTNUT,SHREWSBURY,,23-Oct-15,2
1720,66 BRAEBURN,ASHLAND,HARDWICK RD,29-Oct-15,2
1721,EASTVIEW,HOPKINTON,@ ROBBERN RD,18-Nov-15,2
1722,562 LINCOLN,WORCESTER,TYLER PRENTICE RD,21-Nov-15,2
1723,7 FAIRFIELD,FRAMINGHAM,FAIRFIELD TER,4-Dec-15,2
1724,HOPPING BROOK,HOLLISTON,@ ROUTE 16,9-Dec-15,2
1725,95 WEST,MILFORD,MADDEN AVE,24-Oct-15,1
1726,16 MARGIN,NEW BEDFORD,,24-Oct-15,1
1727,30-32 MERLIN,WORCESTER,CAMELOT DR,6-Nov-15,2
1728,PRENTICE,HOLLISTON,BONNY DR,18-Dec-15,2
1729,37 MAIN,FRAMINGHAM,,26-Oct-15,1
1730,5 MORNING SIDE,SHREWSBURY,,26-Oct-15,2
1731,HANCOCK,SOMERVILLE,@ SUMMER ST,26-Oct-15,1
1732,11 BLUEBERRY,UPTON,,26-Oct-15,1
1733,86 NORTH MAIN,UXBRIDGE,,26-Oct-15,1
1734,16 ROSEMONT,WORCESTER,,26-Oct-15,1
1735,CARO,WORCESTER,@ BOYDEN ST,27-Oct-15,1
1736,173 SHERRIN,HYDE PARK,,28-Oct-15,2
1737,21 CHARLES,FRAMINGHAM,,31-Oct-15,2
1738,732 GROVE,WORCESTER,DRUMMOND AVE,31-Oct-15,2
1739,31-33 MORELAND,DEDHAM,,4-Nov-15,2
1740,125 GAINSVILLE,DEDHAM,GLEN RD,9-Dec-15,2
1741,26 AUBURN STREET,FRAMINGHAM,,3-Nov-15,2
1742,35 EVELINA,MARLBORO,SCHOFIELD DR,5-Nov-15,2
1743,22 RED COAT,SHREWSBURY,,12-Nov-15,2
1744,157 BEACON,SOMERVILLE,PROPERZI WAY,19-Nov-15,2
1745,18-20 BERKELY,WORCESTER,SHAWMUT ST,19-Nov-15,2
1746,HIGHLAND,NEEDHAM,@ CAREY RD,21-Nov-15,2
1747,7 RIDGE,HUDSON,,24-Nov-15,2
1748,10 CHILDS,FRAMINGHAM,PROSPECT ST,1-Dec-15,2
1749,17-19 BROOKDALE,DEDHAM,,2-Dec-15,2
1750,MAY,NEEDHAM,@ FAIR OAKS PK,4-Dec-15,2
1751,VILLAGE GREEN,NATICK,@ BLDG 8,8-Dec-15,2
1752,3 MURRAY,FRAMINGHAM,HASTINGS ST,16-Dec-15,2
1753,214 CAPTAIN EAMES,ASHLAND,,28-Oct-15,2
1754,43 ELM,HUDSON,COX ST,28-Oct-15,2
1755,BOYDEN,WORCESTER,@ CARO ST,28-Oct-15,1
1756,26 HUNTHURST,WORCESTER,GLENDALE ST,28-Oct-15,1
1757,16 NAY,DEDHAM,,31-Oct-15,2
1758,15 CIDER MILL,FRAMINGHAM,,3-Nov-15,2
1759,13 HAYNES,FRAMINGHAM,BRYANT RD,23-Dec-15,2
1760,61 LINDA,FRAMINGHAM,FENWAY ST,29-Oct-15,1
1761,19 GLENDALE,HUDSON,,29-Oct-15,1
1762,40 TAFT HILL,UXBRIDGE,,29-Oct-15,2
1763,191 MAIN,FAIRHAVEN,,30-Oct-15,1
1764,104 KINNAIRD,CAMBRIDGE,,7-Nov-15,2
1765,120 HARVARD,CAMBRIDGE,,9-Nov-15,2
1766,75 MILL,FAIRHAVEN,ROUTE 6,30-Oct-15,3
1767,BENSON,HOPKINTON,,30-Oct-15,2
1768,225 BOUNDARY,MARLBORO,,30-Oct-15,1
1769,FLAGG,WORCESTER,@ AIDUBON RD,30-Oct-15,1
1770,10 BOYDEN,WORCESTER,CARO ST,30-Oct-15,1
1771,11 LAVERDURE,FRAMINGHAM,,4-Nov-15,2
1772,3 LAVERDURE,FRAMINGHAM,,4-Nov-15,2
1773,ACUSHNET,NEW BEDFORD,,20-Nov-15,2
1774,53 WEBSTER,NEEDHAM,,3-Dec-15,2
1775,21 COSLIN,SOUTHBORO,,31-Oct-15,2
1776,37 CLARIDGE,WORCESTER,,15-Dec-15,2
1777,13 NAY,DEDHAM,,2-Nov-15,2
1778,18 KANE,FAIRHAVEN,,2-Nov-15,1
1779,237 UNION,FRAMINGHAM,,2-Nov-15,1
1780,46 LAUREL,HUDSON,,2-Nov-15,2
1781,251 MAIN,MAYNARD,,2-Nov-15,1
1782,28 LAWRENCE,MILFORD,QUINLAN ST,2-Nov-15,1
1783,5 RICHMOND,MILFORD,,2-Nov-15,2
1784,LINDEN,NEW BEDFORD,@ PURCHASE ST,2-Nov-15,2
1785,380 WHITNEY,NORTHBORO,,2-Nov-15,1
1786,6 THAYER HEIGHTS,HOPKINTON,BLUEBERRY LN,16-Nov-15,2
1787,THOMAS HILL,MILLBURY,@ ALDRICH RD,19-Nov-15,2
1788,790 EDGELL,FRAMINGHAM,,3-Nov-15,2
1789,34 COMMODORE,WORCESTER,,3-Nov-15,1
1790,34 SHAMROCK,WORCESTER,,3-Nov-15,1
1791,570 MAIN,WORCESTER,MADISON ST,16-Nov-15,2
1792,11 SUNNYSIDE,HYDE PARK,,21-Nov-15,2
1793,7 MARGIN,NEW BEDFORD,,4-Nov-15,2
1794,20 BERKELEY,SOMERVILLE,,4-Nov-15,1
1795,112-118 HOLDEN,SOMERVILLE,,4-Nov-15,1
1796,299 CONCORD,CAMBRIDGE,@ WALDEN ST,10-Nov-15,2
1797,ELM,NEW BEDFORD,@ FREEMONT ST,18-Nov-15,2
1798,88 HATCH,NEW BEDFORD,CONDUIT ST,4-Dec-15,2
1799,154 WATER,FRAMINGHAM,,10-Dec-15,2
1800,29 MONROE,WORCESTER,,5-Nov-15,1
1801,5 THE MOUNTAIN,FRAMINGHAM,,6-Nov-15,2
1802,20 TURNPIKE,SOUTHBORO,,6-Nov-15,1
1803,65 ELLIOTT,WORCESTER,,6-Nov-15,1
1804,2294 MASSACHUSETTS,CAMBRIDGE,,17-Nov-15,2
1805,FARMFIELD,FAIRHAVEN,,31-Dec-15,2
1806,BEDFORD,NEW BEDFORD,@ S. SIXTH ST,7-Nov-15,1
1807,13 MELVIN,SHREWSBURY,,7-Nov-15,1
1808,3 HARRIS,DEDHAM,,12-Nov-15,2
1809,77 ARAN,WESTWOOD,,8-Nov-15,1
1810,106 KENBERMA,WORCESTER,,8-Nov-15,1
1811,11 HARMONY,NEW BEDFORD,,9-Nov-15,2
1812,38 TEMPLE,FRAMINGHAM,TEMPLE PL,12-Nov-15,2
1813,23 DEER,MAYNARD,POWDER MILL RD,13-Nov-15,2
1814,239 NORTH MAIN,UXBRIDGE,RIVULET ST,23-Nov-15,2
1815,COSLIN,SOUTHBORO,CRYSTAL POND RD,27-Nov-15,2
1816,631 SALISBURY,WORCESTER,LYNNWOOD LN,17-Dec-15,2
1817,8 TRAILSIDE,ASHLAND,,10-Nov-15,2
1818,165 CEDAR HILL,MARLBORO,,10-Nov-15,2
1819,MARGIN,NEW BEDFORD,@ COVE ST,10-Nov-15,2
1820,36 CHATANIKA,WORCESTER,,10-Nov-15,1
1821,5 MONTGOMERY,FRAMINGHAM,,18-Nov-15,2
1822,29 WHITTEMORE,FRAMINGHAM,,18-Nov-15,2
1823,95 WILLOW,NEW BEDFORD,BULLOCK ST,20-Nov-15,2
1824,ACUSHNET,NEW BEDFORD,@ PHILLIPS AVE,23-Nov-15,2
1825,33 CHICKERING,DEDHAM,WASHINGTON ST,30-Nov-15,3
1826,25 ATHERTON,SOMERVILLE,,5-Dec-15,2
1827,GREEN,FAIRHAVEN,@ DOANE ST,18-Dec-15,2
1828,40 HAYES MEMORIAL,MARLBORO,,11-Nov-15,1
1829,285 WASHINGTON,SOMERVILLE,,11-Nov-15,1
1830,61 WINFIELD,DEDHAM,,19-Nov-15,2
1831,160 STEARNS,MARLBORO,,12-Nov-15,
1832,52 WALTHAM,MAYNARD,,12-Nov-15,1
1833,439 HAMILTON,WORCESTER,,12-Nov-15,1
1834,11 MAPLE,WEST BOYLSTON,TEMPLE ST,20-Nov-15,2
1835,76 CHURCH,DEDHAM,COURT ST,27-Nov-15,2
1836,LOVERING,FRAMINGHAM,@ OLD CONNECTICUT PATH,9-Dec-15,2
1837,176 FAIRMONT,WORCESTER,,13-Nov-15,1
1838,58 HARVARD,MARLBORO,,14-Nov-15,1
1839,4 DONOVAN,NATICK,,14-Nov-15,1
1840,202 STAFFORD,WORCESTER,,14-Nov-15,1
1841,2 PROSPECT,WESTBOROUGH,,20-Nov-15,2
1842,11 POND,HYDE PARK,,15-Nov-15,1
1843,31 HARWOOD,NATICK,,15-Nov-15,1
1844,106 PECKHAM,ACUSHNET,,16-Nov-15,1
1845,WINSLOW,CAMBRIDGE,@ SHERMAN ST,16-Nov-15,1
1846,129 CHICKERING,DEDHAM,,16-Nov-15,2
1847,178 MAIN,HUDSON,,16-Nov-15,2
1848,46 MYRTLE,NEW BEDFORD,WELD ST,16-Nov-15,2
1849,63 PLANTATION,WORCESTER,,16-Nov-15,1
1850,787 ALLEN,DARTMOUTH,@ ALPHA ST,17-Nov-15,2
1851,55 LOWDER,DEDHAM,SAWYER DR,19-Nov-15,2
1852,342 EAST BOSTON POST,MARLBORO,VILLAGE DR,19-Nov-15,3
1853,16 JENNINGS POND,NATICK,ERLANDSON RD,30-Nov-15,2
1854,14 JENNINGS POND,NATICK,LACONIA RD,30-Nov-15,2
1855,11 CENTRE,CAMBRIDGE,,17-Nov-15,1
1856,40-42 SPRING,FAIRHAVEN,LAUREL ST,17-Nov-15,1
1857,10 CURRIER,FRAMINGHAM,,17-Nov-15,2
1858,22 DERRY,HYDE PARK,,17-Nov-15,1
1859,16-18 ORMOND,WORCESTER,HIGHLAND ST,17-Nov-15,1
1860,SOUTH,MARION,@ 73 PLEASANT ST,19-Nov-15,2
1861,81 ORCHARD,CAMBRIDGE,RUSSELL ST,8-Dec-15,2
1862,10 APPIAN,CAMBRIDGE,GARDEN ST,23-Dec-15,2
1863,21 ALPENA,DEDHAM,,18-Nov-15,2
1864,10 STATE,WESTBOROUGH,,20-Nov-15,2
1865,96 CONCORD,CAMBRIDGE,BUCKINGHAM ST,5-Dec-15,2
1866,344 OLD BOSTON POST,MARLBORO,,19-Nov-15,1
1867,127 LAUREL,NEEDHAM,,19-Nov-15,2
1868,18 EMPIRE,SHREWSBURY,,19-Nov-15,2
1869,18 HEMINGWAY,SHREWSBURY,,19-Nov-15,1
1870,1 COLLEGE,WORCESTER,MCKEON RD,24-Nov-15,2
1871,HOWLAND,FAIRHAVEN,,31-Dec-15,2
1872,3 ST PAUL,CAMBRIDGE,,20-Nov-15,1
1873,224 MAIN,KINGSTON,,20-Nov-15,1
1874,3 NEWTON,WORCESTER,MIDLAND ST,20-Nov-15,1
1875,213 ASH,HOPKINTON,,23-Nov-15,2
1876,235 NORTH MAIN,UXBRIDGE,N. GARDEN ST,23-Nov-15,2
1877,989 PLEASANT,FRAMINGHAM,,12-Dec-15,2
1878,BURNCOAT,WORCESTER,BURNCOAT HEIGHTS,21-Nov-15,1
1879,28 SIAS,SHREWSBURY,BAILEY RD,8-Dec-15,2
1880,1 BURNETT,AUBURN,,22-Nov-15,1
1881,BEACON,MATTAPOISETT,@ FREEMAN ST,23-Nov-15,2
1882,1 BURNETT,AUBURN,WESTWOOD DR,23-Nov-15,1
1883,383 CHAMBERLAIN,HOLLISTON,,23-Nov-15,2
1884,13 LINCOLN,MARLBORO,,23-Nov-15,1
1885,82 BARTLETT,NORTHBORO,,23-Nov-15,1
1886,517 ROCKDALE,NEW BEDFORD,FARM ST,1-Dec-15,2
1887,39 HILLCREST,DEDHAM,BRIDGE ST,12-Dec-15,2
1888,121 ROCKLAND,DARTMOUTH,NORCROFT ST,30-Dec-15,2
1889,29 ROCKAWAY,AUBURN,,24-Nov-15,1
1890,142 MEMORIAL,CAMBRIDGE,AMES ST,24-Nov-15,1
1891,111 CHILTON,CAMBRIDGE,,24-Nov-15,1
1892,52 DEVENS,MARLBORO,,24-Nov-15,1
1893,152 THOMPSON,NEW BEDFORD,,24-Nov-15,2
1894,303 BROOK,NEW BEDFORD,,24-Nov-15,2
1895,44 RUSSETT HILL,SHERBORN,,24-Nov-15,2
1896,165 ELM,DARTMOUTH,SUMMER ST,25-Nov-15,2
1897,165 ELM,DARTMOUTH,,25-Nov-15,2
1898,20 OXFORD,CAMBRIDGE,,28-Dec-15,2
1899,420 MAIN,HUDSON,,25-Nov-15,2
1900,46 BROAD,MARLBORO,,25-Nov-15,1
1901,BOYDEN,WORCESTER,AT CLAY ST,25-Nov-15,1
1902,8 WARE,WORCESTER,JUNE ST,27-Nov-15,2
1903,938 METROPOLITAN,HYDE PARK,,30-Nov-15,2
1904,15 BOWKER,WORCESTER,DELMONT AVE,30-Dec-15,2
1905,CANNON,MATTAPOISETT,,26-Nov-15,1
1906,5 CIDER MILL,NATICK,,27-Nov-15,2
1907,18 SEXTON,WESTWOOD,,27-Nov-15,1
1908,WOODLAND,WORCESTER,MAYWOOD ST,30-Nov-15,2
1909,13 LACOSTA,NATICK,BURNING TREE RD,23-Dec-15,2
1910,CROSS,NORTHBRIDGE,@ CHURCH ST,30-Nov-15,2
1911,71 STRAFFORD,WESTWOOD,,8-Dec-15,2
1912,477 AMERICA,ASHLAND,QUEEN ISABELLA WAY,30-Nov-15,1
1913,25 LAKESHORE,HUDSON,,30-Nov-15,2
1914,HOPE,NEW BEDFORD,AT NASH RD,30-Nov-15,2
1915,233 SOUTH,NORTHBORO,,30-Nov-15,2
1916,6 WEST POND,PLYMOUTH,,30-Nov-15,2
1917,114 POWDER HOUSE,SOMERVILLE,,30-Nov-15,1
1918,33 CREST,WORCESTER,WILDWOOD AVE,30-Nov-15,1
1919,8 WABASH,WORCESTER,,30-Nov-15,1
1920,390 CEDAR,DEDHAM,,4-Dec-15,2
1921,2 STONYBROOK,MILFORD,PRINCESS PINE LN,8-Dec-15,2
1922,25 CLAY,CAMBRIDGE,,1-Dec-15,1
1923,42404 MULLER,CAMBRIDGE,,1-Dec-15,1
1924,195 MOHAWK,HOLLISTON,,1-Dec-15,2
1925,294 HOSMER,MARLBORO,PORTER RD,1-Dec-15,2
1926,294 HOSMER,MARLBORO,,1-Dec-15,2
1927,517 ROCKDALE,NEW BEDFORD,,1-Dec-15,2
1928,9 DOVER,HUDSON,AVON DR,4-Dec-15,2
1929,12 ALPINE,WORCESTER,,3-Dec-15,1
1930,21 ALPENA,DEDHAM,,5-Dec-15,2
1931,TOURAINE,WORCESTER,@ PALISADES,8-Dec-15,2
1932,109 HOMER,ASHLAND,,3-Dec-15,1
1933,12 WALNUT,MILFORD,,3-Dec-15,1
1934,78 FOREST,NEW BEDFORD,,3-Dec-15,2
1935,43 FREELAND,WORCESTER,,3-Dec-15,1
1936,166 HOLDEN,WORCESTER,,3-Dec-15,1
1937,14 WARREN,PLYMOUTH,,4-Dec-15,2
1938,HILLCREST,KINGSTON,@ MAIN ST,9-Dec-15,2
1939,17 MAIN,FRAMINGHAM,,4-Dec-15,1
1940,2 WESTRIDGE,HUDSON,,4-Dec-15,1
1941,110 CENTRAL,SOMERVILLE,,4-Dec-15,1
1942,FREMONT,WORCESTER,SUTTON LN,5-Dec-15,1
1943,219 EAST,DEDHAM,,9-Dec-15,2
1944,45 METROPOLITAN,ASHLAND,,10-Dec-15,2
1945,8 MAINE,NATICK,,19-Dec-15,2
1946,30 QUEEN ISABELLA,ASHLAND,,5-Dec-15,2
1947,FAUNCE CORNER,DARTMOUTH,AT CROSS RD,7-Dec-15,1
1948,HOLLIS,FRAMINGHAM,@ WAUSHAKUM ST,7-Dec-15,1
1949,CAMBRIDGE,WORCESTER,@ STURBRIDGE ST,7-Dec-15,1
1950,344 EAST BOSTON POST,MARLBORO,VILLAGE DR,10-Dec-15,2
1951,16 DELANO,DARTMOUTH,WILSON ST,11-Dec-15,3
1952,2 SIMMONS,MILFORD,UNIVERSITY DR,14-Dec-15,2
1953,24 LEE,HUDSON,COX ST,15-Dec-15,2
1954,14 COLBY,FRAMINGHAM,OLD CONNECTICUT PATH,23-Dec-15,2
1955,1400-1450 WORCESTER,FRAMINGHAM,,8-Dec-15,1
1956,5 NAVASOTA,WORCESTER,,8-Dec-15,1
1957,84 PINE HILL,ASHLAND,WINTER ST,10-Dec-15,2
1958,7 PHILLIPS,CAMBRIDGE,MASON ST,10-Dec-15,2
1959,52 MAIN,SOUTHBORO,,9-Dec-15,1
1960,39-41 ANDREA,NEEDHAM,,10-Dec-15,2
1961,44 A,FRAMINGHAM,,11-Dec-15,2
1962,145 WINDING RIVER,NEEDHAM,,11-Dec-15,2
1963,249 EAST,DEDHAM,,12-Dec-15,2
1964,50 COUNTRY,NEEDHAM,,12-Dec-15,2
1965,52 WASHINGTON,NEW BEDFORD,,10-Dec-15,2
1966,53 KENT,SOMERVILLE,,10-Dec-15,1
1967,49 GRANVILLE,WORCESTER,,10-Dec-15,1
1968,RIDGE,HOLLISTON,AT LOUIS ST,11-Dec-15,2
1969,640 LINCOLN,WORCESTER,BOYLSTON ST,21-Dec-15,2
1970,20 FORT,FAIRHAVEN,,11-Dec-15,1
1971,52 HASTINGS,FRAMINGHAM,,11-Dec-15,2
1972,43 SUDBURY,MAYNARD,,11-Dec-15,1
1973,38-40 SAGAMORE,NEW BEDFORD,,11-Dec-15,2
1974,ARARAT,WORCESTER,@ BROOKS ST,22-Dec-15,2
1975,49 HERBERT,FRAMINGHAM,,28-Dec-15,2
1976,8 BARNESDALE,NATICK,,28-Dec-15,2
1977,BLDG 8 VILLAGE GREEN,NATICK,,16-Dec-15,2
1978,5 CAMBRIDGE,CAMBRIDGE,,13-Dec-15,1
1979,37 FAYERWEATHER,CAMBRIDGE,,14-Dec-15,1
1980,43 FAIRVIEW,DEDHAM,,14-Dec-15,2
1981,66 LOWDER,DEDHAM,,14-Dec-15,2
1982,47 GREEN,FAIRHAVEN,,14-Dec-15,1
1983,DEFOREST,HYDE PARK,AT ASHVILLE,14-Dec-15,2
1984,LOT 1 BLUEBERRY,UPTON,,14-Dec-15,1
1985,41 COES,WORCESTER,BUFFUM ST,16-Dec-15,2
1986,5 JORDAN,SHREWSBURY,S. QUINSIGAMOND AVE,18-Dec-15,2
1987,90 LINCOLN,FRAMINGHAM,,19-Dec-15,2
1988,59 PARKERVILLE,SOUTHBORO,GENERAL HENRY KNOX RD,19-Dec-15,2
1989,745 SOMERVILLE,SOMERVILLE,,22-Dec-15,2
1990,13 ELM,MILLBURY,,15-Dec-15,1
1991,31 HARWOOD,NATICK,ARLINGTON RD,15-Dec-15,2
1992,23 NYE,NEW BEDFORD,,15-Dec-15,2
1993,61 NYE,NEW BEDFORD,,15-Dec-15,2
1994,204 PARK,WORCESTER,,15-Dec-15,1
1995,3 GREENWOOD,HYDE PARK,,16-Dec-15,1
1996,12 ALPINE,WORCESTER,,16-Dec-15,2
1997,249 MEETING HOUSE,ASHLAND,MOUNTAIN GATE RD,16-Dec-15,1
1998,1159 HIGHLAND,HOLLISTON,,16-Dec-15,1
1999,120 MORRISON,SOMERVILLE,,16-Dec-15,1
2000,DAY,FAIRHAVEN,@ SCONTICUT NECK RD,17-Dec-15,3
2001,36 BLAINE,WORCESTER,STAFFORD ST,18-Dec-15,2
2002,65 FAYERWEATHER,CAMBRIDGE,,17-Dec-15,1
2003,170 PRESCOTT,WORCESTER,,19-Dec-15,2
2004,19-21 CLIFFORD,NEW BEDFORD,ASHLEY BLVD,23-Dec-15,2
