ID,ADDRESS,TOWN,INTERSECTION,CLASSIFIED,GRADE
916,RAYMOND,FAIRHAVEN,@ SCONTICUT NECK ROAD,21-Aug-14,3
917,SCONTICUT-NECK,FAIRHAVEN,,21-Aug-14,3
918,31 KENT,HUDSON,,21-Aug-14,3
919,35 KENT,HUDSON,,21-Aug-14,3
920,5 KENT,HUDSON,,21-Aug-14,3
921,2 JEFFERSON,NATICK,,21-Aug-14,3
922,157 BEAUFORT,NEEDHAM,,21-Aug-14,3
923,165 BEAUFORT,NEEDHAM,,21-Aug-14,3
924,BOSTON,SOMERVILLE,,21-Aug-14,3
925,NORTH,SOMERVILLE,,21-Aug-14,3
926,35 STANDISH,WORCESTER,,21-Aug-14,3
927,11 TATTAN-FARM,WORCESTER,,21-Aug-14,3
928,7 VENDORA,WORCESTER,,21-Aug-14,3
929,4 ZENITH,WORCESTER,,21-Aug-14,3
930,32 CLIFFORD,ACUSHNET,,22-Aug-14,3
931,CONDUIT,ACUSHNET,,22-Aug-14,3
932,42 LAURA-KEENE,ACUSHNET,,22-Aug-14,3
933,134 LAWSON,ACUSHNET,,22-Aug-14,3
934,24 FAIR-OAK,DEDHAM,,22-Aug-14,3
935,MECHANIC,HOPKINTON,,22-Aug-14,3
936,5 SPRING,HOPKINTON,,22-Aug-14,3
937,26 TREVOR,HOPKINTON,,22-Aug-14,3
938,30 EATON,HUDSON,,22-Aug-14,3
939,40 EATON,HUDSON,,22-Aug-14,3
940,44 EATON,HUDSON,,22-Aug-14,3
941,26 STRATTON,HUDSON,,22-Aug-14,3
942,79 FAIRFAX,SOMERVILLE,,22-Aug-14,3
943,26 BRIDGE,DARTMOUTH,,25-Aug-14,3
944,20 SCHOOL,DARTMOUTH,,25-Aug-14,3
945,SCHOOL,DARTMOUTH,@ HIGH STREET,25-Aug-14,3
946,24 HOLIDAY,FAIRHAVEN,,25-Aug-14,3
947,14 SEAVIEW,FAIRHAVEN,,25-Aug-14,3
948,15 SEAVIEW,FAIRHAVEN,,25-Aug-14,3
949,23 SEAVIEW,FAIRHAVEN,,25-Aug-14,3
950,34 SEAVIEW,FAIRHAVEN,,25-Aug-14,3
951,38 SEAVIEW,FAIRHAVEN,,25-Aug-14,3
952,205 WASHINGTON,HUDSON,,25-Aug-14,3
953,213 WASHINGTON,HUDSON,,25-Aug-14,3
954,234 WASHINGTON,HUDSON,,25-Aug-14,3
955,281 WASHINGTON,HUDSON,,25-Aug-14,3
956,121 HOLLINGSWORTH,MATTAPAN,,25-Aug-14,3
957,4586 ACUSHNET,NEW BEDFORD,,25-Aug-14,3
958,49 GREEN-HILL,WORCESTER,,25-Aug-14,3
959,TACOMA,WORCESTER,,25-Aug-14,3
960,12 VINCENT,CAMBRIDGE,,26-Aug-14,3
961,1 DALLAS,DARTMOUTH,,26-Aug-14,3
962,119 GREENSBORO,DEDHAM,,26-Aug-14,3
963,22 BRIERCLIFF,FAIRHAVEN,,26-Aug-14,3
964,49 BRIERCLIFF,FAIRHAVEN,,26-Aug-14,3
965,60 GROVE,FAIRHAVEN,,26-Aug-14,3
966,17 BLAINE,HUDSON,,26-Aug-14,3
967,2 COOLIDGE,HUDSON,,26-Aug-14,3
968,69 FLORENCE,HUDSON,,26-Aug-14,3
969,PACKARD,HUDSON,,26-Aug-14,3
970,37-39 WATER,MATTAPOISETT,,26-Aug-14,3
971,40 WATER,MATTAPOISETT,,26-Aug-14,3
972,3650 ACUSHNET,NEW BEDFORD,,26-Aug-14,3
973,3678 ACUSHNET,NEW BEDFORD,,26-Aug-14,3
974,3762 ACUSHNET,NEW BEDFORD,,26-Aug-14,3
975,3770 ACUSHNET,NEW BEDFORD,,26-Aug-14,3
976,4 BECKMAN,WORCESTER,,26-Aug-14,3
977,101 BEECHING,WORCESTER,,26-Aug-14,3
978,97 BEECHING,WORCESTER,,26-Aug-14,3
979,99 BEECHING,WORCESTER,,26-Aug-14,3
980,BEECHMONT,WORCESTER,,26-Aug-14,3
981,28 BELLINGHAM,WORCESTER,,26-Aug-14,3
982,8 BENEDICT,WORCESTER,,26-Aug-14,3
983,9 BENEDICT,WORCESTER,,26-Aug-14,3
984,233 BEVERLY,WORCESTER,,26-Aug-14,3
985,70 BEVERLY,WORCESTER,,26-Aug-14,3
986,133-135 UNCATENA,WORCESTER,,26-Aug-14,3
987,3 UNCATENA,WORCESTER,,26-Aug-14,3
988,51 UNCATENA,WORCESTER,,26-Aug-14,3
989,35 BUENA-VISTA,CAMBRIDGE,,27-Aug-14,3
990,7 AKIN,DARTMOUTH,,27-Aug-14,3
991,AKIN,DARTMOUTH,@ PROSPECT STREET,27-Aug-14,3
992,28 BREWSTER,DARTMOUTH,,27-Aug-14,3
993,11 MIDDLE,DARTMOUTH,,27-Aug-14,3
994,33 MIDDLE,DARTMOUTH,,27-Aug-14,3
995,38 MIDDLE,DARTMOUTH,,27-Aug-14,3
996,20 STILLMAN,DARTMOUTH,,27-Aug-14,3
997,39 HAZELNUT,DEDHAM,,27-Aug-14,3
998,34 MANNING,DEDHAM,,27-Aug-14,3
999,40 MARLBORO,DEDHAM,,27-Aug-14,3
1000,29 CALUMET,FAIRHAVEN,,27-Aug-14,3
1001,3 CALUMET,FAIRHAVEN,,27-Aug-14,3
1002,JERUSALEM,FAIRHAVEN,@ SCONTICUT NECK ROAD,27-Aug-14,3
1003,JERUSALEM,FAIRHAVEN,@ 440 SCONTICUT NECK,27-Aug-14,3
1004,JERUSALEM,FAIRHAVEN,,27-Aug-14,3
1005,74 BROAD,HUDSON,,27-Aug-14,3
1006,10 SUMMER,HUDSON,,27-Aug-14,3
1007,2620 ACUSHNET,NEW BEDFORD,,27-Aug-14,3
1008,2746 ACUSHNET,NEW BEDFORD,,27-Aug-14,3
1009,28 SIAS,SHREWSBURY,,27-Aug-14,3
1010,SIAS,SHREWSBURY,,27-Aug-14,3
1011,1212 BROADWAY,SOMERVILLE,,27-Aug-14,3
1012,29 CHETWYND,SOMERVILLE,,27-Aug-14,3
1013,93 OSSIPEE,SOMERVILLE,,27-Aug-14,3
1014,198 COBURN,WORCESTER,,27-Aug-14,3
1015,AVON HILL,CAMBRIDGE,@ BATES STREET,28-Aug-14,3
1016,DANA,CAMBRIDGE,,28-Aug-14,3
1017,128-130 HIGH,DEDHAM,,28-Aug-14,3
1018,34 ELIZABETH,FAIRHAVEN,,28-Aug-14,3
1019,77 HOUGHTON,HUDSON,,28-Aug-14,3
1020,MAIN,HUDSON,,28-Aug-14,3
1021,12 WINTER,HUDSON,,28-Aug-14,3
1022,DEPOT,MATTAPOISETT,,28-Aug-14,3
1023,HAMMOND,MATTAPOISETT,,28-Aug-14,3
1024,HAMMOND,MATTAPOISETT,,28-Aug-14,3
1025,29 MAIN,MATTAPOISETT,,28-Aug-14,3
1026,20 WATER,NATICK,,28-Aug-14,3
1027,2008 ACUSHNET,NEW BEDFORD,,28-Aug-14,3
1028,2043 ACUSHNET,NEW BEDFORD,,28-Aug-14,3
1029,2095 ACUSHNET,NEW BEDFORD,,28-Aug-14,3
1030,2416 ACUSHNET,NEW BEDFORD,,28-Aug-14,3
1031,HOLLAND,SOMERVILLE,,28-Aug-14,3
1032,49 MOORE,SOMERVILLE,,28-Aug-14,3
1033,116 BELMONT,WORCESTER,,28-Aug-14,3
1034,146 BELMONT,WORCESTER,,28-Aug-14,3
1035,374 BELMONT,WORCESTER,,28-Aug-14,3
1036,378 BELMONT,WORCESTER,,28-Aug-14,3
1037,BELMONT,WORCESTER,,28-Aug-14,3
1038,229 BEVERLY,WORCESTER,,28-Aug-14,3
1039,OPP 80 BEVERLY,WORCESTER,,28-Aug-14,3
1040,209 VERNON,WORCESTER,,28-Aug-14,3
1041,VERNON,WORCESTER,,28-Aug-14,3
1042,125 WARNER,WORCESTER,,28-Aug-14,3
1043,11 MAYFAIR,DEDHAM,,29-Aug-14,3
1044,19 TEMPLE,FAIRHAVEN,,29-Aug-14,3
1045,1 TRIPP,FAIRHAVEN,,29-Aug-14,3
1046,22 TRIPP,FAIRHAVEN,,29-Aug-14,3
1047,204 WASHINGTON,FAIRHAVEN,,29-Aug-14,3
1048,WASHINGTON,FAIRHAVEN,,29-Aug-14,3
1049,439 MAIN,HUDSON,,29-Aug-14,3
1050,CAMP,MILFORD,,29-Aug-14,3
1051,8 CORNELL,MILFORD,,29-Aug-14,3
1052,21 RUSSELL,SOMERVILLE,,29-Aug-14,3
1053,45 RUSSELL,SOMERVILLE,,29-Aug-14,3
1054,BEECHMONT,WORCESTER,@ 1 BANCROFT TOWER,29-Aug-14,3
1055,UPSALA,WORCESTER,,29-Aug-14,3
1056,137 BRIDGE,FAIRHAVEN,,2-Sep-14,3
1057,15 HOMESTEAD,FAIRHAVEN,,2-Sep-14,3
1058,122 SPRING,FAIRHAVEN,,2-Sep-14,3
1059,89 SPRING,FAIRHAVEN,,2-Sep-14,3
1060,SPRING,FAIRHAVEN,,2-Sep-14,3
1061,53 OLD-BOLTON,HUDSON,,2-Sep-14,3
1062,286 BEACON,SOMERVILLE,,2-Sep-14,3
1063,BEACON,SOMERVILLE,,2-Sep-14,3
1064,278 BEACON,SOMERVILLE,,2-Sep-14,3
1065,EAGLE,WORCESTER,@ NEPTUNE ROAD,2-Sep-14,3
1066,36 ROMOLA,WORCESTER,,2-Sep-14,3
1067,79 VENUS,WORCESTER,,2-Sep-14,3
1068,81 VENUS,WORCESTER,,2-Sep-14,3
1069,7 W-BOYLSTON,WORCESTER,,2-Sep-14,3
1070,8 ADAMS,FAIRHAVEN,,3-Sep-14,3
1071,97 CENTRE,FAIRHAVEN,,3-Sep-14,3
1072,MILL,NATICK,@ SPEEN STREET,3-Sep-14,3
1073,255 BEACON,SOMERVILLE,,3-Sep-14,3
1074,50-52 BEACON,SOMERVILLE,,3-Sep-14,3
1075,7 INDIAN LAKE,WORCESTER,,3-Sep-14,3
1076,UPLAND,WORCESTER,,3-Sep-14,3
1077,40 NORTON,DARTMOUTH,,4-Sep-14,3
1078,123 HIGHLAND,DEDHAM,,4-Sep-14,3
1079,HIGHLAND,DEDHAM,,4-Sep-14,3
1080,12 MASSACHUSETTS,DEDHAM,,4-Sep-14,3
1081,19 MASSACHUSETTS,DEDHAM,,4-Sep-14,3
1082,165 RIVER,HUDSON,,4-Sep-14,3
1083,304 RIVER,HUDSON,,4-Sep-14,3
1084,377 RIVER,HUDSON,,4-Sep-14,3
1085,4 SHAWMUT,HUDSON,,4-Sep-14,3
1086,76 SCHOOL,MILFORD,,4-Sep-14,3
1087,STONEYBROOK,MILFORD,,4-Sep-14,3
1088,11 W-MAPLE,MILFORD,,4-Sep-14,3
1089,A,NEEDHAM,,4-Sep-14,3
1090,OPP 11 GOULD,NEEDHAM,,4-Sep-14,3
1091,65 BEACON,SOMERVILLE,,4-Sep-14,3
1092,47-49 PARKDALE,SOMERVILLE,,4-Sep-14,3
1093,WASHINGTON,SOMERVILLE,,4-Sep-14,3
1094,WASHINGTON,SOMERVILLE,,4-Sep-14,3
1095,LAMARTINE,WORCESTER,@ 133 LAFAYETTE STREET,4-Sep-14,3
1096,LAMARTINE,WORCESTER,@ LODI STREET,4-Sep-14,3
1097,165 SOUTHBRIDGE,WORCESTER,,4-Sep-14,3
1098,229 SOUTHBRIDGE,WORCESTER,,4-Sep-14,3
1099,SOUTHBRIDGE,WORCESTER,,4-Sep-14,3
1100,WEBSTER,CAMBRIDGE,,5-Sep-14,3
1101,23 MASSACHUSETTS,DEDHAM,,5-Sep-14,3
1102,39 MASSACHUSETTS,DEDHAM,,5-Sep-14,3
1103,31 BROOK,HUDSON,,5-Sep-14,3
1104,HOSMER,HUDSON,,5-Sep-14,3
1105,23 INDIAN-RIDGE,NATICK,,5-Sep-14,3
1106,23 WILSON,WORCESTER,,5-Sep-14,3
1107,7 WESTLAND,ACUSHNET,,8-Sep-14,3
1108,132-134 MILTON,DEDHAM,,8-Sep-14,3
1109,150 MILTON,DEDHAM,,8-Sep-14,3
1110,138 CHESTNUT,FAIRHAVEN,,8-Sep-14,3
1111,140 CHESTNUT,FAIRHAVEN,,8-Sep-14,3
1112,150 CHESTNUT,FAIRHAVEN,,8-Sep-14,3
1113,120 PLEASANT,FAIRHAVEN,,8-Sep-14,3
1114,132 PLEASANT,FAIRHAVEN,,8-Sep-14,3
1115,WOOD,HOPKINTON,@ SPRING STREET,8-Sep-14,3
1116,43-45 ONTARIO,HUDSON,,8-Sep-14,3
1117,49 ONTARIO,HUDSON,,8-Sep-14,3
1118,28 SENECA,HUDSON,,8-Sep-14,3
1119,2422 ACUSHNET,NEW BEDFORD,,8-Sep-14,3
1120,3098 ACUSHNET,NEW BEDFORD,,8-Sep-14,3
1121,22 WARD,WORCESTER,,8-Sep-14,3
1122,78 1/2 WARD,WORCESTER,,8-Sep-14,3
1123,WARD,WORCESTER,,8-Sep-14,3
1124,OPP 116 BISHOP-ALLEN,CAMBRIDGE,,9-Sep-14,3
1125,160-168 MILTON,DEDHAM,,9-Sep-14,3
1126,190 MILTON,DEDHAM,,9-Sep-14,3
1127,8 SYLVIA,DEDHAM,,9-Sep-14,3
1128,150 GREEN,FAIRHAVEN,,9-Sep-14,3
1129,35 SEAVIEW,FAIRHAVEN,,9-Sep-14,3
1130,353 WOOD,HOPKINTON,,9-Sep-14,3
1131,181 COX,HUDSON,,9-Sep-14,3
1132,4A ROTHERHAM,HUDSON,,9-Sep-14,3
1133,WEST,WORCESTER,,9-Sep-14,3
1134,70 SOL-E-MAR,DARTMOUTH,,10-Sep-14,3
1135,26 SWIFT,DARTMOUTH,,10-Sep-14,3
1136,10-12 N-STONE-ML,DEDHAM,,10-Sep-14,3
1137,ATLAS,FAIRHAVEN,@ CHURCH STREET,10-Sep-14,3
1138,99 CHURCH,FAIRHAVEN,,10-Sep-14,3
1139,34 FELTON,HUDSON,,10-Sep-14,3
1140,53 LINCOLN,HUDSON,,10-Sep-14,3
1141,22 MANNING,HUDSON,,10-Sep-14,3
1142,35 MANNING,HUDSON,,10-Sep-14,3
1143,59-64 MANNING,HUDSON,,10-Sep-14,3
1144,90 MANNING,HUDSON,,10-Sep-14,3
1145,SECOND,HUDSON,,10-Sep-14,3
1146,4 BEACON,MATTAPOISETT,,10-Sep-14,3
1147,9 CAPTAINS,MATTAPOISETT,,10-Sep-14,3
1148,CHURCH,MATTAPOISETT,,10-Sep-14,3
1149,11 HILLSIDE,MATTAPOISETT,,10-Sep-14,3
1150,11 MARTIN,MATTAPOISETT,,10-Sep-14,3
1151,4 SHERWOOD,MATTAPOISETT,,10-Sep-14,3
1152,6 SHERWOOD,MATTAPOISETT,,10-Sep-14,3
1153,71 CONGRESS,MILFORD,,10-Sep-14,3
1154,CONGRESS,MILFORD,,10-Sep-14,3
1155,1 LUBY,MILFORD,,10-Sep-14,3
1156,82 UNION,NATICK,,10-Sep-14,3
1157,10 CHURCH,NORTHBORO,,10-Sep-14,3
1158,60-62 VINAL,SOMERVILLE,,10-Sep-14,3
1159,15 WEBSTER,SOMERVILLE,,10-Sep-14,3
1160,6 MILTON,WORCESTER,,10-Sep-14,3
1161,267 WEBSTER,WORCESTER,,10-Sep-14,3
1162,187 MONROE,DEDHAM,,11-Sep-14,3
1163,MONROE,DEDHAM,,11-Sep-14,3
1164,26 MORELAND,DEDHAM,,11-Sep-14,3
1165,LINCOLN,HUDSON,@ APSLEY STREET,11-Sep-14,3
1166,26 DARTMOUTH,MILFORD,,11-Sep-14,3
1167,29 FRUIT,MILFORD,,11-Sep-14,3
1168,56 HARTFORD,NATICK,,11-Sep-14,3
1169,69 BREWSTER,NEEDHAM,,11-Sep-14,3
1170,102 STANDISH,NEEDHAM,,11-Sep-14,3
1171,70 STANDISH,NEEDHAM,,11-Sep-14,3
1172,88 STANDISH,NEEDHAM,,11-Sep-14,3
1173,40 WESTWOOD,WORCESTER,,11-Sep-14,3
1174,44 WESTWOOD,WORCESTER,,11-Sep-14,3
1175,32 CHESTNUT,FAIRHAVEN,,12-Sep-14,3
1176,48 HIGH,HUDSON,,12-Sep-14,3
1177,15 MASON,HUDSON,,12-Sep-14,3
1178,88 PROSPECT,SOMERVILLE,,12-Sep-14,3
1179,CRESCENT,WORCESTER,,12-Sep-14,3
1180,162 PRESCOTT,WORCESTER,,12-Sep-14,3
1181,17 WINTHROP,WORCESTER,,12-Sep-14,3
1182,JADE,DEDHAM,@ EASTERN AVENUE,15-Sep-14,3
1183,176 MONROE,DEDHAM,,15-Sep-14,3
1184,15 COE,FAIRHAVEN,,15-Sep-14,3
1185,16 COTTAGE,FAIRHAVEN,,15-Sep-14,3
1186,11 LAUREL,FAIRHAVEN,,15-Sep-14,3
1187,34 LAUREL,FAIRHAVEN,,15-Sep-14,3
1188,38 LAUREL,FAIRHAVEN,,15-Sep-14,3
1189,WINTER,FRAMINGHAM,@ SALEM END DRIVE,15-Sep-14,3
1190,24 PEARL,MILFORD,,15-Sep-14,3
1191,37 PEARL,MILFORD,,15-Sep-14,3
1192,57 PEARL,MILFORD,,15-Sep-14,3
1193,106 ACUSHNET,NEW BEDFORD,,15-Sep-14,3
1194,ACUSHNET,NEW BEDFORD,,15-Sep-14,3
1195,ACUSHNET,NEW BEDFORD,@ NYE STREET,15-Sep-14,3
1196,ACUSHNET,NEW BEDFORD,,15-Sep-14,3
1197,430 MCGRATH,SOMERVILLE,,15-Sep-14,3
1198,WASHINGTON,SOMERVILLE,,15-Sep-14,3
1199,219 BEVERLY,WORCESTER,,15-Sep-14,3
1200,19 FAIRMONT,WORCESTER,,15-Sep-14,3
1201,34 HOOPER,WORCESTER,,15-Sep-14,3
1202,HOOPER,WORCESTER,,15-Sep-14,3
1203,PAINE,WORCESTER,@ 12 VINTON STREET,15-Sep-14,3
1204,NEAR 76 CHESTNUT,ASHLAND,,16-Sep-14,3
1205,7 BRYANT,CAMBRIDGE,,16-Sep-14,3
1206,16 FAYERWEATHER,CAMBRIDGE,,16-Sep-14,3
1207,57-58 CARNEGIE,DARTMOUTH,,16-Sep-14,3
1208,9-11 CLEVELAND,DARTMOUTH,,16-Sep-14,3
1209,9 PLEASANT,DARTMOUTH,,16-Sep-14,3
1210,37 RICHFIELD,DARTMOUTH,,16-Sep-14,3
1211,81 PACELLA,DEDHAM,,16-Sep-14,3
1212,27 CHURCH,FAIRHAVEN,,16-Sep-14,3
1213,CHURCH,FAIRHAVEN,,16-Sep-14,3
1214,DOANE,FAIRHAVEN,@ 4 GREEN STREET,16-Sep-14,3
1215,26 FARMFIELD,FAIRHAVEN,,16-Sep-14,3
1216,102 GREEN,FAIRHAVEN,,16-Sep-14,3
1217,83 GREEN,FAIRHAVEN,,16-Sep-14,3
1218,GREEN,FAIRHAVEN,,16-Sep-14,3
1219,GREEN,FAIRHAVEN,,16-Sep-14,3
1220,GREEN,FAIRHAVEN,@ PHOENIX STREET,16-Sep-14,3
1221,44 HARVARD,MILFORD,,16-Sep-14,3
1222,46 HARVARD,MILFORD,,16-Sep-14,3
1223,276 MAIN,MILFORD,,16-Sep-14,3
1224,49 1/2 MAIN,MILFORD,,16-Sep-14,3
1225,MAIN,MILFORD,,16-Sep-14,3
1226,7 PAULA,MILFORD,,16-Sep-14,3
1227,13 SHERWOOD,MILFORD,,16-Sep-14,3
1228,ACUSHNET,NEW BEDFORD,@ BULLARD STREET,16-Sep-14,3
1229,ACUSHNET,NEW BEDFORD,@ PHILLIPS AVENUE,16-Sep-14,3
1230,36-38 PRINCETON,SOMERVILLE,,16-Sep-14,3
1231,4 PRINCETON,SOMERVILLE,,16-Sep-14,3
1232,41 CLOVER,WORCESTER,,16-Sep-14,3
1233,45 CLOVER,WORCESTER,,16-Sep-14,3
1234,57 CLOVER,WORCESTER,,16-Sep-14,3
1235,89 CLOVER,WORCESTER,,16-Sep-14,3
1236,133 W-BOYLSTON,WORCESTER,,16-Sep-14,3
1237,81 W-BOYLSTON,WORCESTER,,16-Sep-14,3
1238,W-BOYLSTON,WORCESTER,,16-Sep-14,3
1239,12 BAKER,FAIRHAVEN,,17-Sep-14,3
1240,12 BAKER,FAIRHAVEN,,17-Sep-14,3
1241,7 BAKER,FAIRHAVEN,,17-Sep-14,3
1242,43 CEDAR,FAIRHAVEN,,17-Sep-14,3
1243,55 CEDAR,FAIRHAVEN,,17-Sep-14,3
1244,6 ELLIS,FAIRHAVEN,,17-Sep-14,3
1245,121 FARMFIELD,FAIRHAVEN,,17-Sep-14,3
1246,14 HARBOR-VIEW,FAIRHAVEN,,17-Sep-14,3
1247,8 TURNER,FAIRHAVEN,,17-Sep-14,3
1248,39 EAST-ST,MILFORD,,17-Sep-14,3
1249,43 PURCHASE,MILFORD,,17-Sep-14,3
1250,PURCHASE,MILFORD,,17-Sep-14,3
1251,PURCHASE,MILFORD,,17-Sep-14,3
1252,283 BROOKLINE,NEEDHAM,,17-Sep-14,3
1253,293 BROOKLINE,NEEDHAM,,17-Sep-14,3
1254,461 GROVE,NEEDHAM,,17-Sep-14,3
1255,529 GROVE,NEEDHAM,,17-Sep-14,3
1256,541 GROVE,NEEDHAM,,17-Sep-14,3
1257,GROVE,NEEDHAM,,17-Sep-14,3
1258,1801 ACUSHNET,NEW BEDFORD,,17-Sep-14,3
1259,ACUSHNET,NEW BEDFORD,,17-Sep-14,3
1260,ACUSHNET,NEW BEDFORD,,17-Sep-14,3
1261,ACUSHNET,NEW BEDFORD,,17-Sep-14,3
1262,ACUSHNET,NEW BEDFORD,,17-Sep-14,3
1263,ACUSHNET,NEW BEDFORD,,17-Sep-14,3
1264,25 HAWTHORNE,SOMERVILLE,,17-Sep-14,3
1265,26 HAWTHORNE,SOMERVILLE,,17-Sep-14,3
1266,62 PUTNAM,SOMERVILLE,,17-Sep-14,3
1267,4 WILLIAM,UPTON,,17-Sep-14,3
1268,445 PLEASANT,FRAMINGHAM,,18-Sep-14,3
1269,518 PLEASANT,FRAMINGHAM,,18-Sep-14,3
1270,10 GOSNOLD,MATTAPOISETT,,18-Sep-14,3
1271,12 HOMESTEAD,MATTAPOISETT,,18-Sep-14,3
1272,HOMESTEAD,MATTAPOISETT,,18-Sep-14,3
1273,7 INDUSTRIAL,MATTAPOISETT,,18-Sep-14,3
1274,55 NORTH,MATTAPOISETT,,18-Sep-14,3
1275,69 NORTH,MATTAPOISETT,,18-Sep-14,3
1276,71 NORTH,MATTAPOISETT,,18-Sep-14,3
1277,76 NORTH,MATTAPOISETT,,18-Sep-14,3
1278,83-85 NORTH,MATTAPOISETT,,18-Sep-14,3
1279,13 PROSPECT,MATTAPOISETT,,18-Sep-14,3
1280,7 PROSPECT,MATTAPOISETT,,18-Sep-14,3
1281,12 RIVER,MATTAPOISETT,,18-Sep-14,3
1282,7 UPLAND,MATTAPOISETT,,18-Sep-14,3
1283,5 WINNATUXETT,MATTAPOISETT,,18-Sep-14,3
1284,WINNATUXETT,MATTAPOISETT,,18-Sep-14,3
1285,20 YALE,MILFORD,,18-Sep-14,3
1286,ACUSHNET,NEW BEDFORD,,18-Sep-14,3
1287,383 BELLEVILLE,NEW BEDFORD,,18-Sep-14,3
1288,16 BERKELEY,SOMERVILLE,,18-Sep-14,3
1289,58 BERKELEY,SOMERVILLE,,18-Sep-14,3
1290,27 SCHOOL,SOMERVILLE,,18-Sep-14,3
1291,44 W-BOYLSTON,WORCESTER,,18-Sep-14,3
1292,57-59 W-BOYLSTON,WORCESTER,,18-Sep-14,3
1293,138-140 QUINCY,DEDHAM,,19-Sep-14,3
1294,85-87 QUINCY,DEDHAM,,19-Sep-14,3
1295,4 FORT,FAIRHAVEN,,19-Sep-14,3
1296,59 UNION,FAIRHAVEN,,19-Sep-14,3
1297,UNION,FAIRHAVEN,,19-Sep-14,3
1298,11 KNIGHT,FRAMINGHAM,,19-Sep-14,3
1299,980 PLEASANT,FRAMINGHAM,,19-Sep-14,3
1300,995 PLEASANT,FRAMINGHAM,,19-Sep-14,3
1301,12 CEDAR,HOPKINTON,,19-Sep-14,3
1302,SCHOOL,SOMERVILLE,,19-Sep-14,3
1303,GOLD,WORCESTER,,19-Sep-14,3
1304,GUNNARSON,WORCESTER,,19-Sep-14,3
1305,PLANTATION,WORCESTER,@ AITCHISON STREET,19-Sep-14,3
1306,20 RIVER,DEDHAM,,22-Sep-14,3
1307,64 MAIN,FAIRHAVEN,,22-Sep-14,3
1308,WALNUT,FAIRHAVEN,,22-Sep-14,3
1309,15 ALLEN,MARION,,22-Sep-14,3
1310,22 ALLEN,MARION,,22-Sep-14,3
1311,33 ALLEN,MARION,,22-Sep-14,3
1312,9 ALLEN,MARION,,22-Sep-14,3
1313,140 WEST,MILFORD,,22-Sep-14,3
1314,BODEN,NATICK,@ TAMARACK ROAD,22-Sep-14,3
1315,GLEN,NATICK,@ MILL STREET,22-Sep-14,3
1316,15 WASHINGTON,NATICK,,22-Sep-14,3
1317,COGGESHALL,NEW BEDFORD,,22-Sep-14,3
1318,70 ELM,WORCESTER,,22-Sep-14,3
1319,OLGA,WORCESTER,@ ADOLPH STREET,22-Sep-14,3
1320,79 SYLVAN,WORCESTER,,22-Sep-14,3
1321,60 RIVERSIDE,DEDHAM,,23-Sep-14,3
1322,26 RUSTCRAFT,DEDHAM,,23-Sep-14,3
1323,BRIDGE,FAIRHAVEN,@ MAIN STREET,23-Sep-14,3
1324,85 MIDDLE,FAIRHAVEN,,23-Sep-14,3
1325,40 ALLEN,MARION,,23-Sep-14,3
1326,43 ALLEN,MARION,,23-Sep-14,3
1327,15 VINE,MARION,,23-Sep-14,3
1328,WATER,MARION,,23-Sep-14,3
1329,13 MURIEL,MILFORD,,23-Sep-14,3
1330,22 WATER,MILFORD,,23-Sep-14,3
1331,WATER,MILFORD,,23-Sep-14,3
1332,5 BENEDICT,WORCESTER,,23-Sep-14,3
1333,9 BIRMINGHAM,WORCESTER,,23-Sep-14,3
1334,36 BLAINE,WORCESTER,,23-Sep-14,3
1335,15 BOXFORD,WORCESTER,,23-Sep-14,3
1336,BOYD,WORCESTER,,23-Sep-14,3
1337,36 BOYLSTON,WORCESTER,,23-Sep-14,3
1338,7 DOROTHY,WORCESTER,,23-Sep-14,3
1339,54 ELM,WORCESTER,,23-Sep-14,3
1340,5-7 FRONGILLO-FARM,WORCESTER,,23-Sep-14,3
1341,197 STAFFORD,WORCESTER,,23-Sep-14,3
1342,55 SAWYER,DEDHAM,,24-Sep-14,3
1343,21 SHIRETOWN,DEDHAM,,24-Sep-14,3
1344,188 FRONT,MARION,,24-Sep-14,3
1345,365 FRONT,MARION,,24-Sep-14,3
1346,QUINSIGAMOND,WORCESTER,@ OLDE MILLBURY STREET,24-Sep-14,3
1347,6 SHORT,DEDHAM,,25-Sep-14,3
1348,5 SIDNEY,DEDHAM,,25-Sep-14,3
1349,10 BEVERLY,GRAFTON,,25-Sep-14,3
1350,6 SHORE,GRAFTON,,25-Sep-14,3
1351,51 MILL,MARION,,25-Sep-14,3
1352,513 MILL,MARION,,25-Sep-14,3
1353,704 MILL,MARION,,25-Sep-14,3
1354,732 MILL,MARION,,25-Sep-14,3
1355,222 CHURCH,NORTHBRIDGE,,25-Sep-14,3
1356,106 EAST,NORTHBRIDGE,,25-Sep-14,3
1357,70 EAST,NORTHBRIDGE,,25-Sep-14,3
1358,15-17 FOREST,NORTHBRIDGE,,25-Sep-14,3
1359,26-28 FOREST,NORTHBRIDGE,,25-Sep-14,3
1360,35-37 FOREST,NORTHBRIDGE,,25-Sep-14,3
1361,68 JON,NORTHBRIDGE,,25-Sep-14,3
1362,88 BRANDON,WORCESTER,,25-Sep-14,3
1363,12 BRANTWOOD,WORCESTER,,25-Sep-14,3
1364,63 BRANTWOOD,WORCESTER,,25-Sep-14,3
1365,65 BRANTWOOD,WORCESTER,,25-Sep-14,3
1366,16 BRATTLE,WORCESTER,,25-Sep-14,3
