ID,COMPOUND ADDRESS,ADDRESS,TOWN,INTERSECTION,DATE RECORDED,GRADE
5257084b176c3a7b91e3e779e6cd0577,96 SELDEN ST DORCHESTER MA,96 SELDEN ST,DORCHESTER,,5/6/10,3
4b4f4ab42edda21b77ce7eedb8ef96bd,96 SUMMER ST ARLINGTON MA,96 SUMMER ST,ARLINGTON,,12/2/11,3
5b99837db3b99da595b464a19ceefb70,96 WASHINGTON ST MILTON MA,96 WASHINGTON ST,MILTON,,3/31/09,3
c7a33bd6dbb03c34dfe84e36276f303f,96 WESTCHESTER RD JAMAICA PLAIN MA,96 WESTCHESTER RD,JAMAICA PLAIN,,3/19/15,3
6044a15b841b17923c634d809f0ef06a,96 WESTLAND AVE NEWTON MA,96 WESTLAND AVE,NEWTON,,4/28/10,3
62b6d81409d09017e0c4f33efcfe1551,960 SUMMER ST LYNNFIELD MA,960 SUMMER ST,LYNNFIELD,,7/15/14,3
c6a574e79d7f6fd25c72fe6ee288b475,961 SOUTH ST ROSLINDALE MA,961 SOUTH ST,ROSLINDALE,,4/7/09,3
fb6f096e792943fa8331504cc17e0b08,961 SOUTHERN AR QUINCY MA,961 SOUTHERN AR,QUINCY,,6/28/16,Not Discovered Yet
755c901a78cc978cd1d4ca3cbbe88425,963 CENTRE ST NEWTON MA,963 CENTRE ST,NEWTON,,7/12/06,3
1d93363a44f2a67fa36db5b4830d570e,964 SUMMER ST LYNNFIELD MA,964 SUMMER ST,LYNNFIELD,,4/4/13,3
6310360e097c94324a3b1e2c6314d8d6,965 WASHINGTON ST NORWOOD MA,965 WASHINGTON ST,NORWOOD,,6/25/15,3
96f403dd38e79f55ed3dfbc3aa4c03d6,968 HANCOCK ST QUINCY MA,968 HANCOCK ST,QUINCY,,6/1/09,3
ffe459448bf432594e7adfd93cf30625,97 BAXTER ST SOUTH BOSTON MA,97 BAXTER ST,SOUTH BOSTON,,8/3/11,3
1b6e8be252c9542f1778abc80686e66c,97 BELLEVUE AVE MELROSE MA,97 BELLEVUE AVE,MELROSE,,6/9/16,Not Discovered Yet
bceda20b0b70595dc2c1419a7ed18515,97 CHISHOLM RD WEYMOUTH MA,97 CHISHOLM RD,WEYMOUTH,,11/23/12,3
7c1a8ab4ddf25862369ac45ab857cf2c,97 EVERETT ST SOUTHBRIDGE MA,97 EVERETT ST,SOUTHBRIDGE,,9/9/09,3
6b28b49c043e05004d4ed65a0c64dce9,97 FERRY ST EVERETT MA,97 FERRY ST,EVERETT,,4/11/16,Not Discovered Yet
d15059c4486a16a421d4a4f263e384c8,97 HALL PL QUINCY MA,97 HALL PL,QUINCY,,4/25/08,3
f9d804c6834920802e73da1c01ff189a,97 HIGHLAND RD BROOKLINE MA,97 HIGHLAND RD,BROOKLINE,,10/20/10,3
8bd8425999b55273dceee9b5deaee269,97 KING ST DORCHESTER MA,97 KING ST,DORCHESTER,,4/24/07,3
e574b575889b5afe97d326aa0ec4fcd7,97 LOCUST ST MEDFORD MA,97 LOCUST ST,MEDFORD,,4/12/06,3
cadb3ab84315d58e57d62d7488890033,97 MAPLE ST MELROSE MA,97 MAPLE ST,MELROSE,,5/18/16,Not Discovered Yet
d603bf936b6ff995aa7c802821803dbf,97 MEADOWBROOK RD WESTON MA,97 MEADOWBROOK RD,WESTON,,8/3/15,3
5fa322ecc10c629144128cb475da8e04,97 PEARL ST SOMERVILLE MA,97 PEARL ST,SOMERVILLE,,4/13/14,3
d6d7e7f7fe090fdac4a6780565ba8e86,97 PIGEON HILL RD WESTON MA,97 PIGEON HILL RD,WESTON,,7/26/16,Not Discovered Yet
11f00aafd5ffe13daeb91b1e76a317d1,97 WESTLAND RD WESTON MA,97 WESTLAND RD,WESTON,,11/30/13,3
50aaa9f36da66b9e4415e1fa7dc878b7,97 WHITING ST HINGHAM MA,97 WHITING ST,HINGHAM,,11/12/09,3
18096e0f2d85a0881795a2ab98feae5e,971 BOSTON PROVIDENCE TPKE NORWOOD MA,971 BOSTON PROVIDENCE TPKE,NORWOOD,,10/23/03,3
4f263578b1f580b71a696926280911a5,972 MAIN ST LYNNFIELD MA,972 MAIN ST,LYNNFIELD,,8/18/14,3
5aae423b796aaef477af5e95fc53c5a8,973 BLUE HILL AV DORCHESTER MA,973 BLUE HILL AV,DORCHESTER,,8/21/95,3
1d65ea886fdb3233af7a5caa6f214a18,974 HUMPHREY ST SWAMPSCOTT MA,974 HUMPHREY ST,SWAMPSCOTT,,2/6/93,3
d9b8310fda5469aaf8d0d8941a2e6456,976 BLUE HILL AVE DORCHESTER MA,976 BLUE HILL AVE,DORCHESTER,,12/1/09,3
