ID,COMPOUND ADDRESS,ADDRESS,TOWN,INTERSECTION,DATE REPAIRED,GRADE
b15dd9b71c6e72477c60863ce6d4616e,6 BIGELOW CAMBRIDGE MA,6 BIGELOW,CAMBRIDGE,,10/20/2016,2
a2eaa4a1fb1ae41ddc3943c04b0cb63d,612 HURON CAMBRIDGE MA,612 HURON,CAMBRIDGE,,12/3/2016,2
a7eeed1d3d8734aba41bb1bf12527bef,62 COOLIDGE HILL CAMBRIDGE MA,62 COOLIDGE HILL,CAMBRIDGE,,7/11/2016,1
a0a42d7ade9a500f1698d37123fec3b2,67 BAY STATE CAMBRIDGE MA,67 BAY STATE,CAMBRIDGE,,2/19/2016,2
f7dd9afea48862f80dd89c304b9d3564,70 PROSPECT CAMBRIDGE MA,70 PROSPECT,CAMBRIDGE,,11/1/2016,1
e67c743422e605ea185e5292998a7bdb,71 WINTER CAMBRIDGE MA,71 WINTER,CAMBRIDGE,,3/7/2016,2
5dae97357b454075bc9b7063bec806ca,71-73 GORE CAMBRIDGE MA,71-73 GORE,CAMBRIDGE,,12/1/2016,2
c45a0aec765faa31421785361080e047,73 TREMONT CAMBRIDGE MA,73 TREMONT,CAMBRIDGE,,12/28/2016,2
871a20f5a75a60c587232589dd1b9932,74 RESERVOIR CAMBRIDGE MA,74 RESERVOIR,CAMBRIDGE,,10/27/2016,1
67962e91ccf34386a103234c33de16d7,745 SOMERVILLE CAMBRIDGE MA,745 SOMERVILLE,CAMBRIDGE,,12/2/2016,2
3194d384a81095ebaee66deb1390a1b8,784 MAIN CAMBRIDGE MA,784 MAIN,CAMBRIDGE,,3/18/2016,2
8bd6223fbb83186af5bb9c1cac28a687,796 MAIN CAMBRIDGE MA,796 MAIN,CAMBRIDGE,,11/17/2016,2
e75f4d7e780a0e7f9ff4a2cf93865698,81 FRESH POND CAMBRIDGE MA,81 FRESH POND,CAMBRIDGE,,12/2/2016,2
89935f46425fef271514b4ec06c40fed,810 MAIN CAMBRIDGE MA,810 MAIN,CAMBRIDGE,,11/2/2016,2
5c9920a59cec131ce63b6a783647ceaf,853-861 MAIN CAMBRIDGE MA,853-861 MAIN,CAMBRIDGE,,2/9/2016,1
b8762336d3cc893abaadb151590b2028,853-861 MAIN CAMBRIDGE MA,853-861 MAIN,CAMBRIDGE,,2/10/2016,2
0337a63ca4d31d8423aff6b4e3277c08,859 MASSACHUSETTS CAMBRIDGE MA,859 MASSACHUSETTS,CAMBRIDGE,,2/4/2016,2
4e3ed13c48b42f7f622f943a56700839,88 PEARL CAMBRIDGE MA,88 PEARL,CAMBRIDGE,,1/8/2016,2
ec53750ffac40a0685dc1d5f23fc823f,88 SPARKS CAMBRIDGE MA,88 SPARKS,CAMBRIDGE,,11/22/2016,1
a2612075e5ed6ec79989d9fc4a0c452a,90 HANCOCK CAMBRIDGE MA,90 HANCOCK,CAMBRIDGE,,7/14/2016,1
d42ae25d03972456ad54d333694b82b8,94 OXFORD CAMBRIDGE MA,94 OXFORD,CAMBRIDGE,,9/9/2016,1
cb2f5c7019faadf3fb55fb557410be81,99 FRESH POND CAMBRIDGE MA,99 FRESH POND,CAMBRIDGE,,12/7/2016,2
e9aac181b437922555373d761fff5d38,99 HANCOCK CAMBRIDGE MA,99 HANCOCK,CAMBRIDGE,,12/22/2016,2
3336ce314082e58d67c63a378fb90c5c,99 IRVING CAMBRIDGE MA,99 IRVING,CAMBRIDGE,,8/25/2016,2
e41619bb1ee844762a6fe09fdb3bb650,114 CENTER CARVER MA,114 CENTER,CARVER,,5/13/2016,2
3ee968903ac2557e3761581455588e5e,13 RANSOM CARVER MA,13 RANSOM,CARVER,,4/28/2016,1
58a81dc60c4dd276621fd08a046ac77d,15 EDGEWOOD CARVER MA,15 EDGEWOOD,CARVER,,3/2/2016,2
f6b56b6b4f75679f0cd43484125b6811,157 PLYMOUTH CARVER MA,157 PLYMOUTH,CARVER,,11/9/2016,1
b870d39a768cd0c0c2c04f6c9d4e7aa3,157 PLYMOUTH CARVER MA,157 PLYMOUTH,CARVER,,11/20/2016,1
6f025c4040a305f10a4fdf5cb7a3c0c0,3 WADE CARVER MA,3 WADE,CARVER,,10/17/2016,2
59a3e11eeaa138ae55b2af8b1914f8e2,41 WOODHAVEN CARVER MA,41 WOODHAVEN,CARVER,,10/17/2016,2
eb6437c6c82950d305a47b80edf7d0b2,62 FOREST CARVER MA,62 FOREST,CARVER,,11/4/2016,2
74a6ec913de8172eff6dfa839db91f7b,74 NORTON ST DARTMOUTH MA,74 NORTON ST,DARTMOUTH,,1/20/2016,2
5d43a61d48722c859468d1e0256f22d3,10 ARCH DARTMOUTH MA,10 ARCH,DARTMOUTH,,8/29/2016,2
b5dea86c9bb076a83ca3861716b2e204,108 ROCKLAND DARTMOUTH MA,108 ROCKLAND,DARTMOUTH,,3/30/2016,2
44cd4ed647271e9a2644e9be6df361f9,123 ELM DARTMOUTH MA,123 ELM,DARTMOUTH,,1/14/2016,1
a4a059096156bf1325ed8857d68604d4,134 STACKHOUSE DARTMOUTH MA,134 STACKHOUSE,DARTMOUTH,,11/10/2016,2
66fe985f5fc7d4fe2d66a93f9041bf12,15 DELANO DARTMOUTH MA,15 DELANO,DARTMOUTH,,2/29/2016,1
302ae823e85d11ee377001178fe54674,167 SLOCUM DARTMOUTH MA,167 SLOCUM,DARTMOUTH,,9/16/2016,3
5fd8b40d4fbc36364568be18db8736c9,189 RICHARD DARTMOUTH MA,189 RICHARD,DARTMOUTH,,4/27/2016,2
b465fc5eb457cdcf31fd84663f540f2e,20 MIDDLE DARTMOUTH MA,20 MIDDLE,DARTMOUTH,,8/29/2016,1
130cb9641a16c20e0399adbf8870bd3b,23 SWIFT DARTMOUTH MA,23 SWIFT,DARTMOUTH,,6/3/2016,2
6bcf3324f5ef675e632b2dd4c3c9b699,24 GREENDALE DARTMOUTH MA,24 GREENDALE,DARTMOUTH,,5/23/2016,2
bf68b40a95fc0236b0f68b95ddd29a4b,24 VILLAGE DARTMOUTH MA,24 VILLAGE,DARTMOUTH,,3/14/2016,3
6b421fe0094ce1b1ee6fccfa9d596476,247 RUSSELLS MILLS DARTMOUTH MA,247 RUSSELLS MILLS,DARTMOUTH,,6/29/2016,1
bca7cc08791953b89ff1c6c91e24fcb1,262 MOSS DARTMOUTH MA,262 MOSS,DARTMOUTH,,1/8/2016,2
a96110f0c0d2cae6ac21b74f98f5b95c,28 CHAMPION DARTMOUTH MA,28 CHAMPION,DARTMOUTH,,3/26/2016,1
136d39c3b9ca4bfaa17f2d2c36b0de2b,28 WEBSTER DARTMOUTH MA,28 WEBSTER,DARTMOUTH,,4/1/2016,1
274d9228087d1bce0fba63cde0865744,30 ALPHA DARTMOUTH MA,30 ALPHA,DARTMOUTH,,4/28/2016,2
6c07ac9942ddc1b94249ed39bad9ace2,30 EDGEWORTH DARTMOUTH MA,30 EDGEWORTH,DARTMOUTH,,2/1/2016,1
1559ba14dda6583efd5a598cbd43619f,4 MCCABE DARTMOUTH MA,4 MCCABE,DARTMOUTH,,5/9/2016,2
72d5e4e5cd4ec231589e7a17397aac05,48 SABLE DARTMOUTH MA,48 SABLE,DARTMOUTH,,5/2/2016,2
aa0e92eaae24b180072133d27be430e6,5 BRYANT DARTMOUTH MA,5 BRYANT,DARTMOUTH,,8/10/2016,2
1113170a875663255c5b145862f77710,6 NORWELL DARTMOUTH MA,6 NORWELL,DARTMOUTH,,8/4/2016,2
f17a1e97f9fd66cc6eecfc7f35038e82,6 NORWELL DARTMOUTH MA,6 NORWELL,DARTMOUTH,,8/5/2016,2
726048a51afd0b75fed5dd1499c1d87a,7 AKIN DARTMOUTH MA,7 AKIN,DARTMOUTH,,11/17/2016,2
d830dffd03d2cd9ab6e8ebace48444b5,84-86 WILBUR DARTMOUTH MA,84-86 WILBUR,DARTMOUTH,,10/17/2016,2
e8f4aacb12b036e23a7277e7183a3950,88 HATHAWAY DARTMOUTH MA,88 HATHAWAY,DARTMOUTH,,4/11/2016,2
76e6a7b96f450783ecd22082ad66c82a,88 HATHAWAY DARTMOUTH MA,88 HATHAWAY,DARTMOUTH,,10/18/2016,2
9e53cb1ff236d952d82d830b8bea9148,91 ROCKLAND DARTMOUTH MA,91 ROCKLAND,DARTMOUTH,,8/20/2016,2
58ea9b3eee671a6b020fd8600293d14a,NEEDHAM DEDHAM MA, NEEDHAM,DEDHAM,,10/7/2016,2
e8834dbb5d7e00ee4229cc5b25e1f805,105 COMMONWEALTH DEDHAM MA,105 COMMONWEALTH,DEDHAM,,10/31/2016,2
e04958bd56fbf3822b698792324b4a26,106 PRATT DEDHAM MA,106 PRATT,DEDHAM,,10/20/2016,1
dafbd94ae4e46ee0074800910aeed427,108 CRANE DEDHAM MA,108 CRANE,DEDHAM,,10/11/2016,2
82394b76ad89ea3c62bcaf64265c0410,11 LINDALE DEDHAM MA,11 LINDALE,DEDHAM,,1/4/2016,2
7018e96e7606b45c6ae4a7c9f932a6ff,11 MARLBORO DEDHAM MA,11 MARLBORO,DEDHAM,,12/7/2016,2
d8c5c48892a5d4ce1708f03270f8d5a4,11 MASSACHUSETTS DEDHAM MA,11 MASSACHUSETTS,DEDHAM,,12/14/2016,2
270bff1a6215f6486309e93c1d7a5d07,11 PACELLA DEDHAM MA,11 PACELLA,DEDHAM,,9/13/2016,2
e0e52a8299d549a821f601df85b097e0,112 COMMONWEALTH DEDHAM MA,112 COMMONWEALTH,DEDHAM,,11/1/2016,2
eadc65ba91f744b6385e99672dc5205b,120 CRANE DEDHAM MA,120 CRANE,DEDHAM,,8/9/2016,1
ff77fd7de06164dddf4217570c44c6c0,120 CRANE DEDHAM MA,120 CRANE,DEDHAM,,8/9/2016,2
085f6719c7cb218d9193ee7a216bd934,121 VINCENT DEDHAM MA,121 VINCENT,DEDHAM,,12/30/2016,3
e2004755b8b1f4873596cace218c306f,128 HIGH DEDHAM MA,128 HIGH,DEDHAM,,1/29/2016,2
3258ec22a272ba6bbaece4c57b7840b5,128 VINCENT DEDHAM MA,128 VINCENT,DEDHAM,,12/30/2016,3
5001369caa0a458d94110fb49528b25c,13 NAY DEDHAM MA,13 NAY,DEDHAM,,4/19/2016,2
74523c11bb1857a980b7010df65fefb7,136 TAYLOR DEDHAM MA,136 TAYLOR,DEDHAM,,1/11/2016,2
f5d555caa0c458f478340360828c65af,152 TOWER DEDHAM MA,152 TOWER,DEDHAM,,2/1/2016,2
5f354312bd715892d7546a7e2c259baf,16 CHESTER DEDHAM MA,16 CHESTER,DEDHAM,,12/28/2016,2
fb16f1923f36d3166b763cc7d12a49c1,16 NAY DEDHAM MA,16 NAY,DEDHAM,,3/29/2016,2
d79dd9b0962fadae581c9f94d5a19bda,16 VALLEY DEDHAM MA,16 VALLEY,DEDHAM,,11/14/2016,2
d080236e2b1025bd3201ea2abdb04f8b,163 CRANE DEDHAM MA,163 CRANE,DEDHAM,,12/10/2016,2
a260c9155627891db0046f55cf27b506,169 WALNUT DEDHAM MA,169 WALNUT,DEDHAM,,2/9/2016,2
f4f69dd27aeb6a71021b0a652b1cb20b,176 BONHAM DEDHAM MA,176 BONHAM,DEDHAM,,4/25/2016,1
15315b225fd8b25019298f8054d172c8,18 GOSHEN DEDHAM MA,18 GOSHEN,DEDHAM,,12/3/2016,2
163e18a537c2f710d554dd7989595797,19 SPRUCE DEDHAM MA,19 SPRUCE,DEDHAM,,4/5/2016,2
3c5e687a247b6d0cd8514b2f45eee2c5,193-195 EAST DEDHAM MA,193-195 EAST,DEDHAM,,12/14/2016,2
623d6862a02264b8cc36481ffaaa3aa3,20 MILTON DEDHAM MA,20 MILTON,DEDHAM,,6/30/2016,2
b1f263eedafe07c3b4adfd7a080fea73,21 LINDALE DEDHAM MA,21 LINDALE,DEDHAM,,5/9/2016,2
32028f17bad98c50c2d8f50ebf29f9f6,21 TARBOX DEDHAM MA,21 TARBOX,DEDHAM,,6/23/2016,2
1bf5107a7cb46dccd9fa90e003745b39,225 EAST DEDHAM MA,225 EAST,DEDHAM,,1/4/2016,2
aecd33fea6164263af5e079bec80f6ae,225 EAST DEDHAM MA,225 EAST,DEDHAM,,12/7/2016,2
53b615ac4ea8b9450661340c691153e5,23 FALES DEDHAM MA,23 FALES,DEDHAM,,4/26/2016,1
27f4af3c65bb60470532eeb400fe5275,23 PACELLA DEDHAM MA,23 PACELLA,DEDHAM,,11/4/2016,2
0160a7dbb1e32d58b574b429b0bebedc,24 ELM DEDHAM MA,24 ELM,DEDHAM,,5/27/2016,2
0220be2b518d69a21824988a78a3dfc2,249 MILTON DEDHAM MA,249 MILTON,DEDHAM,,6/27/2016,2
5b4bae50d9d85a95f95ef72071be0b4f,27-29 BULLARD DEDHAM MA,27-29 BULLARD,DEDHAM,,3/19/2016,2
b68d1eb555e303fe4cb432019580ed18,279 MADISON DEDHAM MA,279 MADISON,DEDHAM,,5/10/2016,2
3625c1411c3c3fdb663f724a3649fc3b,295 HIGHLAND DEDHAM MA,295 HIGHLAND,DEDHAM,,2/12/2016,2
521d2d93b1e8f6a870b5bea2bf92478b,3-5 FINN DEDHAM MA,3-5 FINN,DEDHAM,,4/25/2016,1
1076c8d163a67aaa08719df47cd7456a,317-319 HIGH DEDHAM MA,317-319 HIGH,DEDHAM,,3/5/2016,2
b765a59a6f06c59385133e364fa616f6,33-35 MORELAND DEDHAM MA,33-35 MORELAND,DEDHAM,,11/28/2016,2
63ab7291b593b9768feee0abcb7ef107,335 EAST DEDHAM MA,335 EAST,DEDHAM,,7/11/2016,1
b6fb73cf1669c96bf2ff286f53730c42,359 BRIDGE DEDHAM MA,359 BRIDGE,DEDHAM,,5/17/2016,1
47661c6bf323777b46580a9fe22c8cc9,39 HAZELNUT DEDHAM MA,39 HAZELNUT,DEDHAM,,3/22/2016,2
a5eb6a532532d33c060af7678aa00d92,39 HILLCREST DEDHAM MA,39 HILLCREST,DEDHAM,,2/23/2016,2
451b562ee2a0f53d73767d4a2f0176c1,39 HILLCREST DEDHAM MA,39 HILLCREST,DEDHAM,,10/4/2016,2
64cd0c6d4b80cf716b8a7d3b3c3bc41b,4-6 FINN DEDHAM MA,4-6 FINN,DEDHAM,,4/25/2016,1
c8ec96cf6b8ec95344c54d2358824c0e,40 MARLBORO DEDHAM MA,40 MARLBORO,DEDHAM,,1/5/2016,2
4a668d56a481085cfaf3fdb6abfaeca2,436-438 WHITING DEDHAM MA,436-438 WHITING,DEDHAM,,11/16/2016,1
b0299bdfa4abc1046d4d46c585270a9b,47 MORSE DEDHAM MA,47 MORSE,DEDHAM,,11/28/2016,2
e47dda38f24acc0f99c0b666107e5f6c,480 SPRAGUE DEDHAM MA,480 SPRAGUE,DEDHAM,,1/7/2016,2
70cae7e5f36e9381f73a26871203daee,5 CHARLES DEDHAM MA,5 CHARLES,DEDHAM,,11/16/2016,2
04eaa066b8b961bf3b5c76b60dda474e,50 HAVEN DEDHAM MA,50 HAVEN,DEDHAM,,4/8/2016,1
6da9b72cdccea08472804e709705a215,52 BEACON DEDHAM MA,52 BEACON,DEDHAM,,11/7/2016,2
ac778ddf020aef5dee318c5a4827948b,55 MASSACHUSETTS DEDHAM MA,55 MASSACHUSETTS,DEDHAM,,6/8/2016,1
5b01000061467c7bb990b862b029dbb1,56 PINE HILL DEDHAM MA,56 PINE HILL,DEDHAM,,5/26/2016,2
b332866d52049c009a0a3bbe2bce0fbb,6 MASSACHUSETTS DEDHAM MA,6 MASSACHUSETTS,DEDHAM,,10/30/2016,1
22c6fdc86dbcf3aa2e4cbe80f3d27922,63 DIXON DEDHAM MA,63 DIXON,DEDHAM,,11/26/2016,2
5d07ac9477057a7b0675d0bd02e3e5a5,64 MASSACHUSETTS DEDHAM MA,64 MASSACHUSETTS,DEDHAM,,4/10/2016,1
d3bc6f50269469ff437846551be24eb7,64 MASSACHUSETTS DEDHAM MA,64 MASSACHUSETTS,DEDHAM,,12/10/2016,2
41e7cdca2f8aca9106df0332a1efc629,65 MASSACHUSETTS DEDHAM MA,65 MASSACHUSETTS,DEDHAM,,4/10/2016,1
06013fb984d1f951c322034f7f624de2,69 ROBINWOOD DEDHAM MA,69 ROBINWOOD,DEDHAM,,3/1/2016,2
e567e3b06bf37552bee948de7442dc80,7 COLUMBIA DEDHAM MA,7 COLUMBIA,DEDHAM,,12/6/2016,2
0bd837ee35dcb3245ed0d40a0ecc0720,71 AMES DEDHAM MA,71 AMES,DEDHAM,,1/15/2016,1
238bdd8d985b92bb8c03c7cb75eec68f,71 AMES DEDHAM MA,71 AMES,DEDHAM,,1/27/2016,2
e89b80790e2a68725697e13c0809548a,73 COMMONWEALTH DEDHAM MA,73 COMMONWEALTH,DEDHAM,,11/4/2016,2
5923e77c018a6c8f109d46efaf599340,78 HILLSIDE DEDHAM MA,78 HILLSIDE,DEDHAM,,11/26/2016,2
28985196b053ac1ccd506a7a256a74da,79 COMMONWEALTH DEDHAM MA,79 COMMONWEALTH,DEDHAM,,11/3/2016,2
986f14314f9552897a751e01669a58a2,79 TURNER DEDHAM MA,79 TURNER,DEDHAM,,12/19/2016,2
cf8358b6df38449d4a0386c3a09bcfbc,80 ROBINWOOD DEDHAM MA,80 ROBINWOOD,DEDHAM,,2/29/2016,1
8493e30f94cc31d3b75de2c0f086e61d,80 ROBINWOOD DEDHAM MA,80 ROBINWOOD,DEDHAM,,3/1/2016,2
088a3b2d571f97ba098b35a79ab51806,84 HILLSIDE DEDHAM MA,84 HILLSIDE,DEDHAM,,9/2/2016,2
852bf953f0c8d01f1f01c1ca501217b9,86 CURVE DEDHAM MA,86 CURVE,DEDHAM,,3/15/2016,1
29f159926672a88edadc0bf408ee2bf5,875 BOSTON DEDHAM MA,875 BOSTON,DEDHAM,,12/15/2016,1
ccdeb96c8645779c56f52d5b21d952b5,90 COMMONWEALTH DEDHAM MA,90 COMMONWEALTH,DEDHAM,,10/28/2016,2
fbac47684bab5c988660de483604a553,90 CURVE DEDHAM MA,90 CURVE,DEDHAM,,3/31/2016,1
f1b4274c980cc594919fd04d88c129de,901 HIGH DEDHAM MA,901 HIGH,DEDHAM,,12/27/2016,1
c39db7edf5999b4aa6d5dbe7f5e20073,98 WENTWORTH DEDHAM MA,98 WENTWORTH,DEDHAM,,9/12/2016,1
8999ee486c84369cbda96a7a3bff77be,452 MAIN ST FAIRHAVEN MA,452 MAIN ST,FAIRHAVEN,,9/28/2016,3
42f2ad03b6588b60d52a721a5c8ce1b9,BRAE FAIRHAVEN MA, BRAE,FAIRHAVEN,,2/1/2016,3
041f94068077cc49f80eefb07315130d,11 CHERRY FAIRHAVEN MA,11 CHERRY,FAIRHAVEN,,5/17/2016,1
c0707087bbc30dd54c833b68045170d7,12 GRANDVIEW FAIRHAVEN MA,12 GRANDVIEW,FAIRHAVEN,,5/20/2016,2
e53ecb5e734391c4b88f0ba49e6e43ee,122 SPRING FAIRHAVEN MA,122 SPRING,FAIRHAVEN,,1/20/2016,2
e068e49acb3f98489af89a776deb9fd1,15 SEAVIEW FAIRHAVEN MA,15 SEAVIEW,FAIRHAVEN,,6/28/2016,2
a9f15f697fe70244e501e24d38419f75,167 MAIN FAIRHAVEN MA,167 MAIN,FAIRHAVEN,,12/14/2016,1
b3dc8e7d80e52469a1f45006133bcf3c,17 BLOSSOM FAIRHAVEN MA,17 BLOSSOM,FAIRHAVEN,,12/2/2016,3
c3cc3321f045e3f8c3e9fa7e1a32ecfd,18 MILL FAIRHAVEN MA,18 MILL,FAIRHAVEN,,12/22/2016,2
cea5eda9854be9106c186caca4516c84,190 BRIDGE FAIRHAVEN MA,190 BRIDGE,FAIRHAVEN,,5/4/2016,2
faaeb43bb2eb3c834a5270d0f98c6135,2 HOLIDAY FAIRHAVEN MA,2 HOLIDAY,FAIRHAVEN,,1/25/2016,3
f812833cfd8e5ec0c6081d608a4520bb,2 HOLIDAY FAIRHAVEN MA,2 HOLIDAY,FAIRHAVEN,,1/29/2016,2
678a6c824a9e5d7b31212b4b8800c20e,2 ROCKLAND FAIRHAVEN MA,2 ROCKLAND,FAIRHAVEN,,7/24/2016,1
e97b7ec13546fd85960e87ddd9beedbb,22 BIRCHFIELD FAIRHAVEN MA,22 BIRCHFIELD,FAIRHAVEN,,3/10/2016,1
ab528a2b61ea0fc921496655410192c7,22 BRIERCLIFFE FAIRHAVEN MA,22 BRIERCLIFFE,FAIRHAVEN,,10/5/2016,3
4f2931022922fee50f6609c61ea0574b,22 HITCH FAIRHAVEN MA,22 HITCH,FAIRHAVEN,,7/12/2016,1
8b03d37fd94f8f27fcbd3ff750a66906,24 HATHAWAY FAIRHAVEN MA,24 HATHAWAY,FAIRHAVEN,,7/10/2016,1
855e5df6958bfbd6af322395c77b18bc,240 ADAMS FAIRHAVEN MA,240 ADAMS,FAIRHAVEN,,5/20/2016,3
855e5df6958bfbd6af322395c77b18bc,240 ADAMS FAIRHAVEN MA,240 ADAMS,FAIRHAVEN,,5/20/2016,3
bc7b0d6e7c62c03c0105a369a302835e,242 MAIN FAIRHAVEN MA,242 MAIN,FAIRHAVEN,,11/26/2016,1
7a9793367360ea619cfd4a272bd0fa19,25 IVY FAIRHAVEN MA,25 IVY,FAIRHAVEN,,6/2/2016,1
11517c8b223853452774cce9664f0c02,275 MAIN FAIRHAVEN MA,275 MAIN,FAIRHAVEN,,6/23/2016,3
56e1c2a370c7b9da4400577516b2b0b1,275 MAIN FAIRHAVEN MA,275 MAIN,FAIRHAVEN,,9/29/2016,2
ef48f9734621a4dbb4097438973835b2,28 BRAE FAIRHAVEN MA,28 BRAE,FAIRHAVEN,,2/11/2016,2
1c145ad1a860336416b7fdaff6832959,30 BRAE FAIRHAVEN MA,30 BRAE,FAIRHAVEN,,2/11/2016,2
22d0d786d095c6ff64f18a3f9399bc61,30 WASHBURN FAIRHAVEN MA,30 WASHBURN,FAIRHAVEN,,3/9/2016,1
55667299a049f80af0e2e4d39cc361be,36 BAYVIEW FAIRHAVEN MA,36 BAYVIEW,FAIRHAVEN,,12/27/2016,2
c6da5d80df50e44a6ce66a12b9da4aa1,39 ELIZABETH FAIRHAVEN MA,39 ELIZABETH,FAIRHAVEN,,3/9/2016,1
f22e6406fece3f38f7ac768323dbc59d,4-5 PRINCE FAIRHAVEN MA,4-5 PRINCE,FAIRHAVEN,,4/29/2016,2
50224e62444ae3f0826d9b45eb59a984,439 MAIN FAIRHAVEN MA,439 MAIN,FAIRHAVEN,,12/30/2016,2
f2b17465f28f7a353d5c35c6fb8b656f,45 SEAVIEW FAIRHAVEN MA,45 SEAVIEW,FAIRHAVEN,,3/1/2016,1
12c3ebd008b6d8e85bf9d259caa39ae1,49 BRIERCLIFFE FAIRHAVEN MA,49 BRIERCLIFFE,FAIRHAVEN,,3/7/2016,2
9dab717f3bdc0e82cef6c33abb8cd15d,49 BRIERCLIFFE FAIRHAVEN MA,49 BRIERCLIFFE,FAIRHAVEN,,3/7/2016,3
589778c2d881dd89219293aea7076771,5 INDIAN FAIRHAVEN MA,5 INDIAN,FAIRHAVEN,,1/9/2016,1
af3ed6201d3be75c9fba96dafb759131,57 CENTRE FAIRHAVEN MA,57 CENTRE,FAIRHAVEN,,1/21/2016,1
de345ae0d940d6f0cb6dcc101c4f1108,69 GELLETTE FAIRHAVEN MA,69 GELLETTE,FAIRHAVEN,,1/15/2016,1
1cb37645f06267383759669996f1be94,BEACON FRAMINGHAM MA, BEACON,FRAMINGHAM,,1/14/2016,2
662348ffc3e6258e4c19c92d102a1d7e,1 BELVIDERE FRAMINGHAM MA,1 BELVIDERE,FRAMINGHAM,,10/18/2016,1
405a8e68274798eb1f28af2d7b00e5c6,1 HALLETT FRAMINGHAM MA,1 HALLETT,FRAMINGHAM,,11/21/2016,2
8dad539b61dbf93974a95779b4ac5331,10 CRESTWOOD FRAMINGHAM MA,10 CRESTWOOD,FRAMINGHAM,,3/1/2016,2
1e5c8ceec731207b83823a25cc9b9439,10 DRISCOLL FRAMINGHAM MA,10 DRISCOLL,FRAMINGHAM,,8/11/2016,2
e87a6c111cc241f53a353ce15fe70f84,10 UPLAND FRAMINGHAM MA,10 UPLAND,FRAMINGHAM,,12/9/2016,1
2a6f9a01a80288982ce2bbd1e84cc58a,104-106 COCHITUATE FRAMINGHAM MA,104-106 COCHITUATE,FRAMINGHAM,,2/25/2016,1
ff6a066a934cacfaaeeda90f32a8bb61,105 ELM FRAMINGHAM MA,105 ELM,FRAMINGHAM,,10/18/2016,1
5829cc8984744aa180cc1e0e871b2fd5,105 ELM FRAMINGHAM MA,105 ELM,FRAMINGHAM,,10/18/2016,2
d80a31ac9836cc0dbdad403fd560c402,107 BEAVER TERRACE FRAMINGHAM MA,107 BEAVER TERRACE,FRAMINGHAM,,12/28/2016,2
b0516b06b0c243dbf214493d58c67c98,1084 GROVE FRAMINGHAM MA,1084 GROVE,FRAMINGHAM,,9/10/2016,1
314d6c3018f067b159b24dec07bb0ab8,11 FOXHILL FRAMINGHAM MA,11 FOXHILL,FRAMINGHAM,,10/15/2016,2
67bfcfc2bb07938ebbe3b874c4192f51,11 KNIGHT FRAMINGHAM MA,11 KNIGHT,FRAMINGHAM,,11/19/2016,2
152134f79ea051afac6c4057384b717b,11 MORTON FRAMINGHAM MA,11 MORTON,FRAMINGHAM,,2/11/2016,2
234a2cf47333e763e292527666b6400b,110 ALEXANDER FRAMINGHAM MA,110 ALEXANDER,FRAMINGHAM,,2/2/2016,2
98c6d8805180bc4fad566b798026b331,12 FOSS FRAMINGHAM MA,12 FOSS,FRAMINGHAM,,9/30/2016,1
dd0e776404480c52d3fdfec5c63e205a,12 FOXHILL FRAMINGHAM MA,12 FOXHILL,FRAMINGHAM,,10/15/2016,2
c4a9034339c5cdb9e42141bc0dd346ed,12 LINDBERGH FRAMINGHAM MA,12 LINDBERGH,FRAMINGHAM,,9/15/2016,1
c42dda1d434ba5a7679a6c5c81872905,12 PAMELA FRAMINGHAM MA,12 PAMELA,FRAMINGHAM,,9/28/2016,2
00141891ec31e26a52eca5ff052232bf,120 ARLINGTON FRAMINGHAM MA,120 ARLINGTON,FRAMINGHAM,,10/19/2016,1
7fc54df6f79381f20b62e487d73644aa,122 HOLLIS FRAMINGHAM MA,122 HOLLIS,FRAMINGHAM,,1/8/2016,1
f52e6bd97c9f32b7885501ae4bd0514c,13 CORRINE FRAMINGHAM MA,13 CORRINE,FRAMINGHAM,,12/14/2016,2
08f2e601ddfcc524c093a8dffbc20bb4,13 HAMPSHIRE FRAMINGHAM MA,13 HAMPSHIRE,FRAMINGHAM,,9/15/2016,1
fd32c1abcfa7b975fab3a93cdec99fb5,1420 CONCORD FRAMINGHAM MA,1420 CONCORD,FRAMINGHAM,,10/3/2016,1
a07e16a03174bbeefc268d86e4c5e931,153 ARLINGTON FRAMINGHAM MA,153 ARLINGTON,FRAMINGHAM,,7/20/2016,1
64b1faa0ea5969fc11cfe556fd2e435b,154 WAVERLY FRAMINGHAM MA,154 WAVERLY,FRAMINGHAM,,6/17/2016,1
202e7ad300b6138ba6b2510fb7af4965,155 TEMPLE FRAMINGHAM MA,155 TEMPLE,FRAMINGHAM,,12/19/2016,2
600722d5a861a8b1c9f0d91b1c3faf7a,16 LARRABEE FRAMINGHAM MA,16 LARRABEE,FRAMINGHAM,,10/5/2016,1
242f06db69a04122646531e2bee5181b,16 LIVOLI FRAMINGHAM MA,16 LIVOLI,FRAMINGHAM,,6/2/2016,2
511c44532e5bf2f280a255c1f69986e7,16-18 TARALLI FRAMINGHAM MA,16-18 TARALLI,FRAMINGHAM,,10/14/2016,1
81c9dcaaef090d9c2942b482efba0394,17 DRISCOLL FRAMINGHAM MA,17 DRISCOLL,FRAMINGHAM,,6/16/2016,2
fb154c307928442ef94d4887a529def1,171 LOCKLAND FRAMINGHAM MA,171 LOCKLAND,FRAMINGHAM,,1/4/2016,2
