ID,COMPOUND ADDRESS,ADDRESS,TOWN,INTERSECTION,DATE RECORDED,GRADE
0d6b5f12538e14a560f08978b47ba956,4 RUTLAND WORCESTER MA,4 RUTLAND,WORCESTER,,06/13/2014,3
96ca18eb69769dd11f540e531d5b9e5f,4 SAINT DENIS WESTWOOD MA,4 SAINT DENIS,WESTWOOD,,08/08/2016,3
5874e726d6d69f1cec3470995eea5f55,4 SHAWMUT HUDSON MA,4 SHAWMUT,HUDSON,,09/04/2014,3
f6c2f4a2f28be2a81ab0b67e31983f2d,4 SHERWOOD MATTAPOISETT MA,4 SHERWOOD,MATTAPOISETT,,09/10/2014,3
0e359174b4e3df3a7e3756b27f3fb84d,4 SOUTH LENOX WORCESTER MA,4 SOUTH LENOX,WORCESTER,,06/05/2014,3
5399a8994a356e25d595113d6b9013ab,4 SUMMER ST HYDE PARK MA,4 SUMMER ST,HYDE PARK,,07/15/2016,3
d089c57b8b0f3f747f15c01191c96506,4 TABER ROCHESTER MA,4 TABER,ROCHESTER,,09/13/2001,3
0cad4734adcbbdcdcb69fd833fe2b064,4 TOWNSEND WEST BOYLSTON MA,4 TOWNSEND,WEST BOYLSTON,,07/09/2015,3
a4c4879acb9f9819b9d822cb420919ea,4 VIRGINIA GRAFTON MA,4 VIRGINIA,GRAFTON,,07/07/2015,3
d511190a6c5cff74f03d5ee41f813057,4 WATER MARION MA,4 WATER,MARION,,10/01/2014,3
7f940aba26b38d000f59afeb8034d3b1,4 WENZELL ASHLAND MA,4 WENZELL,ASHLAND,,03/28/2015,3
a869fea89449644d22620603d7ca9496,4 WOODVIEW HOPKINTON MA,4 WOODVIEW,HOPKINTON,,10/21/2014,3
602db5f983c2948babf737a972d276b2,4 ZENITH WORCESTER MA,4 ZENITH,WORCESTER,,08/21/2014,3
7f667c2ea8017d2d8a9657fec59c0288,4-6 SUTTON MILLBURY MA,4-6 SUTTON,MILLBURY,,11/14/2014,3
725e54d707e999dec9e7c5733f27b5b4,40 ADAMS WORCESTER MA,40 ADAMS,WORCESTER,,06/24/2016,3
cb12129f05307f8e804bf1049a3aa799,40 ALLEN MARION MA,40 ALLEN,MARION,,09/23/2014,3
76a5e4ab4ff759d3ab597bd6aa218683,40 BAY FAIRHAVEN MA,40 BAY,FAIRHAVEN,,08/12/2014,3
98a152d221f5aa6cffc6ca2d54607653,40 BIRCH HILL ASHLAND MA,40 BIRCH HILL,ASHLAND,,07/14/2014,3
194a7225169b4a50a041db9d1a3fc610,40 CREST WORCESTER MA,40 CREST,WORCESTER,,05/16/2016,3
54ccdd1899de01100092416ee34c4c5b,40 EATON HUDSON MA,40 EATON,HUDSON,,08/22/2014,3
4b090c08fe549374d7bcdbd43064b16b,40 GARDEN CAMBRIDGE MA,40 GARDEN,CAMBRIDGE,,08/19/2016,3
ab9dd278f5e2b73bf6994dede09c0aa6,40 GLEASON FRAMINGHAM MA,40 GLEASON,FRAMINGHAM,,09/21/2015,3
2c3bf2e380918d561f4cf5c69c2e849a,40 GRANBY WORCESTER MA,40 GRANBY,WORCESTER,,08/13/2015,3
701ea65e5791938c99eb9a715b918dc3,40 HEDGE FAIRHAVEN MA,40 HEDGE,FAIRHAVEN,,10/07/2014,3
c8f8361173c5d015f5430b56c6e8c2c4,40 MAIN MATTAPOISETT MA,40 MAIN,MATTAPOISETT,,09/26/2014,3
c06645b0517f11a8b64af5ee527090eb,40 MAY WORCESTER MA,40 MAY,WORCESTER,,11/04/2013,3
f3c5e6785178988a9334a5ec5668f477,40 MAYWOOD NEW BEDFORD MA,40 MAYWOOD,NEW BEDFORD,,10/25/2016,3
cc57df6d8dafcfc5210bf8ea3c7caff1,40 MILLBURY WORCESTER MA,40 MILLBURY,WORCESTER,,05/06/2014,3
aeac543e6863b1a10cf18e5d515ec110,40 NORTON DARTMOUTH MA,40 NORTON,DARTMOUTH,,09/04/2014,3
c4e6d7076a4060e3c74a94703f81218a,40 PIEDMONT NORTHBRIDGE MA,40 PIEDMONT,NORTHBRIDGE,,10/16/2014,3
5484986adb0204c4b255a2aae5d24937,40 SOUTH MAIN MILLBURY MA,40 SOUTH MAIN,MILLBURY,,10/11/2016,3
f11552fce4f66a2ff3cb7c24653b1d5a,40 SUMMER ASHLAND MA,40 SUMMER,ASHLAND,,11/07/2016,3
b983e390910a56a785269b0c257886c3,40 TIERNEY CAMBRIDGE MA,40 TIERNEY,CAMBRIDGE,,08/11/2016,3
cb0735b599bc3980df759f13ae49fd50,40 WATER MATTAPOISETT MA,40 WATER,MATTAPOISETT,,08/26/2014,3
f3876d31863b097acd6dcbbd1dc2b601,40 WESTGATE FRAMINGHAM MA,40 WESTGATE,FRAMINGHAM,,04/24/2012,3
848b7680ea207a50aff9b70a98fd2c96,400 MAIN CAMBRIDGE MA,400 MAIN,CAMBRIDGE,,06/16/2016,3
da4feaa660fb81c9fe6d5cba8972da96,400 NICKERSON MARLBORO MA,400 NICKERSON,MARLBORO,,11/20/2014,3
087d45fab2b07d6dbb01f51c8aaaa636,401 MEDFORD SOMERVILLE MA,401 MEDFORD,SOMERVILLE,,11/15/2013,3
feef2ec18768ec6692a2c656fce773a4,401 STATE DARTMOUTH MA,401 STATE,DARTMOUTH,,04/11/2013,3
f94caea593c839ef807f8e5ba5b68ac7,403-405 WEST CLINTON NEW BEDFORD MA,403-405 WEST CLINTON,NEW BEDFORD,,07/08/2016,3
e8ef8e5f0f2509af944aafaa367f4667,404 NASH NEW BEDFORD MA,404 NASH,NEW BEDFORD,,05/28/2014,3
5ba7a9f5152c203f82f8fd5af105e56c,407 WEST HYDE PARK MA,407 WEST,HYDE PARK,,05/17/2016,3
f33400cd2c3b347798f8b20fc7168d8a,408 CEDAR NEW BEDFORD MA,408 CEDAR,NEW BEDFORD,,09/11/2015,3
69c3b48ef21ab171bc397218a10cede3,409 HEMENWAY MARLBORO MA,409 HEMENWAY,MARLBORO,,11/27/2015,3
818a60ffa15a7add5b08c67db6da4f10,409 PARK WORCESTER MA,409 PARK,WORCESTER,,11/03/2014,3
a171b36e51e0c49317e52f53cae246cb,41 ABERDEEN CAMBRIDGE MA,41 ABERDEEN,CAMBRIDGE,,09/28/2016,3
ca6ff662ceb66c0480cd7e1f366b4eec,41 BOWDOIN CAMBRIDGE MA,41 BOWDOIN,CAMBRIDGE,,09/06/2016,3
49f1a298f7c761ba377ada3d546df18f,41 CLOVER WORCESTER MA,41 CLOVER,WORCESTER,,06/21/2016,3
505005b3a9f5a1a7588cb9920a9a2074,41 COES WORCESTER MA,41 COES,WORCESTER,,10/07/2014,3
e80a30f8a7df448c37d832366cc13dc8,41 DARTMOUTH FAIRHAVEN MA,41 DARTMOUTH,FAIRHAVEN,,07/29/2014,3
d33d729a14a4787ce9144a70962ab97f,41 FREDERICKSON WORCESTER MA,41 FREDERICKSON,WORCESTER,,04/14/2016,3
2941df1751731a2c9f76cc8c31e8af9e,41 HUTTLESTON FAIRHAVEN MA,41 HUTTLESTON,FAIRHAVEN,,07/01/2015,3
e9f00b4979029cdf3aea3fa1f99f4722,41 LUDLOW WORCESTER MA,41 LUDLOW,WORCESTER,,11/03/2016,3
09289d2ae3319049e8c1997a2498f579,41 MARLTON MARLBORO MA,41 MARLTON,MARLBORO,,08/20/2015,3
3355075d304ae9881133bb926645a61f,41 MAYWOOD NEW BEDFORD MA,41 MAYWOOD,NEW BEDFORD,,05/19/2014,3
dc13177a3f66ae7a69925ade59994f74,41 PIEDMONT ST WORCESTER MA,41 PIEDMONT ST,WORCESTER,,10/26/2016,3
5a38af3cb5e157c615d33cfd1a18088c,41 PINE MILFORD MA,41 PINE,MILFORD,,12/02/2015,3
cb2b6b065e3dd6cca17f9c8ef61c0a37,41 PROSPECT WEST BOYLSTON MA,41 PROSPECT,WEST BOYLSTON,,11/21/2014,3
1e015c7e79ccd699f7c84ef4ef90b78a,41 PROUTY WORCESTER MA,41 PROUTY,WORCESTER,,10/23/2014,3
2746b0be2c0c0d25aad8cdae276d96cc,41 RIVERLIN MILLBURY MA,41 RIVERLIN,MILLBURY,,11/18/2014,3
f619fefff36ae5c87c3f7a9a4e062fe3,41 ROBIN NORTHBRIDGE MA,41 ROBIN,NORTHBRIDGE,,10/20/2016,3
d5f44312e8cf2723ecc8b607658a0234,41 SCHOFIELD MARLBORO MA,41 SCHOFIELD,MARLBORO,,11/28/2014,3
44e02889e8bceac773ae37675f201347,41 TARKILN HILL NEW BEDFORD MA,41 TARKILN HILL,NEW BEDFORD,,04/24/2015,3
c0bcf54f69bee984823f666e704a2ae8,41 VILLAGE MARLBORO MA,41 VILLAGE,MARLBORO,,08/19/2015,3
a89e9fc58c31d325ee3eecd95e04a685,41 WINFIELD HOLDEN MA,41 WINFIELD,HOLDEN,,11/28/2014,3
1fa1ff5303b23d7a0806ebd0abf26c7e,41 WINTER KINGSTON MA,41 WINTER,KINGSTON,,07/07/2015,3
a80a70ac3a0b08e6fbedbb1fde153309,411 STATE DARTMOUTH MA,411 STATE,DARTMOUTH,,11/14/2013,3
dfff12f7fac82bbd335b939f226c70a3,414 CHANDLER WORCESTER MA,414 CHANDLER,WORCESTER,,05/23/2014,3
0a14c1267d0cae7ed8bba96e5cd0f5f6,414 MOUNT AUBURN CAMBRIDGE MA,414 MOUNT AUBURN,CAMBRIDGE,,05/18/2016,3
dc891abba86646d7380cd177fbc732ad,416 NEW BOND WORCESTER MA,416 NEW BOND,WORCESTER,,10/21/2014,3
2ebfa5c5365cb707b1f3c7ff1bf8e741,418 STEARNS MARLBORO MA,418 STEARNS,MARLBORO,,06/17/2015,3
bf076b1bc96bc491f07d076db912cd05,42 ADAMS WORCESTER MA,42 ADAMS,WORCESTER,,10/30/2014,3
6e5a9fa0e513b29ac5afeed29164b255,42 BENTON SOMERVILLE MA,42 BENTON,SOMERVILLE,,09/28/2015,3
5014efd6b6a559dac1f0edc48615b6f6,42 BOUDREAU MARLBORO MA,42 BOUDREAU,MARLBORO,,11/28/2014,3
04f39c152d12453d38669cb87aa81b03,42 BROWN FAIRHAVEN MA,42 BROWN,FAIRHAVEN,,02/20/2015,3
c6a89ea0d70c8b46a6258198293acb25,42 COLLINS WORCESTER MA,42 COLLINS,WORCESTER,,05/12/2015,3
d91530b8df3237f297c916422f0b292a,42 CRANBERRY DEDHAM MA,42 CRANBERRY,DEDHAM,,09/19/2016,3
bcd6171ee8a7e74a965cc464012a5ce8,42 EVELYN DARTMOUTH MA,42 EVELYN,DARTMOUTH,,09/26/2016,3
137ae738f0e22fc4ac8d41e2604b63eb,42 HAYWARD MILFORD MA,42 HAYWARD,MILFORD,,01/05/2016,3
88b4d77de302804b5bbc98f4fb1717d6,42 HELEN MARLBORO MA,42 HELEN,MARLBORO,,10/23/2014,3
44e4653f239905c739b9b3d4ff9eacb9,42 KIRKLAND CAMBRIDGE MA,42 KIRKLAND,CAMBRIDGE,,12/12/2016,3
54bf779463dbf2f3e13c1d356f3441a0,42 LAURA KEENE ACUSHNET MA,42 LAURA KEENE,ACUSHNET,,08/22/2014,3
8c0736373bfc3eab4a49673d168810e6,42 LINCOLN HYDE PARK MA,42 LINCOLN,HYDE PARK,,05/19/2016,3
27cee7eb7cab3cd8ce57109b556e9d25,42 MANNING DEDHAM MA,42 MANNING,DEDHAM,,12/17/2015,3
095f284afee9865f23475706a2e4e895,42 NORWAY HYDE PARK MA,42 NORWAY,HYDE PARK,,07/25/2016,3
c3b833fd15e88569fb0b343724cb95b2,42 QUINCY CAMBRIDGE MA,42 QUINCY,CAMBRIDGE,,09/15/2016,3
38de503666688ef3489465b34e8abff2,42 RESERVOIR SOUTHBOROUGH MA,42 RESERVOIR,SOUTHBOROUGH,,07/06/2016,3
756b93026993958ce0a9446402c8b578,42 SUNNYSIDE HYDE PARK MA,42 SUNNYSIDE,HYDE PARK,,11/06/2014,3
fb3a0ed381675ca9d870e7fb1b4805da,42 WILLIAMS UPTON MA,42 WILLIAMS,UPTON,,11/05/2014,3
d4633704bbc1aef6cce75f9c0f417717,42-44 STEPHEN NEW BEDFORD MA,42-44 STEPHEN,NEW BEDFORD,,04/09/2015,3
b79eadbbefc80e6a17e084a76699c6ce,420 BELMONT WORCESTER MA,420 BELMONT,WORCESTER,,03/22/2016,3
2168f16e8eb8c658ac042902764e2154,4202 WILLOW MARLBORO MA,4202 WILLOW,MARLBORO,,11/10/2015,3
af70c4f4abaab7259a6a7e93817db735,423 OAK SHREWSBURY MA,423 OAK,SHREWSBURY,,08/15/2014,3
02d54693d6a0bc6733e7b8d17601ac05,429 CHANDLER WORCESTER MA,429 CHANDLER,WORCESTER,,05/27/2015,3
0b3739100091a33695b1f1eb31342990,429 MAIN HUDSON MA,429 MAIN,HUDSON,,11/14/2013,3
33ae0cc939d742aa61e63abe06889679,43 ALLEN MARION MA,43 ALLEN,MARION,,09/23/2014,3
3c9733d8da94c5da2033a712f22ed4ac,43 BARNARD WORCESTER MA,43 BARNARD,WORCESTER,,10/28/2014,3
120d8b65b24adc9f202ebefeda461328,43 BREWSTER NEEDHAM MA,43 BREWSTER,NEEDHAM,,04/24/2015,3
753bce0549741b27876bf2b72257267b,43 CEDAR FAIRHAVEN MA,43 CEDAR,FAIRHAVEN,,09/17/2014,3
00534f8341bd9e1e19ec79e75eb29142,43 CHARLOTTE WORCESTER MA,43 CHARLOTTE,WORCESTER,,10/03/2014,3
074ff2ef3c8583a84268678b2dd8163d,43 GRASSMERE HYDE PARK MA,43 GRASSMERE,HYDE PARK,,11/12/2014,3
95be85335ab8f0bd1a6cdd0b98c45468,43 KIDDER SOMERVILLE MA,43 KIDDER,SOMERVILLE,,10/21/2014,3
c6cb2e07c648f71aff01d4443e9d84e4,43 MCGEE MARLBORO MA,43 MCGEE,MARLBORO,,06/25/2015,3
212574d4318562918ce48cb87e92a0ff,43 NICKERSON ASHLAND MA,43 NICKERSON,ASHLAND,,06/12/2014,3
97926107f1509b3470a4550cd83420ad,43 PARK TERRACE WORCESTER MA,43 PARK TERRACE,WORCESTER,,06/09/2014,3
70c1d549fde1fb86832485328eaf4a5c,43 PURCHASE MILFORD MA,43 PURCHASE,MILFORD,,09/17/2014,3
847a731730cff1cb798f19f835448eef,43 RIDGEWOOD WORCESTER MA,43 RIDGEWOOD,WORCESTER,,05/28/2014,3
a69b9d1959fd9e16740ac4c17b605c4a,43 STETSON NEW BEDFORD MA,43 STETSON,NEW BEDFORD,,07/02/2014,3
69239a27d51d68c0db2160a3091b147c,43 WORCESTER WEST BOYLSTON MA,43 WORCESTER,WEST BOYLSTON,,05/08/2014,3
3b52aa9506017012438858f4268f6556,43-45 LINCOLN GRAFTON MA,43-45 LINCOLN,GRAFTON,,06/11/2015,3
27511b0c506311a651e3033bc69742eb,43-45 MADEIRA NEW BEDFORD MA,43-45 MADEIRA,NEW BEDFORD,,05/29/2014,3
737f17192088cf335f16ea80d432f7ce,430 MCGRATH SOMERVILLE MA,430 MCGRATH,SOMERVILLE,,09/15/2014,3
0c8fab4e5b7bd1e0f1c9f361bf6c6a18,432 CHANDLER WORCESTER MA,432 CHANDLER,WORCESTER,,11/09/2016,3
03c0df6bb6f2e351aadef0ae75abf95c,436 SLOCUM DARTMOUTH MA,436 SLOCUM,DARTMOUTH,,06/26/2014,3
596927469b4cd5ccfe1141e60f746507,438 CAMBRIDGE WORCESTER MA,438 CAMBRIDGE,WORCESTER,,09/29/2014,3
7e83cb6ab401bc81d37092aace3878e6,438 PLEASANT ST WORCESTER MA,438 PLEASANT ST,WORCESTER,,07/15/2014,3
fbac2bb8a37778b79068796513b09781,439 MAIN HUDSON MA,439 MAIN,HUDSON,,04/10/2015,3
a7417c12763be9fb7511d17caccf999d,44 AVON HILL CAMBRIDGE MA,44 AVON HILL,CAMBRIDGE,,08/28/2014,3
6e8f8ca9631ec6625a76e7711564a5e4,44 EATON HUDSON MA,44 EATON,HUDSON,,08/22/2014,3
a0f4c0a00fa0d1db05f3a68a585a1c0a,44 GLOUCESTER WESTWOOD MA,44 GLOUCESTER,WESTWOOD,,08/03/2016,3
2ad2f45abbc18ce650678fcc3cb45985,44 HARTFORD NATICK MA,44 HARTFORD,NATICK,,11/17/2014,3
6b4022e2785b80b0b4e3b6f733209686,44 HARVARD MILFORD MA,44 HARVARD,MILFORD,,09/16/2014,3
3de1049a751f83a62c9e448d35cb30d0,44 MILTON HYDE PARK MA,44 MILTON,HYDE PARK,,02/18/2016,3
1aa3a041c5377868bdb28f25932f6047,44 NORTH MAIN GRAFTON MA,44 NORTH MAIN,GRAFTON,,06/23/2015,3
d62dd640308463ccaa83edc16b79a55e,44 RIVULET UXBRIDGE MA,44 RIVULET,UXBRIDGE,,06/14/2016,3
e570ef0d077032ed48d812d4b59b13af,44 SACRAMENTO CAMBRIDGE MA,44 SACRAMENTO,CAMBRIDGE,,12/13/2016,3
0b07da611fc7d65e9c91436f2929de2a,44 WASHINGTON SHREWSBURY MA,44 WASHINGTON,SHREWSBURY,,12/03/2014,3
1bb664bd6be8862a1e1a6a115cfb72ec,44 WEDGEWOOD HOLLISTON MA,44 WEDGEWOOD,HOLLISTON,,05/20/2016,3
c20e6ce415743133e841c3005468d189,44 WEST BOYLSTON WORCESTER MA,44 WEST BOYLSTON,WORCESTER,,09/18/2014,3
bd43bd9ba960c167a7d4146c82211b64,440 LINCOLN WORCESTER MA,440 LINCOLN,WORCESTER,,12/18/2014,3
6fb1fa6fb4f5be12e7ad6504d094c736,440 WASHINGTON AUBURN MA,440 WASHINGTON,AUBURN,,12/28/2016,3
b0ec05e0e7d663062d4cb23a05b7c6bc,4400 COMPUTER WESTBOROUGH MA,4400 COMPUTER,WESTBOROUGH,,09/12/2016,3
37cba8681b4a7877dc5fded42897802a,441 SALEM END FRAMINGHAM MA,441 SALEM END,FRAMINGHAM,,02/12/2010,3
aee286057815339c8bb83ce8aff912a9,441 TEMPLE CAMBRIDGE MA,441 TEMPLE,CAMBRIDGE,,11/13/2014,3
15b88cd5d18d4e128566d8c1297928f3,443 LAKE WORCESTER MA,443 LAKE,WORCESTER,,12/09/2014,3
b212986752f0b4b3b823048976068126,443-445 MAXFIELD NEW BEDFORD MA,443-445 MAXFIELD,NEW BEDFORD,,04/23/2015,3
24013e2cc4626ddaec3213dd96b0d89e,444 SCONTICUT NECK FAIRHAVEN MA,444 SCONTICUT NECK,FAIRHAVEN,,08/27/2014,3
62bbd4806bc03fdbc9893ca9fc2a0f88,444 WASHINGTON AUBURN MA,444 WASHINGTON,AUBURN,,10/21/2016,3
7138e7eef06975ee318c6a699ee8e8cf,445 LAKE WORCESTER MA,445 LAKE,WORCESTER,,11/10/2014,3
3f2fdecb2f1ae3d9a4e47ded923495b5,445 PARMENTER MARLBORO MA,445 PARMENTER,MARLBORO,,10/15/2015,3
e944a502459db1858acb1cf648cd1ad8,445 PLEASANT FRAMINGHAM MA,445 PLEASANT,FRAMINGHAM,,09/18/2014,3
d3fd069f8671582be714330565be106c,446 MAIN WORCESTER MA,446 MAIN,WORCESTER,,10/03/2014,3
32bdc9c58705ee66c374064bb4d99824,447 HILL NORTHBRIDGE MA,447 HILL,NORTHBRIDGE,,10/16/2014,3
6656c64e4600f061d3b713ccb2d78e57,449 NORTH NEW BEDFORD MA,449 NORTH,NEW BEDFORD,,06/28/2016,3
55adde246c1b3599af30734e2a7f0f84,45 BIRCHWOOD DARTMOUTH MA,45 BIRCHWOOD,DARTMOUTH,,08/01/2014,3
7e7450783eb73659ea357882bb7dd25b,45 BRATTLE ST WORCESTER MA,45 BRATTLE ST,WORCESTER,,10/06/2014,3
484e6a36653c7b9cb73fe0763aec7576,45 CEDAR FAIRHAVEN MA,45 CEDAR,FAIRHAVEN,,12/12/2016,3
448e48bfa6235f9d66c8a225bb5229b1,45 CLAPBOARDTREE WESTWOOD MA,45 CLAPBOARDTREE,WESTWOOD,,08/19/2016,3
fa3f1f12802795a5bb65f1b808e4631f,45 ELIOT NEEDHAM MA,45 ELIOT,NEEDHAM,,05/21/2015,3
40440fdc2bad32616b1e7dd4b4ed2d07,45 FLAGG WORCESTER MA,45 FLAGG,WORCESTER,,10/03/2014,3
27fb89c48409775432bc5566a5057258,45 FOREST MILFORD MA,45 FOREST,MILFORD,,01/04/2016,3
3f51483ceaed80f052563e2b3ac99daa,45 LAWTON HYDE PARK MA,45 LAWTON,HYDE PARK,,04/21/2016,3
ab524fe56fd571bf9f4d9bc138783e72,45 LINWOOD HYDE PARK MA,45 LINWOOD,HYDE PARK,,06/28/2016,3
2c4d304bf713cd9d50f1bf8dd6eeb18f,45 MAITLAND NEW BEDFORD MA,45 MAITLAND,NEW BEDFORD,,07/28/2016,3
1511011701fb1c94cb49e6c4589e5b90,45 ONTARIO HUDSON MA,45 ONTARIO,HUDSON,,09/08/2014,3
3e87c40da97c442ed0df72198bbb8b43,45 RIDGEWOOD WORCESTER MA,45 RIDGEWOOD,WORCESTER,,05/28/2014,3
fdd2d1862638aaa912cb310fd6c6aab9,45 RUSSELL SOMERVILLE MA,45 RUSSELL,SOMERVILLE,,08/29/2014,3
c500c230f81d9af93dfb9b9de93354a3,45 SOMERSET WORCESTER MA,45 SOMERSET,WORCESTER,,11/03/2015,3
5e63d091d1d87504001105839fade999,45 SPINELLI CAMBRIDGE MA,45 SPINELLI,CAMBRIDGE,,12/14/2016,3
80ec45b4f07d036b7440660dd06ee41f,45 SUMMIT NEW BEDFORD MA,45 SUMMIT,NEW BEDFORD,,05/24/2016,3
51e2731d3c6fde780d10601645018fcf,45 SUNNYSIDE HYDE PARK MA,45 SUNNYSIDE,HYDE PARK,,06/03/2016,3
104b8b03d8aed7deb941a5d711869402,45 SWORD AUBURN MA,45 SWORD,AUBURN,,12/23/2016,3
e773191f1c435700615fa039a0f8d387,45 WALNUT DEDHAM MA,45 WALNUT,DEDHAM,,09/30/2014,3
60bdbdf6b731467072f000ac6a64f06c,45 WALTER HYDE PARK MA,45 WALTER,HYDE PARK,,07/21/2016,3
90e26d89a886a174e941b0433a3b7818,45 WASHINGTON SHREWSBURY MA,45 WASHINGTON,SHREWSBURY,,08/23/2016,3
1d61e18da611a6973da5c1f714612914,451 BOLTON MARLBORO MA,451 BOLTON,MARLBORO,,12/02/2014,3
0854020604204aadc8801ddc2c96f8b3,454 WAREHAM MARION MA,454 WAREHAM,MARION,,09/29/2014,3
3d3ade65fde168701f2484f63b324ca1,455 MILL WORCESTER MA,455 MILL,WORCESTER,,10/08/2014,3
7963edf534705feb012ca3bfaddbd062,456 PARK WORCESTER MA,456 PARK,WORCESTER,,09/14/2016,3
dd7527442013dde811e9eaf5974fdd81,458 MILL MARION MA,458 MILL,MARION,,10/06/2016,3
c134b3a5cf89828b7d588c5eef419b2a,458 WAREHAM MARION MA,458 WAREHAM,MARION,,09/29/2014,3
439b6ca2176f1fc740199840bb632f0e,4588 ACUSHNET NEW BEDFORD MA,4588 ACUSHNET,NEW BEDFORD,,10/15/2015,3
b9343931a822f378c391b133220d5edb,46 BROMFIELD SOMERVILLE MA,46 BROMFIELD,SOMERVILLE,,06/11/2014,3
617de5e059c1f97fac2ec9423969ae89,46 CHANDLER MARLBORO MA,46 CHANDLER,MARLBORO,,08/12/2016,3
c7bb5868e5ca8a2dae8fbe1f1d796851,46 DELANO NEW BEDFORD MA,46 DELANO,NEW BEDFORD,,07/09/2014,3
d61e750ce84899e896e0dbc34adbb2ca,46 GELLETTE FAIRHAVEN MA,46 GELLETTE,FAIRHAVEN,,07/22/2014,3
d12c120a42eda1bd525bbd4b97992e5e,46 GROVE FAIRHAVEN MA,46 GROVE,FAIRHAVEN,,08/12/2014,3
906a25fddea98159406be50fc169a5ca,46 HARVARD MILFORD MA,46 HARVARD,MILFORD,,09/16/2014,3
fc28087c4b0a216cae63164373aa43c0,46 HOSMER MARLBORO MA,46 HOSMER,MARLBORO,,08/16/2016,3
458df11c4c8f69a66ec125f75eb2ec59,46 HOUSATONIC WORCESTER MA,46 HOUSATONIC,WORCESTER,,12/09/2014,3
a2b932152a58633e08c29eacd15440f4,46 JONATHAN NEW BEDFORD MA,46 JONATHAN,NEW BEDFORD,,06/20/2014,3
b3828adc8fc0e682f04354752eb23059,46 MELODY MARLBORO MA,46 MELODY,MARLBORO,,09/16/2015,3
8e7c468c4955e667c702afcff9de4a70,46 RICHARD SHREWSBURY MA,46 RICHARD,SHREWSBURY,,08/31/2016,3
02955f5393dac066100ab5853973799f,46 SOUTHGATE DEDHAM MA,46 SOUTHGATE,DEDHAM,,09/20/2016,3
f06f9c64af46f526b0d06d234dec99bc,46 SUMMER WESTBOROUGH MA,46 SUMMER,WESTBOROUGH,,07/13/2016,3
c619b02f93185edb06b07ebd386c3d79,46 SUMMIT MARLBORO MA,46 SUMMIT,MARLBORO,,10/10/2013,3
49c4b4454ec0c3dd9c933449c3ba99e1,46 TAUNTON HYDE PARK MA,46 TAUNTON,HYDE PARK,,08/06/2014,3
fa86ba51190955b8e9eb10db68ede37d,46 THOMPSON HYDE PARK MA,46 THOMPSON,HYDE PARK,,06/07/2016,3
f2edb23401b66cabf8c6616957ea3f85,460 CHANDLER WORCESTER MA,460 CHANDLER,WORCESTER,,11/09/2016,3
a894618f623dbb35c35f941e8532d8fb,460 MOWER WORCESTER MA,460 MOWER,WORCESTER,,10/21/2014,3
f815dfa99c4f18aa0bcbe37470b05230,46A DANA ST CAMBRIDGE MA,46A DANA ST,CAMBRIDGE,,08/18/2015,3
137b40f91cb844898391e78f282789a3,47 BAY STATE WORCESTER MA,47 BAY STATE,WORCESTER,,08/19/2014,3
bfb9d95bba7037c89f268ff4cd297802,47 CAUSEWAY HUDSON MA,47 CAUSEWAY,HUDSON,,07/11/2016,3
2452b84d3df99ef0c5bcf18128ec468d,47 ELM SHREWSBURY MA,47 ELM,SHREWSBURY,,12/10/2014,3
4444bc140457cbd7adf65f68b3e027f9,47 EVELYN DARTMOUTH MA,47 EVELYN,DARTMOUTH,,08/03/2015,3
f0ce8893e0051ff102f8370a5841202b,47 GLENDALE WORCESTER MA,47 GLENDALE,WORCESTER,,11/09/2016,3
32da61beefbe27bd4eca739aea858803,47 KENDALL FRAMINGHAM MA,47 KENDALL,FRAMINGHAM,,07/22/2015,3
c5e25a8c81322c231f1648e8b2f59db8,47 LAKE HUDSON MA,47 LAKE,HUDSON,,09/30/2016,3
eb6bdf1b00dd0be992c0b1a5327fdd4d,47 MATTAKEESET HYDE PARK MA,47 MATTAKEESET,HYDE PARK,,08/01/2014,3
e5e21708225df5166313b601031912e9,47 MELLEN FRAMINGHAM MA,47 MELLEN,FRAMINGHAM,,10/10/2013,3
424e25e5be5b7aa4bab9e5d4f74b1915,47 PARKINSON ST NEEDHAM MA,47 PARKINSON ST,NEEDHAM,,12/04/2014,3
52d615270e3416bb8ce03e72be95c76e,47 PILGRIM HOLLISTON MA,47 PILGRIM,HOLLISTON,,06/17/2016,3
ee7f9d17e0ed389b478eaffe2cfc2dab,47 SHERRIN HYDE PARK MA,47 SHERRIN,HYDE PARK,,05/24/2016,3
95bfdedc6301d9d870d2ff8bd44b4b05,47 SMITH DARTMOUTH MA,47 SMITH,DARTMOUTH,,08/07/2014,3
e4c3aea4ff520583752785e6487cd3fb,47 SOUTH GRAFTON MA,47 SOUTH,GRAFTON,,07/09/2015,3
97891cd0df81ec6401f7daaa20168f60,47 WILLARD WESTWOOD MA,47 WILLARD,WESTWOOD,,11/02/2016,3
630947a2fd77535539a978f4d1cd04eb,47 WILSON WORCESTER MA,47 WILSON,WORCESTER,,11/06/2014,3
233c96cf93d80ce635005a322e759254,472 PROSPECT WEST BOYLSTON MA,472 PROSPECT,WEST BOYLSTON,,09/30/2016,3
966ffaf4f64f1a76cf369bec941b0818,475 PLEASANT WORCESTER MA,475 PLEASANT,WORCESTER,,10/30/2014,3
