leak Number,Reported Address,Cross Street,Town,Reported Date,15-SQ-05 Class,16-SQ-05 Class,Grade,Repaired Date,State
7325085,44 PLEASANT ST,,WINTHROP,4/24/16,Not Discovered Yet,Not Discovered Yet,2A,5/23/16,MA
7330985,44 POND ST,,STONEHAM,12/30/16,Not Discovered Yet,Not Discovered Yet,1,12/30/16,MA
7330070,44 POPLAR ST,,GLOUCESTER,11/6/16,Not Discovered Yet,Not Discovered Yet,2,11/22/16,MA
7326317,44 RAILROAD AVE,,SALISBURY,6/7/16,Not Discovered Yet,Not Discovered Yet,1,6/9/16,MA
7330645,44 RICHARD CIR,,WOBURN,12/12/16,Not Discovered Yet,Not Discovered Yet,1,12/13/16,MA
7326746,44 ROSECLIFF ST,,ROSLINDALE,6/17/16,Not Discovered Yet,Not Discovered Yet,2,7/12/16,MA
7328074,44 SAINT ANDREW RD,,EAST BOSTON,8/5/16,Not Discovered Yet,Not Discovered Yet,2,8/16/16,MA
7328556,44 SAINT STEPHEN ST,,BOSTON,8/30/16,Not Discovered Yet,Not Discovered Yet,1,8/30/16,MA
7325677,44 THORNTON ST,,NEWTON,5/18/16,Not Discovered Yet,Not Discovered Yet,1,6/2/16,MA
7325084,44 TILESTON RD,,WINTHROP,4/25/16,Not Discovered Yet,Not Discovered Yet,2,6/30/16,MA
7327487,44 VALLEY ST,,EVERETT,7/14/16,Not Discovered Yet,Not Discovered Yet,1,7/15/16,MA
7330015,44 WILLARD AVE,,MEDFORD,11/5/16,Not Discovered Yet,Not Discovered Yet,1,11/5/16,MA
7327909,440 FERRY ST,,MALDEN,8/2/16,Not Discovered Yet,Not Discovered Yet,1,8/2/16,MA
7325884,440 MASSACHUSETTS AVE,,BOSTON,5/25/16,Not Discovered Yet,Not Discovered Yet,1,5/31/16,MA
7322966,441 HARVARD ST,,BROOKLINE,1/27/16,Not Discovered Yet,Not Discovered Yet,1,1/29/16,MA
7325463,441 HARVARD ST,,BROOKLINE,5/11/16,Not Discovered Yet,Not Discovered Yet,1,5/17/16,MA
7326722,441 LAFAYETTE ST,,SALEM,6/15/16,Not Discovered Yet,Not Discovered Yet,2,9/1/16,MA
7325258,441 MAIN ST,,CLINTON,5/2/16,Not Discovered Yet,Not Discovered Yet,2A,8/10/16,MA
1091133,442 E 8TH ST,,SOUTH BOSTON,12/29/12,3,3,3,9/27/16,MA
7323890,442 LYNNFIELD ST,,LYNN,3/7/16,Not Discovered Yet,Not Discovered Yet,2,4/6/16,MA
7329344,442 WALNUT ST,,NEWTON,10/6/16,Not Discovered Yet,Not Discovered Yet,1,10/6/16,MA
7322439,443 BLUE HILL AVE,,MILTON,1/1/16,Not Discovered Yet,Not Discovered Yet,1,1/5/16,MA
7327375,443 COMMERCIAL ST,,BRAINTREE,7/13/16,Not Discovered Yet,Not Discovered Yet,1,7/13/16,MA
7329270,443 ESSEX ST,,SWAMPSCOTT,10/3/16,Not Discovered Yet,Not Discovered Yet,1,10/3/16,MA
828993,444 ATLANTIC AVE,,MARBLEHEAD,2/21/12,3,3,3,8/9/16,MA
7327396,444 VFW PKY,,BROOKLINE,7/8/16,Not Discovered Yet,Not Discovered Yet,2,9/23/16,MA
325434,446 MOUNTAIN AVE,,REVERE,8/13/09,3,3,3,5/10/16,MA
7328741,449 BROADWAY,,LYNNFIELD,9/8/16,Not Discovered Yet,Not Discovered Yet,1,9/8/16,MA
7323722,449 W BROADWAY,,SOUTH BOSTON,2/27/16,Not Discovered Yet,Not Discovered Yet,2A,3/23/16,MA
7325479,45 AVON RD,,WELLESLEY,5/11/16,Not Discovered Yet,Not Discovered Yet,1,5/11/16,MA
7327447,45 BEL AIR RD,,HINGHAM,7/14/16,Not Discovered Yet,Not Discovered Yet,1,7/18/16,MA
7329785,45 BLANEY ST,,SWAMPSCOTT,10/26/16,Not Discovered Yet,Not Discovered Yet,1,10/26/16,MA
7328169,45 CALLENDER ST,,DORCHESTER,8/13/16,Not Discovered Yet,Not Discovered Yet,1,8/14/16,MA
7323583,45 CENTRAL ST,,ACTON,2/22/16,Not Discovered Yet,Not Discovered Yet,1,2/25/16,MA
2835155,45 CHAPIN RD,,NEWTON,8/26/14,3,3,2,4/29/16,MA
7322931,45 CLOVELLY ST,,LYNN,1/26/16,Not Discovered Yet,Not Discovered Yet,1,1/28/16,MA
7328819,45 CRESCENT ST,,SOMERVILLE,9/13/16,Not Discovered Yet,Not Discovered Yet,1,9/13/16,MA
335199,45 ELM ST,,QUINCY,7/2/10,3,3,2,9/7/16,MA
7328869,45 ELM ST,,QUINCY,9/15/16,Not Discovered Yet,Not Discovered Yet,2,9/15/16,MA
108252,45 FROTHINGHAM ST,,MILTON,10/11/96,3,3,2A,6/15/16,MA
7326960,45 GLENDALE RD,,BELMONT,6/29/16,Not Discovered Yet,Not Discovered Yet,1,6/29/16,MA
6723039,45 HILLSIDE AVE,,NEWTON,9/29/15,Not Discovered Yet,3,2,10/20/16,MA
7327573,45 MAGNOLIA ST,,BRAINTREE,7/18/16,Not Discovered Yet,Not Discovered Yet,1,7/18/16,MA
7325767,45 MATTHIES ST,,BEVERLY,5/22/16,Not Discovered Yet,Not Discovered Yet,1,5/22/16,MA
7323276,45 N CEDAR PIKE,,MELROSE,12/28/15,Not Discovered Yet,Missed 2,2,5/17/16,MA
7324917,45 PINE GROVE AVE,,LYNN,4/25/16,Not Discovered Yet,Not Discovered Yet,1,4/25/16,MA
7329769,45 PLEASANT VIEW RD,,ARLINGTON,10/19/16,Not Discovered Yet,Not Discovered Yet,1,10/26/16,MA
1229179,45 PRESCOTT ST,,MEDFORD,5/20/13,3,2,2,1/14/16,MA
4295951,45 SOUTH ST,,WALTHAM,5/5/15,Not Discovered Yet,3,3,8/26/16,MA
347586,45 STORRS AVE,,BRAINTREE,6/6/11,3,3,2,9/22/16,MA
7322526,45 SUFFOLK ST,,LYNN,1/6/16,Not Discovered Yet,Not Discovered Yet,1,1/6/16,MA
7325433,45 SULLIVAN ST,,CHARLESTOWN,5/5/16,Not Discovered Yet,Not Discovered Yet,2,6/8/16,MA
7323913,45 SUMMER ST,,WARREN,3/10/16,Not Discovered Yet,Not Discovered Yet,2A,3/11/16,MA
7329334,45 THE LEDGES RD,,NEWTON,10/5/16,Not Discovered Yet,Not Discovered Yet,1,10/5/16,MA
7325281,45 WILDWOOD DR,,BEDFORD,5/5/16,Not Discovered Yet,Not Discovered Yet,1,5/5/16,MA
7330423,450 HARRISON AVE,,BOSTON,11/30/16,Not Discovered Yet,Not Discovered Yet,1,12/7/16,MA
7325898,450 LEXINGTON ST,,NEWTON,5/25/16,Not Discovered Yet,Not Discovered Yet,1,5/27/16,MA
7323559,450 MELNEA CASS BLVD,,BOSTON,2/22/16,Not Discovered Yet,Not Discovered Yet,1,3/2/16,MA
319177,451 BENNINGTON ST,,EAST BOSTON,2/19/09,3,3,2,2/24/16,MA
7327603,451 BENNINGTON ST,,EAST BOSTON,7/12/16,Not Discovered Yet,Not Discovered Yet,2,9/2/16,MA
3944172,451 MASSACHUSETTS AVE,,BOSTON,5/1/15,Not Discovered Yet,2,2,1/13/16,MA
7330083,4515 WASHINGTON ST,,ROSLINDALE,11/8/16,Not Discovered Yet,Not Discovered Yet,1,11/8/16,MA
7330101,4515 WASHINGTON ST,,ROSLINDALE,11/9/16,Not Discovered Yet,Not Discovered Yet,1,11/10/16,MA
227632,452 BOYLSTON ST,,BROOKLINE,2/26/02,3,2,2,2/1/16,MA
7328202,452 WELLESLEY ST,,WESTON,8/15/16,Not Discovered Yet,Not Discovered Yet,1,8/15/16,MA
4741646,453 GENEVA AVE,,DORCHESTER,7/8/15,Not Discovered Yet,3,3,3/30/16,MA
7324291,454 CABOT ST,,BEVERLY,3/28/16,Not Discovered Yet,Not Discovered Yet,3,4/14/16,MA
7329601,454 MAIN ST,,HAVERHILL,10/17/16,Not Discovered Yet,Not Discovered Yet,2A,12/6/16,MA
7324732,454 WALNUT ST,,NEWTON,4/20/16,Not Discovered Yet,Not Discovered Yet,1,4/23/16,MA
7328550,455 GLEN RD,,WESTON,8/30/16,Not Discovered Yet,Not Discovered Yet,1,8/30/16,MA
40217,455 MOUNTAIN AV,,REVERE,6/13/90,3,3,3,5/10/16,MA
4295952,458 PLEASANT ST,,MALDEN,5/30/15,Not Discovered Yet,3,2,6/14/16,MA
7323229,459 MAIN ST,,AMESBURY,2/3/16,Not Discovered Yet,Not Discovered Yet,1,2/3/16,MA
7330779,46 ADAMS ST,,MEDFORD,12/19/16,Not Discovered Yet,Not Discovered Yet,1,12/19/16,MA
7325901,46 ALDERBROOK DR,,TOPSFIELD,5/23/16,Not Discovered Yet,Not Discovered Yet,3,9/23/16,MA
7328404,46 ANDERSON ST,,BOSTON,8/24/16,Not Discovered Yet,Not Discovered Yet,1,8/24/16,MA
7323693,46 BENNINGTON ST,,EAST BOSTON,2/24/16,Not Discovered Yet,Not Discovered Yet,2A,3/10/16,MA
7323694,46 BOYNTON RD,,MEDFORD,2/23/16,Not Discovered Yet,Not Discovered Yet,2,4/1/16,MA
7324120,46 CURTIS AVE,,QUINCY,3/11/16,Not Discovered Yet,Not Discovered Yet,2,5/12/16,MA
7328147,46 DUDLEY ST,,BROOKLINE,8/10/16,Not Discovered Yet,Not Discovered Yet,3,9/3/16,MA
7157531,46 E MONROE ST,,NORWOOD,10/21/15,Not Discovered Yet,3,3,1/6/16,MA
7322893,46 GROVE ST,,MEDFORD,1/19/16,Not Discovered Yet,Not Discovered Yet,2,11/7/16,MA
7321835,46 HASTINGS ST,,WEST ROXBURY,11/25/15,Not Discovered Yet,3,2,12/21/16,MA
7325345,46 L ST,,HULL,5/4/16,Not Discovered Yet,Not Discovered Yet,3,5/31/16,MA
7323662,46 MARMION ST,,JAMAICA PLAIN,2/17/16,Not Discovered Yet,Not Discovered Yet,3,3/3/16,MA
7330876,46 ORANGE ST,,CHELSEA,12/19/16,Not Discovered Yet,Not Discovered Yet,1,12/27/16,MA
7325838,46 PARIS ST,,EVERETT,5/19/16,Not Discovered Yet,Not Discovered Yet,2,6/17/16,MA
7327808,46 POND LN,,ARLINGTON,7/21/16,Not Discovered Yet,Not Discovered Yet,2,9/27/16,MA
7325094,46 ROWELL AVE,,LYNN,4/29/16,Not Discovered Yet,Not Discovered Yet,1,4/30/16,MA
7324791,46 SHORTELL AVE,,BEVERLY,4/13/16,Not Discovered Yet,Not Discovered Yet,2,5/11/16,MA
7326549,46 UPLAND AVE,,WEBSTER,6/15/16,Not Discovered Yet,Not Discovered Yet,2,9/29/16,MA
7324550,46 WASHINGTON ST,,DORCHESTER,4/12/16,Not Discovered Yet,Not Discovered Yet,1,4/12/16,MA
7324313,46 WILLARD ST,,AYER,3/31/16,Not Discovered Yet,Not Discovered Yet,1,3/31/16,MA
7325866,46 WINDSOR ST,,EVERETT,5/24/16,Not Discovered Yet,Not Discovered Yet,1,5/27/16,MA
7325182,462 COMMON ST,,BELMONT,5/3/16,Not Discovered Yet,Not Discovered Yet,1,5/5/16,MA
7327336,462 FERRY ST,,MALDEN,7/12/16,Not Discovered Yet,Not Discovered Yet,1,7/12/16,MA
7322516,464 BREMEN ST,,EAST BOSTON,1/5/16,Not Discovered Yet,Not Discovered Yet,1,1/5/16,MA
7324459,464 COMMONWEALTH AVE,,BOSTON,4/8/16,Not Discovered Yet,Not Discovered Yet,1,4/9/16,MA
4056457,465 PARK DR,,BOSTON,5/13/15,Not Discovered Yet,2,2,1/14/16,MA
7326265,465 WASHINGTON ST,,DORCHESTER,6/1/16,Not Discovered Yet,Not Discovered Yet,2A,12/27/16,MA
7330982,465 WASHINGTON ST,,DORCHESTER,6/1/16,Not Discovered Yet,Not Discovered Yet,2A,12/27/16,MA
7326435,466 BROADWAY,,EVERETT,6/8/16,Not Discovered Yet,Not Discovered Yet,2A,8/10/16,MA
7326312,466 CABOT ST,,BEVERLY,6/7/16,Not Discovered Yet,Not Discovered Yet,1,6/7/16,MA
7325402,466 MYSTIC AVE,,SOMERVILLE,5/10/16,Not Discovered Yet,Not Discovered Yet,1,5/10/16,MA
7325236,467 CABOT ST,,BEVERLY,5/4/16,Not Discovered Yet,Not Discovered Yet,1,5/13/16,MA
7325199,467 CHELSEA ST,,EAST BOSTON,5/3/16,Not Discovered Yet,Not Discovered Yet,1,5/5/16,MA
7327307,467 CHELSEA ST,,EAST BOSTON,7/11/16,Not Discovered Yet,Not Discovered Yet,1,7/19/16,MA
7326315,469 ADAMS ST,,DORCHESTER,6/6/16,Not Discovered Yet,Not Discovered Yet,2A,8/26/16,MA
7328553,469 COLUMBIAN ST,,WEYMOUTH,8/30/16,Not Discovered Yet,Not Discovered Yet,1,8/31/16,MA
7323643,47 AMHERST RD,,WELLESLEY,2/25/16,Not Discovered Yet,Not Discovered Yet,1,2/25/16,MA
7330745,47 BANK ST,,ABINGTON,12/16/16,Not Discovered Yet,Not Discovered Yet,1,12/16/16,MA
7327732,47 BEACH AVE,,HULL,7/24/16,Not Discovered Yet,Not Discovered Yet,1,7/25/16,MA
7328694,47 BEACON ST,,CLINTON,8/25/16,Not Discovered Yet,Not Discovered Yet,2A,9/13/16,MA
7325289,47 CHANDLER PL,,NEWTON,5/2/16,Not Discovered Yet,Not Discovered Yet,3,5/2/16,MA
7327792,47 COTTAGE ST,,WARREN,7/21/16,Not Discovered Yet,Not Discovered Yet,2A,8/9/16,MA
7326805,47 CROSS ST,,SOMERVILLE,6/23/16,Not Discovered Yet,Not Discovered Yet,1,6/23/16,MA
7326699,47 DORCHESTER ST,,SOUTH BOSTON,6/7/16,Not Discovered Yet,Not Discovered Yet,2,8/12/16,MA
7330859,47 HALVORSEN AVE,,HULL,12/22/16,Not Discovered Yet,Not Discovered Yet,1,12/28/16,MA
7323812,47 HILLSIDE AVE,,WARREN,3/6/16,Not Discovered Yet,Not Discovered Yet,2A,3/11/16,MA
7328351,47 HUNT ST,,QUINCY,8/22/16,Not Discovered Yet,Not Discovered Yet,1,8/22/16,MA
7330743,47 LAUREL AVE,,WELLESLEY,12/16/16,Not Discovered Yet,Not Discovered Yet,1,12/17/16,MA
7323501,47 LINDEN ST,,ROCKLAND,2/18/16,Not Discovered Yet,Not Discovered Yet,1,2/18/16,MA
7326820,47 MAVERICK SQ,,EAST BOSTON,6/24/16,Not Discovered Yet,Not Discovered Yet,1,6/24/16,MA
7329962,47 MOUNTAIN AVE,,MALDEN,11/3/16,Not Discovered Yet,Not Discovered Yet,1,11/3/16,MA
7329631,47 NAPLES RD,,BROOKLINE,10/19/16,Not Discovered Yet,Not Discovered Yet,1,10/24/16,MA
7325947,47 NICHOLS ST,,NORWOOD,5/27/16,Not Discovered Yet,Not Discovered Yet,1,5/27/16,MA
7326209,47 NICHOLS ST,,NORWOOD,6/6/16,Not Discovered Yet,Not Discovered Yet,1,6/6/16,MA
7325955,47 PARK ST,,MELROSE,5/27/16,Not Discovered Yet,Not Discovered Yet,1,5/31/16,MA
7326822,47 PAUL GORE ST,,JAMAICA PLAIN,6/24/16,Not Discovered Yet,Not Discovered Yet,1,6/24/16,MA
7329809,47 RICE AVE,,REVERE,10/25/16,Not Discovered Yet,Not Discovered Yet,2,11/10/16,MA
7322814,47 ROCK GLEN RD,,MEDFORD,1/21/16,Not Discovered Yet,Not Discovered Yet,1,1/21/16,MA
7324799,47 ROCKNE AVE,,DORCHESTER,4/22/16,Not Discovered Yet,Not Discovered Yet,2A,4/26/16,MA
7330826,47 SIGOURNEY ST,,LYNN,12/14/16,Not Discovered Yet,Not Discovered Yet,1,12/21/16,MA
7322717,47 SIMON ST,,BEVERLY,1/18/16,Not Discovered Yet,Not Discovered Yet,1,1/18/16,MA
2821268,47 STANDISH RD,,WATERTOWN,10/16/14,3,3,3,9/27/16,MA
7323195,47 TREMONT ST,,PEABODY,2/2/16,Not Discovered Yet,Not Discovered Yet,1,2/2/16,MA
93918,47 W MAIN TERR,,WEST BROOKFIELD,10/1/91,3,3,3,10/3/16,MA
7323139,47 WARNER ST,,GLOUCESTER,1/29/16,Not Discovered Yet,Not Discovered Yet,2,2/11/16,MA
7322448,470 E 8TH ST,,SOUTH BOSTON,1/2/16,Not Discovered Yet,Not Discovered Yet,1,1/3/16,MA
7325228,470 MASSACHUSETTS AVE,,BOSTON,5/4/16,Not Discovered Yet,Not Discovered Yet,1,5/4/16,MA
7328488,470 SOUTHERN AR,,QUINCY,8/26/16,Not Discovered Yet,Not Discovered Yet,1,8/26/16,MA
7321902,471 VFW PKY,,BROOKLINE,11/17/15,Not Discovered Yet,2,2,1/20/16,MA
7323799,471 WASHINGTON ST,,BROOKLINE,3/5/16,Not Discovered Yet,Not Discovered Yet,1,3/5/16,MA
7323636,472 BROADWAY,,CHELSEA,2/24/16,Not Discovered Yet,Not Discovered Yet,1,2/25/16,MA
7328046,472 MOUNTAIN AVE,,REVERE,8/4/16,Not Discovered Yet,Not Discovered Yet,3,8/15/16,MA
7325424,472 WOLCOTT ST,,NEWTON,5/2/16,Not Discovered Yet,Not Discovered Yet,2,6/16/16,MA
7330380,473 W BROADWAY,,SOUTH BOSTON,11/28/16,Not Discovered Yet,Not Discovered Yet,1,12/2/16,MA
290276,474 SUMMER ST,,WEYMOUTH,7/6/06,3,3,3,9/1/16,MA
7323715,475 WEST ST,,READING,2/29/16,Not Discovered Yet,Not Discovered Yet,1,2/29/16,MA
7326464,478 SWAINS POND AVE,,MELROSE,6/6/16,Not Discovered Yet,Not Discovered Yet,2,7/12/16,MA
7324549,479 BOSTON ST,,LYNN,4/12/16,Not Discovered Yet,Not Discovered Yet,1,4/19/16,MA
7330512,479 HIGH ST,,CLINTON,12/5/16,Not Discovered Yet,Not Discovered Yet,1,12/5/16,MA
7330378,479 W BROADWAY,,SOUTH BOSTON,11/28/16,Not Discovered Yet,Not Discovered Yet,1,11/29/16,MA
7322996,48 ABIGAIL ADAMS CIR,,WEYMOUTH,1/27/16,Not Discovered Yet,Not Discovered Yet,1,1/28/16,MA
7330837,48 AUGUSTA ST,,REVERE,12/21/16,Not Discovered Yet,Not Discovered Yet,1,12/21/16,MA
7327486,48 AUGUSTUS ST,,REVERE,7/14/16,Not Discovered Yet,Not Discovered Yet,1,7/15/16,MA
7324130,48 BONNYBROOK RD,,NEWTON,3/17/16,Not Discovered Yet,Not Discovered Yet,2A,4/22/16,MA
7321287,48 BOWMAN ST,,MALDEN,11/5/15,Not Discovered Yet,2,2,4/5/16,MA
7326940,48 BRAZIL ST,,MELROSE,6/23/16,Not Discovered Yet,Not Discovered Yet,2A,7/12/16,MA
7325599,48 BURBANK ST,,BOSTON,5/5/16,Not Discovered Yet,Not Discovered Yet,2,6/1/16,MA
7329059,48 CENTRAL AVE,,AYER,9/22/16,Not Discovered Yet,Not Discovered Yet,1,9/22/16,MA
7326269,48 CLINTON ST,,EVERETT,6/7/16,Not Discovered Yet,Not Discovered Yet,1,6/7/16,MA
7329471,48 COMMONWEALTH AVE,,BOSTON,10/12/16,Not Discovered Yet,Not Discovered Yet,1,10/14/16,MA
7323420,48 DIX ST,,REVERE,2/14/16,Not Discovered Yet,Not Discovered Yet,1,2/14/16,MA
7325334,48 FERNWOOD AVE,,LYNN,5/4/16,Not Discovered Yet,Not Discovered Yet,2,5/13/16,MA
7324170,48 GILFORD RD,,HINGHAM,3/24/16,Not Discovered Yet,Not Discovered Yet,1,3/24/16,MA
7328753,48 HAWTHORNE ST,,LYNN,9/8/16,Not Discovered Yet,Not Discovered Yet,1,9/9/16,MA
7323884,48 KENT ST,,QUINCY,3/9/16,Not Discovered Yet,Not Discovered Yet,1,3/9/16,MA
7325132,48 LORNA RD,,DORCHESTER,5/2/16,Not Discovered Yet,Not Discovered Yet,1,5/2/16,MA
7329778,48 MAIN ST,,GLOUCESTER,10/26/16,Not Discovered Yet,Not Discovered Yet,1,10/26/16,MA
7330233,48 MONUMENT SQ,,CONCORD,11/15/16,Not Discovered Yet,Not Discovered Yet,1,11/15/16,MA
7329844,48 MOUNT VERNON ST,,SAUGUS,10/24/16,Not Discovered Yet,Not Discovered Yet,2,11/14/16,MA
7323430,48 NEWMARKET SQ,,ROXBURY,2/16/16,Not Discovered Yet,Not Discovered Yet,1,2/19/16,MA
1730431,48 ORIOLE ST,,WEST ROXBURY,8/7/14,3,3,2,11/28/16,MA
7329120,48 PENINSULA PL,,DORCHESTER,9/23/16,Not Discovered Yet,Not Discovered Yet,2,10/17/16,MA
7327413,48 PUTNAM ST,,EAST BOSTON,7/13/16,Not Discovered Yet,Not Discovered Yet,1,7/13/16,MA
7323927,48 RIDGE ST,,ARLINGTON,3/3/16,Not Discovered Yet,Not Discovered Yet,1,3/11/16,MA
7328803,48 SAFFORD ST,,BRAINTREE,9/12/16,Not Discovered Yet,Not Discovered Yet,1,9/12/16,MA
7326928,48 SHERMAN ST,,QUINCY,6/23/16,Not Discovered Yet,Not Discovered Yet,2,9/17/16,MA
7325066,48 THURMAN ST,,EVERETT,4/25/16,Not Discovered Yet,Not Discovered Yet,2,6/28/16,MA
7329783,48 TILESTON ST,,BOSTON,10/26/16,Not Discovered Yet,Not Discovered Yet,1,10/26/16,MA
2434111,48 WEBSTER ST,,MEDFORD,12/22/14,3,3,2,6/20/16,MA
5137754,48 WELLESLEY AVE,,WELLESLEY,7/21/15,Not Discovered Yet,2,2,5/24/16,MA
7323463,48 WHITON AVE,,HINGHAM,2/17/16,Not Discovered Yet,Not Discovered Yet,1,2/17/16,MA
7325436,48 WHITON AVE,,HINGHAM,5/11/16,Not Discovered Yet,Not Discovered Yet,1,5/11/16,MA
7323218,48 WINSLOW RD,,BELMONT,2/3/16,Not Discovered Yet,Not Discovered Yet,1,2/3/16,MA
7326203,480 BOYLSTON ST,,BOSTON,6/6/16,Not Discovered Yet,Not Discovered Yet,1,6/6/16,MA
7324175,480 MEDFORD ST,,SOMERVILLE,3/24/16,Not Discovered Yet,Not Discovered Yet,1,3/25/16,MA
7327001,481 BOYLSTON ST,,BROOKLINE,6/29/16,Not Discovered Yet,Not Discovered Yet,1,6/30/16,MA
7328329,481 LINCOLN AVE,,SAUGUS,8/18/16,Not Discovered Yet,Not Discovered Yet,2A,9/27/16,MA
7322831,483 CENTRE ST,,NEWTON,1/21/16,Not Discovered Yet,Not Discovered Yet,2A,1/22/16,MA
7323246,483 FERRY ST,,EVERETT,2/4/16,Not Discovered Yet,Not Discovered Yet,1,2/4/16,MA
1698432,487 HARVARD ST,,BROOKLINE,6/21/14,3,3,2,6/28/16,MA
7323382,487 MAIN ST,,WALTHAM,2/11/16,Not Discovered Yet,Not Discovered Yet,1,2/11/16,MA
7326451,487 WALNUT ST,,SAUGUS,6/14/16,Not Discovered Yet,Not Discovered Yet,1,6/14/16,MA
7329419,487 WASHINGTON ST,,BROOKLINE,10/10/16,Not Discovered Yet,Not Discovered Yet,1,10/10/16,MA
7325058,488 CENTRE ST,,JAMAICA PLAIN,4/27/16,Not Discovered Yet,Not Discovered Yet,2A,6/27/16,MA
7330674,488 COMMERCIAL ST,,BOSTON,12/13/16,Not Discovered Yet,Not Discovered Yet,1,12/13/16,MA
325438,488 MOUNTAIN AVE,,REVERE,8/13/09,3,3,2A,6/4/16,MA
7330895,488 NORTH END BLVD,,SALISBURY,12/27/16,Not Discovered Yet,Not Discovered Yet,1,12/27/16,MA
7330105,488 PLEASANT ST,,WEYMOUTH,11/9/16,Not Discovered Yet,Not Discovered Yet,1,11/9/16,MA
7326328,489 BROADWAY,,EVERETT,6/8/16,Not Discovered Yet,Not Discovered Yet,1,6/8/16,MA
7327674,489 HAVERHILL ST,,ROWLEY,7/20/16,Not Discovered Yet,Not Discovered Yet,1,7/20/16,MA
7327841,49 ADAMS ST,,DANVERS,7/25/16,Not Discovered Yet,Not Discovered Yet,2,8/24/16,MA
7322860,49 ASHMONT AVE,,NEWTON,1/24/16,Not Discovered Yet,Not Discovered Yet,2A,1/24/16,MA
7322900,49 ASHMONT AVE,,NEWTON,1/25/16,Not Discovered Yet,Not Discovered Yet,1,1/25/16,MA
7325971,49 BABCOCK ST,,BROOKLINE,5/30/16,Not Discovered Yet,Not Discovered Yet,1,5/31/16,MA
7329621,49 BEACON ST,,BOSTON,10/19/16,Not Discovered Yet,Not Discovered Yet,1,10/19/16,MA
7327415,49 CEDAR RD,,MEDFORD,7/7/16,Not Discovered Yet,Not Discovered Yet,2A,7/20/16,MA
7328511,49 COLONIAL DR,,ARLINGTON,8/26/16,Not Discovered Yet,Not Discovered Yet,2,10/10/16,MA
7329798,49 COURTLAND CIR,,MILTON,10/27/16,Not Discovered Yet,Not Discovered Yet,3,10/29/16,MA
7330760,49 CRABTREE LN,,ABINGTON,12/18/16,Not Discovered Yet,Not Discovered Yet,1,12/18/16,MA
7328671,49 FRONT ST,,CLINTON,8/26/16,Not Discovered Yet,Not Discovered Yet,2,9/12/16,MA
7325881,49 HUNNEWELL AVE,,MEDFORD,5/23/16,Not Discovered Yet,Not Discovered Yet,2,6/9/16,MA
7326653,49 HUNNEWELL AVE,,MEDFORD,6/15/16,Not Discovered Yet,Not Discovered Yet,2,6/23/16,MA
7326837,49 IDAHO ST,,DORCHESTER,6/15/16,Not Discovered Yet,Not Discovered Yet,2,8/17/16,MA
7323260,49 MASSASOIT AVE,,HULL,2/4/16,Not Discovered Yet,Not Discovered Yet,1,2/4/16,MA
7323846,49 MEADOW POND DR,,LEOMINSTER,3/7/16,Not Discovered Yet,Not Discovered Yet,1,3/8/16,MA
7330021,49 MILLBROOK DR,,ROCKLAND,11/6/16,Not Discovered Yet,Not Discovered Yet,1,11/6/16,MA
7324728,49 NICHOLS ST,,NORWOOD,4/14/16,Not Discovered Yet,Not Discovered Yet,2,4/21/16,MA
7327242,49 NICHOLS ST,,NORWOOD,7/8/16,Not Discovered Yet,Not Discovered Yet,1,7/8/16,MA
7325604,49 PAYNE ST,,QUINCY,5/17/16,Not Discovered Yet,Not Discovered Yet,1,5/17/16,MA
7322194,49 PROSPECT TER,,LEOMINSTER,10/15/15,Not Discovered Yet,3,2,10/3/16,MA
7329377,49 SURF VIEW AVE,,NAHANT,10/6/16,Not Discovered Yet,Not Discovered Yet,1,10/6/16,MA
7325259,49 VALENTINE RD,,ARLINGTON,4/13/16,Not Discovered Yet,Not Discovered Yet,2,11/9/16,MA
151583,49 WASHINGTON ST,,GROVELAND,6/17/99,3,3,3,10/22/16,MA
7327586,49 WESTMORELAND AVE,,ARLINGTON,7/18/16,Not Discovered Yet,Not Discovered Yet,1,7/19/16,MA
7324201,49 WILKINS RD,,BRAINTREE,3/26/16,Not Discovered Yet,Not Discovered Yet,1,3/26/16,MA
301970,490 SUMMER ST,,WEYMOUTH,6/20/07,3,3,3,9/1/16,MA
7326465,490 SWAINS POND AVE,,MELROSE,6/6/16,Not Discovered Yet,Not Discovered Yet,2,7/12/16,MA
7326020,494 FERRY ST,,MALDEN,5/26/16,Not Discovered Yet,Not Discovered Yet,2A,9/21/16,MA
7329418,495 MONUMENT ST,,CONCORD,10/10/16,Not Discovered Yet,Not Discovered Yet,1,10/10/16,MA
7330656,496 ELIOT ST,,MILTON,12/9/16,Not Discovered Yet,Not Discovered Yet,3,12/9/16,MA
7328204,496 OLD WEST WARREN RD,,WARREN,8/15/16,Not Discovered Yet,Not Discovered Yet,1,8/19/16,MA
7324956,498 MAIN ST,,STONEHAM,4/26/16,Not Discovered Yet,Not Discovered Yet,1,4/27/16,MA
7322779,498 NICHOLS ST,,NORWOOD,1/15/16,Not Discovered Yet,Not Discovered Yet,3,3/30/16,MA
7325183,498 NICHOLS ST,,NORWOOD,4/27/16,Not Discovered Yet,Not Discovered Yet,2,6/7/16,MA
7325168,5 15TH AVE,,HAVERHILL,4/18/16,Not Discovered Yet,Not Discovered Yet,2,5/26/16,MA
