ID,ADDRESS,TOWN,INTERSECTION,CLASSIFIED,GRADE
311863,109 KENNEDY DR ,TEW ,ROGERS ST ,6/9/08,3
311864,SHANDEL DR ,TEW ,MARSTON ST ,6/10/08,3
311868,MARSTON ST ,TEW ,WHIPPLE RD ,6/10/08,3
311895,9 NAGOG HILL RD ,ACT ,OLD VILLAGE RD ,5/14/08,3
311898,585 KING ST ,LIT ,COOPER ,5/30/08,3
311948,579 ADAMS ST ,QUI ,CONNELL ST ,6/26/08,3
311958,135 SCHOOL ST ,MIL ,CANTON AVE ,6/27/08,3
311961,63 ABERDEEN RD ,MIL ,BLUE HILL AVE ,4/22/08,3
311962,562 BLUE HILL AVE ,MIL ,VOSE HILL RD ,4/18/08,3
311963,480 BLUE HILL AVE ,MIL ,LANDON RD ,4/18/08,3
311964,256 BLUE HILL AVE ,MIL ,HUDSON ST ,4/18/08,3
311965,112 BRUSH HILL RD ,MIL ,BROOK RD ,6/25/08,3
311966,590 SUMMER ST ,ROC ,CONCORD ST ,6/30/08,3
311981,52 ALTON DR ,DUD ,JESSE RD ,7/3/08,3
311995,43 MORELAND ST ,ROX ,CLEVELAND ST ,7/2/08,3
312015,MARGINAL ST ,CHE ,SHURTLEFF ST ,6/26/08,3
312045,242 EDGE HILL RD ,MIL ,HUNTINGTON RD ,7/8/08,3
312047,4 AUGUSTA RD ,MIL ,SQUANTUM ST ,7/7/08,3
312110,244 SALEM ST ,MAL ,HARDING AVE ,7/12/08,3
312213,NEWPORT DR ,BIL ,ANDOVER RD ,7/9/08,3
312234,27 WALL ST ,ROC ,EXCHANGE ST ,7/16/08,3
312262,141 WILLOW ST ,LEO ,HALL ST ,7/10/08,3
312263,227 N MAIN ST ,LEO ,HOSPITAL RD ,7/11/08,3
312271,58 PARKWAY CIR ,MIL ,AUDUBON RD ,7/17/08,3
312272,813 MAIN ST ,LEO ,DAY ST ,7/16/08,3
312285,176 TRUMAN HWY ,MIL ,NEPONSET VALLEY PKY ,7/16/08,3
312297,70 AIRPORT RD ,DUD ,DUDLEY HILL RD ,7/17/08,3
312307,195 BARTLETT RD ,WNT ,BARTLETT PKY ,7/17/08,3
312313,1 EARL STOKES CIR ,WOB ,WEBSTER ST ,7/16/08,3
312326,2 MARCELLO AVE ,LEO ,MAIN ST ,7/15/08,3
312328,1163 MAIN ST ,LEO ,WARREN ST ,7/18/08,3
312341,11 FLINT ST ,Somerville,FRANKLIN ST ,7/18/08,3
312347,17 JORDAN RD ,PEA ,CURWEN RD ,7/17/08,3
312410,14 RIVERDALE AVE ,HAV ,RAINBOW DR ,7/15/08,3
312411,19 RIVERBANK CIR ,HAV ,RIVERDALE AVE ,7/15/08,3
312413,495 WASHINGTON ST ,HAV ,BEACH ST ,7/15/08,3
312416,395 RIVER ST ,HAV ,WILSON ST ,7/10/08,3
312419,20 MARQUAND LN ,NWP ,NEWHALL LN ,7/11/08,3
312493,DORCHESTER AVE ,DOR ,FREEPORT ST ,7/24/08,3
312496,299 MAIN ST ,CEN ,WILTON DR ,7/20/08,3
312501,366 SAVIN HILL AVE ,DOR ,WAVE AVE ,7/10/08,3
312547,282 ANDOVER ST ,LOW ,MANSION DR ,7/21/08,3
312634,65 ROGERS PARK AVE ,BRI ,FOSTER ST ,7/14/08,3
312649,71 STIMSON ST ,WRO ,STIMSON RD ,7/18/08,3
312664,229 BROOK RD ,MIL ,BRANDON RD ,7/30/08,3
312688,364 MAIN ST ,CEN ,PARK AVE ,7/22/08,3
312689,137 MAIN ST ,CEN ,LONG POND CIR ,7/22/08,3
312691,14 BERRY AVE ,WYA ,MAIN ST ,7/31/08,3
312740,19 FLOYD ST ,WNT ,SEWALL AVE ,8/1/08,3
312743,39 VERNON ST ,WOB ,HARVARD ST ,7/31/08,3
312772,6 MAC ARTHUR ST ,Somerville,BROADWAY ,8/4/08,3
312858,20 GROVELAND ST ,HAV ,WATER ST ,6/24/08,3
312935,HARVARD ST ,DOR ,FRANKLIN HILL AVE ,8/4/08,3
312943,VARNUM AVE ,LOW ,MEADOWVIEW DR ,7/28/08,3
312958,141 GRAY ST ,ARL ,ENDICOTT RD ,6/17/08,3
312963,29 CLAREMONT AVE ,ARL ,APPLETON ST ,6/21/08,3
312971,577 MAIN ST ,Stoneham,KENWOOD AVE ,8/7/08,3
312983,42 LOWELL ST ,ARL ,WATERMILL PL ,7/14/08,3
312993,5 SILVERBIRCH RD ,BIL ,BALDWIN RD ,7/16/08,3
313007,6 LITTLE JOHN DR ,BIL ,BALDWIN RD ,7/23/08,3
313028,271 COREY ST ,WRO ,WELD ST ,8/6/08,3
313041,1 GIFFORD LN ,CFD ,ABBOTT LN ,8/7/08,3
313042,6 JONATHAN LN ,CFD ,CATHY RD ,8/7/08,3
313052,637 LAGRANGE ST ,WRO ,BERTSON AVE ,8/12/08,3
313074,69 BOSTON AVE ,MED ,HARVARD AVE ,8/4/08,3
313123,4 CEDAR AVE ,Stoneham,CHESTNUT ST ,8/12/08,3
313124,367 BROADWAY ,Somerville,FENWICK ST ,8/13/08,3
313128,299 BROADWAY ,Somerville,RECORD CT ,8/13/08,3
313149,38 RIDGE RD ,MIL ,HERITAGE LN ,8/14/08,3
313256,123 WREN ST ,WRO ,WHITE OAK RD ,8/18/08,3
313258,910 BOYLSTON ST ,BRO ,RESERVOIR RD ,8/13/08,2
313260,641 BAKER ST ,WRO ,BROOK FARM RD ,7/31/08,3
313261,1754 COLUMBIA RD ,SBO ,MARINE RD ,8/6/08,3
313263,398 E 8TH ST ,SBO ,MOUNT WASHINGTON PL ,8/7/08,3
313264,30 CLARISSA RD ,CFD ,HOWARD RD ,8/18/08,3
313268,762 E 4TH ST ,SBO ,M ST ,8/6/08,3
313270,589 E 7TH ST ,SBO ,K ST ,8/4/08,3
313272,595 E 7TH ST ,SBO ,K ST ,8/4/08,3
313273,597 E 7TH ST ,SBO ,K ST ,8/4/08,3
313274,5 G ST ,SBO ,DORCHESTER ST ,7/28/08,3
313276,202 M ST ,SBO ,BARRETT AVE ,8/6/08,3
313281,9 HANCOCK ST ,LNN ,EVERETT ST ,8/8/08,3
313284,540 MAIN ST ,WOB ,DAVIS ST ,8/18/08,3
313345,254 PARK ST ,WRO ,PELTON ST ,8/20/08,3
313346,1301 BEACON ST ,BRO ,PLEASANT ST ,8/18/08,3
313353,122 ROCKINGHAM AVE ,LOW ,CLARENDON ST ,8/7/08,3
313417,1515 COMMONWEALTH AVE ,BRI ,HOSPITAL RD ,8/20/08,3
313420,1650 COMMONWEALTH AVE ,BRI ,MOUNT HOOD RD ,8/21/08,3
313422,1743 COMMONWEALTH AVE ,BRI ,LEAMINGTON RD ,8/21/08,3
313463,40 ROSEWOOD AVE ,BIL ,SERIG LN ,8/13/08,3
313473,195 KINGSBURY AVE ,HAV ,LINCOLNSHIRE DR ,8/20/08,3
313533,5 REDLANDS RD ,WRO ,CENTRE ST ,8/26/08,3
313621,51 GARNET RD ,WRO ,WELD ST ,8/28/08,3
313644,HARWOOD AVE ,LIT ,I 495 ,8/28/08,3
313646,PORTER RD ,LIT ,TAYLOR ST ,8/7/08,3
313647,BLIGH ST ,AYE ,TANNERY ST ,8/7/08,3
313648,52 LITTLETON RD ,AYE ,NASHOBA VILLAGE CONDO ,7/18/08,3
313649,61 NASHUA ST ,AYE ,TAFT ST ,8/14/08,3
313651,150 AYER RD ,LIT ,EASEMENT OFF AYER RD ,8/5/08,3
313656,146 HAMILTON ST ,LEO ,LANIDES LN ,8/8/08,3
313659,24 LANCASTER ST ,LEO ,EATON PL ,8/13/08,3
313662,6 4TH ST ,LEO ,RIDGE ST ,7/29/08,3
313664,FREEPORT ST ,DOR ,VICTORY RD ,8/30/08,3
313708,41 HINCKLEY RD ,MIL ,BRANDON RD ,8/14/08,3
313713,74 JERUSALEM RD ,COH ,RED GATE LN ,8/21/08,3
313717,208 SAMOSET AVE ,QUI ,PONTIAC RD ,8/14/08,3
313718,30 VIRGINIA RD ,QUI ,ASSABET RD ,8/13/08,3
313719,11 HOMER RD ,QUI ,BARBOUR TER ,8/12/08,3
313725,HOMEFIELD AVE ,DRA ,VALERA ST ,10/1/07,3
313737,57 MARGARET DR ,BRA ,POND ST ,8/22/08,3
313741,78 COLUMBINE RD ,MIL ,LANCASTER LN ,8/27/08,3
313743,30 CAPEN ST ,MIL ,BYRNE RD ,8/22/08,3
313746,82 MANATEE RD ,Hingham,WELAKA RD ,8/23/08,3
313772,110 HIGHLAND AVE ,QUI ,HOBART ST ,8/27/08,3
313778,CENTURY LN ,MIL ,EDGE HILL RD ,8/27/08,3
313790,276 MARLBOROUGH ST ,BOS ,FAIRFIELD ST ,9/2/08,3
313815,165 CAMBRIDGE ST ,WOB ,OLD CAMBRIDGE RD ,8/29/08,3
313848,177 HIGHLAND AVE ,MAL ,SCHOOL ST ,8/26/08,3
313893,21 WORMWOOD ST ,SBO ,A ST ,9/2/08,2
313900,612 NORFOLK ST ,DOR ,BABSON ST ,9/5/08,3
313901,CUMMINS HWY ,DOR ,FAIRWAY ST ,9/4/08,3
313902,580 RIVER ST ,DOR ,TESLA ST ,9/4/08,3
313941,48 WOODBOLE AVE ,DOR ,WOODMERE ST ,9/8/08,3
314012,151 FAIRMOUNT ST ,DOR ,CAPEN ST ,9/9/08,3
314015,253 NORFOLK ST ,DOR ,CAPEN ST ,9/10/08,3
314017,590 HARRISON AVE ,BOS ,UNION PARK ST ,9/10/08,3
314027,TREMONT ST ,ROX ,WIGGLESWORTH ST ,8/27/08,3
314078,159 PINE ST ,QUI ,GRANGER ST ,9/1/08,3
314079,97 HARVARD ST ,QUI ,WILSON AVE ,8/28/08,3
314121,8 CYPRESS RD ,WFD ,SYCAMORE LN ,9/3/08,3
314126,581 WASHINGTON ST ,BOS ,HAYWARD PL ,9/12/08,3
314131,35 INDIA ST ,BOS ,CUSTOM HOUSE ST ,9/12/08,3
314176,25 WHIDDEN AVE ,WHI ,PLEASANT ST ,9/12/08,3
314183,68 LAWN AVE ,QUI ,DEE RD ,9/11/08,3
314192,88 LAMBERT AVE ,ROX ,LOGAN ST ,9/16/08,3
314193,6 MILLMONT ST ,ROX ,HIGHLAND ST ,9/16/08,3
314196,WASHINGTON ST ,ROX ,CEDAR ST ,9/16/08,3
314199,36 WHITNEY RD ,QUI ,GILSON RD ,9/8/08,3
314208,888 SOUTHERN AR ,QUI ,MURDOCK AVE ,9/7/08,3
314217,250 BROOK RD ,MIL ,RIDGE RD ,7/30/08,3
314234,16 WILLOUGHBY RD ,MIL ,ELIOT ST ,7/15/08,3
314236,4 SAINT MARYS RD ,MIL ,BROOK RD ,7/18/08,3
314237,36 ROCKWELL AVE ,MIL ,ROCKWELL PL ,7/11/08,3
314242,19 SQUANTUM ST ,MIL ,HURLCROFT RD ,7/8/08,3
314256,237 WALNUT AVE ,ROX ,TOWNSEND ST ,9/17/08,3
314272,95 MORELAND ST ,ROX ,PERRIN ST ,9/18/08,3
314274,250 DUDLEY ST ,ROX ,MOUNT PLEASANT AVE ,9/18/08,3
314275,71 BEAUMONT ST ,DOR ,BATESWELL RD ,9/18/08,3
314342,301 PAWTUCKET BLVD ,LOW ,CHERYL LEE LN ,9/16/08,3
314384,137 HUMPHREY ST ,MAR ,SHETLAND RD ,9/23/08,3
314429,92 COLBERG AVE ,ROS ,MONTVALE ST ,9/23/08,3
314437,7 LORRAINE ST ,ROS ,IONA ST ,9/23/08,3
314448,31 ASHFIELD ST ,ROS ,WALTER ST ,9/22/08,3
314449,31 FLETCHER ST ,ROS ,SOUTH ST ,9/22/08,3
314480,17 BLAKE RD ,BRO ,SUMNER RD ,9/24/08,3
314511,33 W MAIN ST ,GRO ,PEPPERELL RD ,9/8/08,3
314512,440 TOWNSEND RD ,GRO ,OFFTOWNSEND RD ,9/8/08,3
314512,440 TOWNSEND RD ,GRO ,OFFTOWNSEND RD ,9/8/08,3
314584,564 ADAMS ST ,MIL ,CHURCH ST ,9/22/08,3
314595,219 HEATH ST ,JPL ,HAYDEN ST ,9/25/08,3
314699,2 ATHERTON ST ,AYE ,LITTLETON RD ,10/1/08,3
314725,439 PARK AVE ,REV ,JARVIS ST ,10/3/08,3
314731,234 GRANITE AVE ,MIL ,W SQUANTUM ST ,7/21/08,3
314736,11 IDA ST ,QUI ,WEST ST ,7/24/08,3
314737,15 BIGELOW AVE ,ROC ,UNION ST ,7/16/08,3
314739,25 EXCHANGE ST ,ROC ,UNION ST ,7/16/08,3
314741,63 BROOKS RD ,ROC ,DAMON RD ,7/15/08,3
314743,425 SALEM ST ,ROC ,SPRUCE ST ,7/11/08,3
314744,8 BERLIN ST ,ROC ,GREEN ST ,7/11/08,3
314745,121 GREEN ST ,ROC ,SALEM ST ,7/11/08,3
314746,31 WARDSON CIR ,ROC ,SALEM ST ,7/11/08,3
314747,240 LEVIN RD ,ROC ,BROOKS RD ,7/15/08,3
314749,21 BROOKSIDE RD ,ROC ,CULVER DR ,7/9/08,3
314750,148 REED ST ,ROC ,DIVISION ST ,7/10/08,3
314751,65 REED ST ,ROC ,UNION ST ,7/10/08,3
314753,78 BROOKSIDE RD ,ROC ,VINTON TER ,7/9/08,3
314754,68 PAYSON AVE ,ROC ,ARLINGTON ST ,7/9/08,3
314764,153 IYANOUGH RD ,HYA ,YARMOUTH RD ,9/25/08,3
314765,75 IYANOUGH RD ,HYA ,YARMOUTH RD ,9/25/08,3
314796,60 THORNE RD ,GRG ,JEFFERSON RD ,9/3/08,3
314812,290 WARREN ST ,BRO ,RIGHT WAY ,10/4/08,3
314815,104 TREBLE COVE RD ,BIL ,CHARLES ANNA LN ,10/6/08,3
314987,118 EXCHANGE ST ,LEO ,DALEY ST ,10/2/08,3
314989,79 MECHANIC ST ,LEO ,SPRUCE ST ,8/11/08,3
315001,BARNUM RD ,AYE ,MARSHALL ST ,9/30/08,3
315004,346 FARMERS ROW ,GRO ,SHIRLEY RD ,7/26/08,3
315192,225 HINCKLEY RD ,HYA ,BAXTER RD ,10/13/08,3
315194,9 SURRY LN ,WYA ,NOBBY LN ,10/15/08,3
315279,292 MAIN ST ,GVL ,CHESTNUT ST ,10/16/08,3
315395,3 CEYLON ST ,DOR ,BIRD ST ,10/20/08,3
315395,3 CEYLON ST ,DOR ,BIRD ST ,10/20/08,3
315395,3 CEYLON ST ,DOR ,BIRD ST ,10/20/08,3
315395,3 CEYLON ST ,DOR ,BIRD ST ,10/20/08,3
315395,3 CEYLON ST ,DOR ,BIRD ST ,10/20/08,3
315395,3 CEYLON ST ,DOR ,BIRD ST ,10/20/08,3
315395,3 CEYLON ST ,DOR ,BIRD ST ,10/20/08,3
315395,3 CEYLON ST ,DOR ,BIRD ST ,10/20/08,3
315395,3 CEYLON ST ,DOR ,BIRD ST ,10/20/08,3
315395,3 CEYLON ST ,DOR ,BIRD ST ,10/20/08,3
315395,3 CEYLON ST ,DOR ,BIRD ST ,10/20/08,3
315456,ELM ST ,Spencer,VALLEY ST ,10/12/08,3
315459,77 IDLEWOOD ST ,Southbridge,CRESTWOOD DR ,10/23/08,3
315511,138 LANCASTER TER ,BRO ,YORK TER ,10/31/08,3
315517,30 INNER BELT RD ,Somerville,1ST AVE ,10/30/08,3
315621,89 SAINT PAUL ST ,BRO ,STEARNS RD ,11/4/08,3
315622,79 SAINT PAUL ST ,BRO ,FRANCIS ST ,11/4/08,3
315637,52 FARQUHAR ST ,ROS ,SELWYN ST ,11/5/08,3
315650,519 BROAD ST ,WEY ,CENTER ST ,10/29/08,3
315657,449 ELIOT ST ,MIL ,CLIFF RD ,7/28/08,3
315659,15 FERN WAY ,COH ,RED GATE LN ,9/17/08,3
315681,394 WASHINGTON ST ,QUI ,PERLEY PL ,10/30/08,3
315702,19 WENLOCK RD ,DOR ,HOLT PL ,10/22/08,3
315726,223 MAIN ST ,SAU ,FOREST ST ,10/31/08,3
315730,56 HINCKLEY RD ,MIL ,RIDGE RD ,10/14/08,3
315731,911 MAIN ST ,WEY ,NEWBERT AVE ,10/11/08,3
315732,NORFOLK ST ,QUI ,ELMWOOD AVE ,10/21/08,3
315735,552 ADAMS ST ,MIL ,FRANKLIN ST ,7/17/08,3
315738,630 ADAMS ST ,MIL ,GRANITE PL ,7/18/08,3
315739,637 ADAMS ST ,MIL ,PILGRIM RD ,7/10/08,3
315741,BABCOCK ST ,MIL ,ADAMS ST ,7/8/08,3
315744,30 ROCKWELL AVE ,MIL ,ROCKWELL PL ,7/11/08,3
315747,32 PIERCE ST ,MIL ,POND ST ,7/9/08,3
315779,183 GOLDSMITH ST ,LIT ,NARCISSUS RD ,11/7/08,3
315821,1496 TRAPELO RD ,WAL ,SMITH ST ,11/13/08,3
315841,563 ROGERS ST ,LOW ,BERKELEY AVE ,11/3/08,3
315852,711 ROGERS ST ,LOW ,PHOENIX AVE ,11/3/08,3
315869,44 HIGHFIELD DR ,FAL ,DEPOT AVE ,10/1/08,3
315909,410 NOTTINGHAM DR ,CEN ,BERNARD CIR ,9/17/08,3
315937,257 MEGAN RD ,HYA ,CONNEMARA CIR ,10/20/08,3
315995,194 FREEPORT ST ,DOR ,BEACH ST ,11/19/08,3
316002,34 OAK ST ,HWH ,OLD COLONY RD ,10/20/08,3
316003,4 CORNERWOOD DR ,HWH ,BANK ST ,10/23/08,3
316021,PINE GROVE DR ,WAR ,MAPLE ST ,11/21/08,3
316024,30 LOMBARD ST ,WAR ,RICHARDSON ST ,11/21/08,3
316026,4 KEYES ST ,WAR ,SOUTHBRIDGE RD ,11/21/08,3
316031,37 ANNAPOLIS RD ,MIL ,TRURO LN ,11/22/08,3
316035,74 DYER AVE ,MIL ,HOUSTON AVE ,10/10/08,3
316038,3 WARREN AVE ,MIL ,BLUE HILLS PKY ,11/4/08,3
316039,29 HINCKLEY RD ,MIL ,BRANDON RD ,10/14/08,3
316040,SHORE DR ,WEY ,OCEAN AVE ,11/3/08,3
316041,66 MERCURY ST ,WEY ,VEGA ST ,10/1/08,3
316042,154 ELMER RD ,WEY ,THICKET ST ,11/4/08,3
316046,191 CHURCH ST ,MIL ,COLLAMORE ST ,7/9/08,3
316049,55 MEREDITH CIR ,MIL ,REEDSDALE RD ,7/21/08,3
316051,56 RUSSELL ST ,MIL ,RANDOLPH AVE ,7/24/08,3
316052,820 SUMMER ST ,ROC ,LEVIN RD ,7/29/08,3
316053,425 PEARL ST ,BRA ,CHERRY LN ,9/24/08,3
316056,WOODWARD AVE ,QUI ,RUSSELL PIKE ,9/12/08,3
316057,60 RUSSELL PIKE ,QUI ,WOODWARD AVE ,9/12/08,3
316061,131 FENNO ST ,QUI ,KEMPER ST ,11/19/08,3
316065,36 HIGHLAND AVE ,HUL ,MOUNT PLEASANT AVE ,11/14/08,3
316068,303 GROVE ST ,BRA ,HEMLOCK ST ,11/19/08,3
316079,77 PROSPECT ST ,WAR ,RICHARDSON ST ,11/21/08,3
316081,1248 MAIN ST ,LEI ,KING CT ,11/21/08,3
316102,96 BROOKLINE ST ,NEW ,POND BROOK RD ,11/24/08,3
316108,21 QUASON LN ,Harwich Port,FLAKE YARD RD ,11/10/08,3
316109,413 MAIN ST ,Harwich Port,KILDEE RD ,10/27/08,3
316110,170 LOWER COUNTY RD ,WHA ,PLEASANT RD ,10/29/08,3
316111,147 DEEP HOLE RD ,South Harwich ,ALONZO RD ,10/6/08,3
316113,346 MAIN ST ,Harwich Port,SISSON RD ,9/25/08,3
316134,550 MASSACHUSETTS AVE ,ACT ,KINSLEY RD ,11/8/08,3
316153,1400 HANCOCK ST ,QUI ,CHESTNUT ST ,11/26/08,3
316164,71 IYANOUGH AVE ,HYA ,WASHINGTON AVE ,9/25/08,3
316165,650 YARMOUTH RD ,HYA ,ROSARY LN ,10/20/08,3
316242,7 MASON RD ,DUD ,CAMELOT CIR ,12/1/08,3
316243,5 MILL ST ,DUD ,ARDLOCK PL ,12/1/08,3
316245,128 OCEAN VIEW AVE ,COT ,SHELL LN ,9/11/08,3
316250,3 MECHANIC ST ,BRK ,S MAPLE ST ,12/1/08,3
316254,15 MAIN ST ,BRK ,GREEN ST ,11/26/08,3
316255,106 W MAIN ST ,West Brookfield,MOORINGS WAY ,11/24/08,3
316267,40 LAKE ST ,West Brookfield,CRESCENT ST ,11/24/08,3
316269,17 RIVER ST ,WAR ,MAIN ST ,11/24/08,3
316273,165 OCEAN VIEW AVE ,COT ,CROSS ST ,9/8/08,3
316274,236 POPONESSETT RD ,COT ,JACKSON DR ,10/2/08,3
316275,764 MAIN ST ,WAR ,OFF EAST MAIN ST ,11/24/08,3
316276,165 GROVE ST ,COT ,CROCKER NECK RD ,10/1/08,3
316278,29 REDWOOD LN ,HYA ,RUSTIC LN ,11/7/08,3
316281,226 FALMOUTH RD ,HYA ,HIRAMAR RD ,10/22/08,3
316283,153 OLD STAGE RD ,CEN ,OLD POST RD ,10/21/08,3
316326,198 CLINTON AVE ,FAL ,SWING LN ,11/29/08,3
316396,BRIGHT RD ,BEL ,DANA RD ,11/26/08,3
316398,462 COMMON ST ,BEL ,CUSHING AVE ,12/1/08,3
316430,2 ESSEX ST ,BEV ,BRISCOE ST ,12/8/08,3
316433,26 ESSEX ST ,BEV ,WINTER ST ,12/8/08,3
316444,17 ALGONQUIN RD ,PEP ,CHEYENNE RD ,12/6/08,3
316474,1333 HINGHAM ST ,ROC ,GARDNER ST ,8/12/08,3
316489,2101 MASSACHUSETTS AVE ,LEX ,HASTINGS RD ,10/7/08,3
316490,492 MARRETT RD ,LEX ,TUFTS RD ,4/28/08,3
316505,RIVER RD ,WES ,SOUTH AVE ,8/6/08,3
316520,162 ELLIOT ST ,NEW ,COLUMBIA AVE ,9/30/08,3
316524,SLATER ST ,WEB ,E MAIN ST ,12/8/08,3
316527,60 ESTY FARM RD ,NEW ,SAWMILL BROOK PKY ,2/9/08,3
316528,64 FULLER ST ,NEW ,COYNE RD ,9/8/08,3
316537,WASHINGTON ST ,ROX ,OFF 2594 WASHINGTON ST ,12/9/08,3
316548,1519 BLUE HILL AVE ,DOR ,CHESTER PIKE ,12/9/08,3
316549,1401 DORCHESTER AVE ,DOR ,GREENWICH ST ,12/8/08,3
316551,498 BOYLSTON ST ,BOS ,CLARENDON ST ,12/2/08,3
316553,665 BOYLSTON ST ,BOS ,EXETER ST ,12/2/08,3
316554,155 CONGRESS ST ,BOS ,FRANKLIN ST ,11/25/08,3
316566,16 CENTER ST ,WEY ,BROAD ST ,12/8/08,3
316568,979 MAIN ST ,Hingham,LONGMEADOW RD ,12/10/08,3
316571,32 NORFOLK RD ,BRA ,HELEN RD ,12/9/08,3
316576,28 FALMOUTH HEIGHTS RD ,FAL ,BENHAM RD ,12/11/08,3
316581,316 BOSTON RD ,BIL ,FLOYD ST ,12/8/08,3
316582,98 RUDDER RD ,HYA ,DOLPHIN LN ,11/6/08,3
316622,4193 WASHINGTON ST ,ROS ,BASILE ST ,12/12/08,3
316629,173 MOUNTAIN AVE ,ARL ,OVERLOOK RD ,12/10/08,3
316632,GRAND AVE ,falmouth,VERNON AVE ,12/8/08,3
316641,WILDCREST AVE ,BIL ,WAMESIT AVE ,12/12/08,3
316648,12 HOOK ST ,Southbridge,HAMILTON ST ,12/11/08,3
316655,71 SEA ST ,WEY ,PEARL ST ,12/9/08,3
316669,76 PIERCE RD ,WAT ,GRANT AVE ,12/17/08,3
316675,31 DERBY ST ,Hingham,RECREATION PARK DR ,12/15/08,3
316677,43 WHITING ST ,Hingham,ACCORD LN ,12/15/08,3
316707,274 LINCOLN ST ,Hingham,BRADLEY WOODS DR ,12/17/08,3
316711,143 HOLBROOK RD ,QUI ,AMESBURY ST ,12/16/08,3
316712,356 WASHINGTON ST ,QUI ,MASSACHUSETTS AVE ,12/8/08,3
316713,983 HANCOCK ST ,QUI ,FURNACE BROOK PKY ,12/10/08,3
316714,1120 HANCOCK ST ,QUI ,JOHNSON AVE ,12/11/08,3
316719,50 PALMER ST ,QUI ,WILGUS RD ,12/5/08,3
316720,90 QUINCY AVE ,QUI ,WATER ST ,12/9/08,3
316724,481 BOYLSTON ST ,BRO ,BUCKMINSTER RD ,12/18/08,2
316769,380 BEECHWOOD ST ,COH ,MILL LN ,12/19/08,3
316800,71 MYRTLEBANK AVE ,DOR ,MILTON ST ,12/15/08,3
316810,4025 WASHINGTON ST ,ROS ,MOSGROVE AVE ,12/19/08,3
316812,4008 WASHINGTON ST ,ROS ,LESHER ST ,12/19/08,3
317018,28 WHITTIER DR ,DEN ,THOREAU DR ,12/31/08,3
317021,1989 DORCHESTER AVE ,DOR ,MERCIER AVE ,12/29/08,3
317025,9 SHERWOOD ST ,ROS ,CUMMINS HWY ,12/16/08,3
317104,488 CENTRE ST ,JPL ,KINGSBORO PIKE ,1/5/09,3
317268,855 MAIN ST ,WAL ,TOWER RD ,1/7/09,2
317272,60 BRISTOL ST ,DEN ,ASPEN LN ,1/5/09,3
317344,116 RIDGE AVE ,NEW ,GLENWOOD AVE ,12/12/08,3
317346,1326 WASHINGTON ST ,NEW ,CHERRY ST ,8/6/08,3
317351,39 WESLEY ST ,NEW ,MOUNT IDA ST ,10/31/08,3
317353,WOODLAND RD ,NEW ,FOREST AVE ,12/22/08,3
317358,123 RUSSETT RD ,WRO ,SCHIRMER RD ,1/13/09,3
317399,158 PINE ST ,WEY ,ELM ST ,12/21/08,3
317400,24 BRADLEY PARK DR ,Hingham,PARK VIEW DR ,12/20/08,3
317403,56 BLACK ROCK RD ,COH ,ADAMS RD ,12/18/08,3
317405,310 NORTH ST ,Hingham,SOUTH ST ,1/6/09,3
317407,1183 RANDOLPH AVE ,MIL ,EAGER RD ,1/6/09,3
317408,MESSINA DR ,BRA ,POND ST ,1/10/09,3
317409,15 SAINT AGATHA RD ,MIL ,ELLSWORTH RD ,12/30/08,3
317519,266 SUMMER ST ,MAL ,WINN TER ,1/18/09,3
317578,11 HITTINGER ST ,BEL ,BRIGHTON ST ,1/20/09,3
317584,338 HEALD RD ,CAR ,BERRY CORNER RD ,1/19/09,3
317599,26 KINGMAN ST ,WEY ,KNOLLWOOD CIR ,1/21/09,3
317600,536 BROAD ST ,WEY ,CENTER ST ,1/21/09,3
317771,WASHINGTON ST ,NEW ,WALNUT ST ,1/27/09,3
317802,238 GREEN ST ,WEY ,SUNRISE DR ,1/23/09,3
317822,85 CONCORD RD ,WFD ,HOWARD RD ,1/27/09,3
317857,1026 SEA ST ,QUI ,DARROW ST ,1/18/09,3
317891,ELLSWORTH AVE ,BEV ,COUNTY WAY ,1/23/09,3
317903,16 LOCKWOOD RD ,LNN ,MAPLEWOOD RD ,1/28/09,3
317926,47 SPRING ST ,WEY ,ERICSON RD ,1/27/09,3
317986,43 CAPEN ST ,DOR ,CAPEN PL ,1/27/09,3
317989,110 MILTON AVE ,DOR ,MORA ST ,1/27/09,3
317993,155 FAIRMOUNT ST ,DOR ,CAPEN ST ,1/27/09,3
318029,72 CONANT RD ,QUI ,QUINCY SHORE DR ,1/28/09,3
318051,FRANCIS ST ,BOS ,BROOKLINE AVE ,1/28/09,3
318142,166 PHILLIPS AVE ,SWA ,LINCOLN CIR ,1/29/09,3
318144,19 SHELDON RD ,MAR ,ELIZABETH RD ,1/26/09,3
318200,61 HUGHES ST ,QUI ,PEMBROKE ST ,1/30/09,3
318202,303 BROAD ST ,WEY ,SCHOOL HOUSE RD ,1/31/09,3
318207,16 SUNRISE DR ,WEY ,DORIS DR ,1/26/09,3
318250,54 COREY RD ,MAL ,HAWTHORNE ST ,2/2/09,3
318285,496 HYDE PARK AVE ,ROS ,DESTEPHANO RD ,1/28/09,3
318302,57 RIVER ST ,Southbridge,CLIFF ST ,2/1/09,3
318321,673 BOYLSTON ST ,BRO ,FISHER AVE ,2/1/09,3
318329,2 LAUREL ST ,MED ,ALLSTON ST ,2/2/09,3
