ID,ADDRESS,TOWN,INTERSECTION,REPAIRED,GRADE
1430,70 HIGHLAND,NEW BEDFORD,,12/15/14,2
1431,76 MILL,NEW BEDFORD,,12/17/14,1
1432,77 MORGAN,NEW BEDFORD,,12/17/14,1
1433,1029 DEWEY,NEW BEDFORD,,12/21/14,1
1434,41 ADAMS,NEW BEDFORD,,12/27/14,2
1435,10 AUSTIN,NEW BEDFORD,,12/27/14,2
1436,307 COLLETTE,NEW BEDFORD,,12/27/14,2
1437,TOBEY,NEW BEDFORD,AT TOBEY LN,12/28/14,1
1438,21 CASTLE,NORTHBORO,,1/13/14,2
1439,101 WHITNEY,NORTHBORO,,3/18/14,2
1440,25 DUNIA,NORTHBORO,,6/27/14,1
1441,306 SOUTHWEST,NORTHBORO,,9/4/14,
1442,124 HUDSON,NORTHBORO,,9/26/14,1
1443,106 JON,NORTHBRIDGE,,3/14/14,1
1444,2887 PROVIDENCE,NORTHBRIDGE,,4/25/14,1
1445,90 CHURCH-(ROC),NORTHBRIDGE,,7/11/14,2
1446,PLUMMER,NORTHBRIDGE,AT LAURA LN,7/21/14,1
1447,14 JON,NORTHBRIDGE,,8/1/14,1
1448,DOUGLAS,NORTHBRIDGE,,9/23/14,1
1449,22 JON,NORTHBRIDGE,,11/20/14,2
1450,22 JON,NORTHBRIDGE,,11/20/14,1
1451,16 NORTH MAIN,NORTHBRIDGE,,12/27/14,2
1452,245 SANDTRAP,NORTHBRIDGE,,12/27/14,2
1453,53 MANTERS,PLYMOUTH,,2/11/14,2
1454,268 COURT,PLYMOUTH,,2/12/14,1
1455,MAIN,PLYMOUTH,AT PURCHASE ST,2/21/14,2
1456,5 BROOKSIDE,PLYMOUTH,,2/25/14,2
1457,19 GRANDVIEW,PLYMOUTH,,2/22/14,2
1458,170 WATER,PLYMOUTH,,4/18/14,1
1459,357 COURT,PLYMOUTH,,4/22/14,1
1460,170 WATER,PLYMOUTH,,4/24/14,1
1461,NEAR #45 SHETLAND,PLYMOUTH,,5/2/14,2
1462,WHITING,PLYMOUTH,AT 11 MT-PLEASANT ST,5/2/14,1
1463,26.5 CASTLE,PLYMOUTH,,5/7/14,2
1464,265-267 STANDISH,PLYMOUTH,,5/8/14,2
1465,18 FOREST,PLYMOUTH,,5/9/14,1
1466,30 DAVIS,PLYMOUTH,,5/21/14,1
1467,222 S-MEADOW,PLYMOUTH,,6/21/14,1
1468,43 CLIFF,PLYMOUTH,,6/30/14,1
1469,506 LUNNS,PLYMOUTH,,7/5/14,1
1470,11 PORTICO,PLYMOUTH,,7/10/14,1
1471,13 WHITING,PLYMOUTH,,7/14/14,1
1472,152 SAMOSET,PLYMOUTH,,7/22/14,1
1473,11 CLIFF,PLYMOUTH,,8/6/14,1
1474,37 CONIFER,PLYMOUTH,,8/1/14,1
1475,13 WHITING,PLYMOUTH,,8/7/14,2
1476,WHITING,PLYMOUTH,,8/7/14,2
1477,153 WESTERLY,PLYMOUTH,,8/7/14,2
1478,35 PLEASANT,PLYMOUTH,,9/9/14,
1479,37 PLEASANT,PLYMOUTH,,9/9/14,
1480,27 PLEASANT,PLYMOUTH,,9/10/14,
1481,17 MT-PLEASANT,PLYMOUTH,,9/16/14,2
1482,7 WEST,PLYMOUTH,,10/8/14,2
1483,38 GRANDVIEW,PLYMOUTH,,10/14/14,1
1484,115 WESTERLY,PLYMOUTH,,10/14/14,1
1485,MAGONI,PLYMOUTH,,10/21/14,
1486,12 ALDEN,PLYMOUTH,,10/30/14,1
1487,3 WHITING,PLYMOUTH,,11/4/14,2
1488,19 CASTLE,PLYMOUTH,,11/5/14,2
1489,42655 CASTLE,PLYMOUTH,,11/7/14,2
1490,17 MOUNT PLEASANT,PLYMOUTH,,11/13/14,2
1491,33 FILMORE,PLYMOUTH,,11/14/14,1
1492,16 GABLE,PLYMOUTH,,11/18/14,1
1493,305 SANDWICH,PLYMOUTH,,12/29/14,1
1494,4 KENDALL,SHERBORN,,7/11/14,2
1495,18 COURSE BROOK,SHERBORN,,12/30/14,2
1496,8 COLONIAL,SHREWSBURY,,1/16/14,2
1497,9 COLONIAL,SHREWSBURY,,1/16/14,2
1498,43 HUNTING,SHREWSBURY,,1/16/14,2
1499,15 BRIDAL-PATH,SHREWSBURY,,1/18/14,1
1500,GENERAL,SHREWSBURY,,1/27/14,3
1501,ARTEMAS,SHREWSBURY,AT GENERAL ACE,1/27/14,2
1502,29-33 MAIN,SHREWSBURY,,1/28/14,2
1503,757 MAIN,SHREWSBURY,,1/28/14,1
1504,2 FIFTH,SHREWSBURY,,2/5/14,1
1505,31 SIAS,SHREWSBURY,,2/24/14,2
1506,50 KINGLET,SHREWSBURY,,2/21/14,2
1507,MAIN,SHREWSBURY,AT I-290 EAST RAMP,3/12/14,1
1508,74 SAJDA,SHREWSBURY,,4/21/14,2
1509,1000 BOSTON-TURNPIKE,SHREWSBURY,,5/1/14,2
1510,7 SUMMER,SHREWSBURY,,5/23/14,2
1511,7 SUMMER,SHREWSBURY,,5/23/14,1
1512,51 MAIN,SHREWSBURY,,5/27/14,1
1513,51 MAIN,SHREWSBURY,,5/27/14,1
1514,41 MAURY,SHREWSBURY,,6/28/14,1
1515,357 LAKE,SHREWSBURY,,7/1/14,2
1516,LAKE,SHREWSBURY,AT HOWE ST,7/1/14,2
1517,361 SPRING,SHREWSBURY,,7/22/14,2
1518,361 SPRING,SHREWSBURY,,7/22/14,2
1519,39 SOUTH,SHREWSBURY,,8/4/14,2
1520,92 STONEY-HILL,SHREWSBURY,,8/7/14,2
1521,23 WESLEYAN,SHREWSBURY,,9/15/14,1
1522,48 WOODLAND,SHREWSBURY,,9/24/14,1
1523,648 LAKE,SHREWSBURY,,9/30/14,1
1524,15 ELMA,SHREWSBURY,,10/9/14,1
1525,151 OLD MILL,SHREWSBURY,,10/10/14,1
1526,14 RIDGELAND,SHREWSBURY,,10/10/14,1
1527,129 FLORAL,SHREWSBURY,,11/20/14,1
1528,38 BLOSSOM TREE,SHREWSBURY,,11/21/14,1
1529,9 TURTLECREEK,SHREWSBURY,,11/25/14,1
1530,87 MAIN,SHREWSBURY,,12/2/14,2
1531,5 JORDAN,SHREWSBURY,,12/2/14,1
1532,9 TAFT,SHREWSBURY,,12/3/14,1
1533,7 STONE,SHREWSBURY,,12/4/14,1
1534,738 MAIN,SHREWSBURY,,12/13/14,2
1535,23 WESLEYAN,SHREWSBURY,,12/17/14,2
1536,738 MAIN,SHREWSBURY,,12/19/14,1
1537,535 HARTFORD,SHREWSBURY,,12/27/14,2
1538,HARTFORD,SHREWSBURY,,12/27/14,2
1539,14 CEDAR,SOMERVILLE,,1/10/14,1
1540,22 SYCAMORE,SOMERVILLE,,1/15/14,2
1541,58 PRESTON,SOMERVILLE,,1/15/14,1
1542,42-44 DANE,SOMERVILLE,,1/16/14,2
1543,PITMAN,SOMERVILLE,AT BEECH ST,1/17/14,2
1544,26 CALVIN,SOMERVILLE,,1/20/14,2
1545,26 SYCAMORE,SOMERVILLE,,1/24/14,2
1546,5 KENWOOD,SOMERVILLE,,1/30/14,1
1547,711-723 SOMERVILLE,SOMERVILLE,,1/31/14,2
1548,12 PUTNAM,SOMERVILLE,,1/31/14,1
1549,78 MORRISON,SOMERVILLE,,2/8/14,1
1550,78 MORRISON,SOMERVILLE,,2/9/14,1
1551,29 PRESCOTT,SOMERVILLE,,2/14/14,1
1552,63-65 CAMERON,SOMERVILLE,,2/21/14,2
1553,21 PERRY,SOMERVILLE,,2/18/14,1
1554,7 LINDEN,SOMERVILLE,,2/20/14,1
1555,6 CHERRY,SOMERVILLE,,2/20/14,1
1556,40 HANCOCK,SOMERVILLE,,2/25/14,2
1557,208-210 WASHINGTON,SOMERVILLE,,3/7/14,1
1558,45 CAMERON,SOMERVILLE,,3/11/14,2
1559,257-259 BEACON,SOMERVILLE,,3/27/14,2
1560,14 BILLINGHAM,SOMERVILLE,,3/28/14,2
1561,12 BILLINGHAM,SOMERVILLE,,4/7/14,2
1562,230 SOMERVILLE,SOMERVILLE,,4/14/14,1
1563,DOVER,SOMERVILLE,AT 51 DAVIS SQ,4/15/14,2
1564,GORHAM,SOMERVILLE,AT TANNERY BROOK WAY,4/16/14,2
1565,406 HIGHLAND,SOMERVILLE,,4/25/14,1
1566,16 CALVIN,SOMERVILLE,,4/28/14,1
1567,61 LINDEN,SOMERVILLE,,5/8/14,1
1568,353 BEACON,SOMERVILLE,,5/14/14,1
1569,357 BEACON,SOMERVILLE,,5/14/14,1
1570,37 COLUMBUS,SOMERVILLE,,5/30/14,1
1571,287 BEACON,SOMERVILLE,,6/3/14,1
1572,318 SUMMER,SOMERVILLE,,6/8/14,2
1573,88 MUNROE,SOMERVILLE,,6/27/14,2
1574,14 CHERRY,SOMERVILLE,,7/7/14,2
1575,PITMAN,SOMERVILLE,AT SPRING ST,7/8/14,2
1576,363 BEACON,SOMERVILLE,,7/23/14,1
1577,230 ELM,SOMERVILLE,,8/4/14,2
1578,47 CAMERON,SOMERVILLE,,8/8/14,2
1579,361 BEACON,SOMERVILLE,,8/21/14,1
1580,RUSSELL,SOMERVILLE,,9/22/14,1
1581,97 PEARSON,SOMERVILLE,,9/25/14,2
1582,42497 PARKDALE,SOMERVILLE,,9/29/14,2
1583,42624 PARKDALE,SOMERVILLE,,10/3/14,2
1584,40 HANCOCK,SOMERVILLE,,10/20/14,2
1585,268 POWDER HOUSE,SOMERVILLE,,10/21/14,1
1586,336 SUMMER,SOMERVILLE,,10/31/14,2
1587,60 PUTNAM,SOMERVILLE,,11/5/14,2
1588,22 ASHLAND,SOMERVILLE,,11/6/14,1
1589,SPRING,SOMERVILLE,AT SOMERVILLE AVE,11/12/14,1
1590,68 DIMICK,SOMERVILLE,,11/13/14,2
1591,26-28 MILTON,SOMERVILLE,,11/13/14,1
1592,46 WHITE,SOMERVILLE,,11/18/14,2
1593,WEBSTER,SOMERVILLE,,11/19/14,2
1594,768 BROADWAY,SOMERVILLE,,11/19/14,2
1595,46-48 PUTNAM,SOMERVILLE,,11/24/14,2
1596,BROADWAY,SOMERVILLE,,11/25/14,2
1597,42412 HOWARD,SOMERVILLE,,11/29/14,1
1598,255 POWDER HOUSE,SOMERVILLE,,12/1/14,1
1599,86 ELM,SOMERVILLE,,12/10/14,2
1600,787 BROADWAY,SOMERVILLE,,12/30/14,2
1601,POLE 25 NEWTON,SOUTHBORO,,2/19/14,2
1602,43 NEWTON,SOUTHBORO,,2/23/14,1
1603,269 CORDAVILLE,SOUTHBORO,,9/19/14,2
1604,MADISON,SOUTHBORO,,11/25/14,2
1605,320 GREAT,STOW,,2/10/14,2
1606,KIRKLAND,STOW,,9/16/14,2
1607,4 KIRKLAND,STOW,,9/16/14,2
1608,5 WILLIAM,UPTON,,4/28/14,2
1609,5 WILLIAMS,UPTON,,12/20/14,2
1610,71 N-MAIN,UXBRIDGE,,4/4/14,1
1611,760 PROVIDENCE,UXBRIDGE,,4/29/14,2
1612,151 N-MAIN,UXBRIDGE,,5/1/14,1
1613,10 MOODY,UXBRIDGE,,11/5/14,1
1614,117-119 HECLA,UXBRIDGE,,12/11/14,1
1615,17 WEST HARTFORD,UXBRIDGE,,12/30/14,2
1616,SHRINE,WEST BOYLSTON,AT CAROL,2/21/14,1
1617,501 PROSPECT,WEST BOYLSTON,,2/25/14,2
1618,435 LANCASTER,WEST BOYLSTON,,3/20/14,2
1619,330 LANCASTER,WEST BOYLSTON,,5/12/14,1
1620,330 LANCASTER,WEST BOYLSTON,,5/14/14,1
1621,70 CRESCENT,WEST BOYLSTON,,8/8/14,2
1622,11R SUMMER,WESTBOROUGH,,1/7/14,1
1623,42625 TREETOP,WESTBOROUGH,,3/9/14,2
1624,14 MAYNARD,WESTBOROUGH,,3/17/14,1
1625,8002 AMBASSADOR,WESTBOROUGH,,4/3/14,1
1626,160 MILK,WESTBOROUGH,,4/29/14,2
1627,95 W-MAIN,WESTBOROUGH,,5/20/14,1
1628,165 FLANDERS,WESTBOROUGH,,6/11/14,1
1629,STATE,WESTBOROUGH,AT HOLMES ST,8/4/14,2
1630,2 PROSPECT,WESTBOROUGH,,8/4/14,2
1631,22 TREETOP,WESTBOROUGH,,8/4/14,2
1632,2 PROSPECT,WESTBOROUGH,,9/8/14,
1633,165 FLANDERS,WESTBOROUGH,,11/24/14,1
1634,70 EAST MAIN,WESTBOROUGH,,11/25/14,1
1635,STATE,WESTBOROUGH,,12/22/14,2
1636,1901 WINDSOR RIDGE,WESTBOROUGH,,12/22/14,1
1637,212 WEST MAIN,WESTBOROUGH,,12/23/14,2
1638,1901 WINDSOR RIDGE,WESTBOROUGH,,12/29/14,1
1639,19 PEARTREE,WESTWOOD,,1/21/14,2
1640,15 RIDGEWOOD,WESTWOOD,,2/4/14,2
1641,POND,WESTWOOD,AT OAK ST,2/10/14,2
1642,298 PROVIDENCE,WESTWOOD,,2/16/14,1
1643,46 PERRY,WESTWOOD,,2/24/14,1
1644,75 CUSHING,WESTWOOD,,3/21/14,2
1645,94 GAY,WESTWOOD,,3/28/14,1
1646,44 LORING,WESTWOOD,,6/3/14,2
1647,57 STRAFFORD,WESTWOOD,,7/1/14,2
1648,57 STRAFFORD,WESTWOOD,,8/6/14,1
1649,41 BOOTH,WESTWOOD,,9/17/14,2
1650,91 HEMLOCK,WESTWOOD,,10/27/14,2
1651,272 HIGH,WESTWOOD,,12/4/14,1
1652,17 FORD,WESTWOOD,,12/5/14,2
1653,SAINT DENIS,WESTWOOD,AT WILLRD ST,12/15/14,2
1654,DEAN,WESTWOOD,AT WEBSTER ST,12/17/14,2
1655,91 STRASSER,WESTWOOD,,12/22/14,2
1656,378-384 UNIVERSITY,WESTWOOD,,12/31/14,2
1657,GROVE,WORCESTER,,1/2/14,1
1658,270 SHREWSBURY,WORCESTER,,1/3/14,1
1659,51 HILTON,WORCESTER,,1/6/14,1
1660,34 HOPE,WORCESTER,,1/7/14,1
1661,140 GRAND,WORCESTER,,1/8/14,1
1662,ELM,WORCESTER,AT WEST ST,1/8/14,1
1663,32 PROVIDENCE,WORCESTER,,1/9/14,1
1664,ELM,WORCESTER,AT WEST ST,1/9/14,1
1665,MAPLEWOOD,WORCESTER,AT CHAMBERLAIN PKY,1/9/14,1
1666,PINE-TREE,WORCESTER,AT SUNVALLEY DR,1/11/14,1
1667,130 PLANTATION,WORCESTER,,1/12/14,1
1668,59-75 WEBSTER,WORCESTER,,1/13/14,1
1669,69 DUSTIN,WORCESTER,,1/13/14,2
1670,335 PARK,WORCESTER,,1/13/14,1
1671,GROVE,WORCESTER,AT SAGAMORE RD,1/14/14,1
1672,BENEFIT,WORCESTER,AT GLENWOOD ST,1/15/14,1
1673,1027 MAIN,WORCESTER,,1/15/14,1
1674,287 GROVE,WORCESTER,,1/16/14,2
1675,359 SHREWSBURY,WORCESTER,,1/16/14,2
1676,74 GREEN,WORCESTER,,1/16/14,1
1677,SEVER,WORCESTER,AT CEDAR ST,1/17/14,2
1678,24 CREST,WORCESTER,,1/18/14,1
1679,GROVE,WORCESTER,AT SAGAMORE RD,1/18/14,1
1680,MAIN,WORCESTER,,1/20/14,2
1681,53 WILSON,WORCESTER,,1/20/14,1
1682,SARGENT,WORCESTER,AT LAMARTINE ST,1/21/14,2
1683,DAVIS,WORCESTER,,1/25/14,1
1684,14 PRESTON,WORCESTER,,1/27/14,1
1685,41 HILLCROFT,WORCESTER,,1/30/14,2
1686,356 SHREWSBURY,WORCESTER,,1/30/14,2
1687,KING-PHILLIP,WORCESTER,AT HILLCROFT AVE,1/30/14,2
1688,130 MASSASOIT,WORCESTER,,1/31/14,2
1689,HARLEM,WORCESTER,AT S-WARD ST,1/31/14,1
1690,500 W-BOYLSTON,WORCESTER,,1/31/14,1
1691,50 HAMILTON,WORCESTER,,2/2/14,2
1692,ELM,WORCESTER,AT PARK AVE,2/2/14,1
1693,SEVER,WORCESTER,AT CEDAR ST,2/2/14,1
1694,119 MASSASOIT,WORCESTER,,2/3/14,2
1695,3 COHASSET,WORCESTER,,2/4/14,1
1696,14 LANGDON,WORCESTER,,2/4/14,1
1697,172 GRAFTON,WORCESTER,,2/5/14,1
1698,179-181 GRAFTON,WORCESTER,,2/5/14,1
1699,80 STANTON,WORCESTER,,2/5/14,1
1700,60 PLANTATION,WORCESTER,,2/5/14,1
1701,7 WESCOTT,WORCESTER,,2/7/14,2
1702,ELM,WORCESTER,AT WEST ST,2/7/14,2
1703,5 LUND,WORCESTER,,2/7/14,2
1704,1013 MAIN,WORCESTER,,2/8/14,1
1705,314 PLANTATION,WORCESTER,,2/10/14,2
1706,18 WILLARD,WORCESTER,,2/10/14,2
1707,236 LINCOLN,WORCESTER,,2/11/14,2
1708,66 PLANTATION,WORCESTER,,2/12/14,2
1709,105 WATER,WORCESTER,,2/12/14,1
1710,11 N-WORCESTER,WORCESTER,,2/13/14,1
1711,10 VARNEY,WORCESTER,,2/13/14,1
1712,9 MILL,WORCESTER,,2/17/14,1
1713,CLARK,WORCESTER,AT PURCHASE ST,2/19/14,1
1714,53 HERMON,WORCESTER,,2/19/14,1
1715,HILLCREST,WORCESTER,AT 7 BLAIR ST,2/20/14,2
1716,MAY,WORCESTER,,2/20/14,1
1717,27 JAQUES,WORCESTER,,2/20/14,1
1718,320 PLANTATION,WORCESTER,,2/24/14,2
1719,CASCADE,WORCESTER,AT MONICA,2/24/14,2
1720,11 N-WORCESTER,WORCESTER,,2/24/14,1
1721,11 N-WORCESTER,WORCESTER,,2/24/14,2
1722,ENDICOTT,WORCESTER,AT VERNON ST,2/26/14,2
1723,10 MILLBURY,WORCESTER,,2/19/14,1
1724,101 COMMONWEALTH,WORCESTER,,2/19/14,1
1725,338 PARK,WORCESTER,,2/20/14,2
1726,24 PELICAN,WORCESTER,,2/20/14,1
1727,529 PARK,WORCESTER,,2/21/14,2
1728,7 KELLEY,WORCESTER,,2/22/14,1
1729,1149 GRAFTON,WORCESTER,,2/23/14,1
1730,81 EUREKA,WORCESTER,,2/24/14,2
1731,76 RICHLAND,WORCESTER,,2/25/14,2
1732,87 AIRLIE,WORCESTER,,3/7/14,2
1733,163 AUSTIN,WORCESTER,,3/7/14,1
1734,69 ERNEST,WORCESTER,,3/10/14,1
1735,576 GRAFTON,WORCESTER,,3/11/14,2
1736,42630 MILL,WORCESTER,,3/12/14,1
1737,57 COMMODORE,WORCESTER,,3/15/14,1
1738,34 GRANBY,WORCESTER,,3/18/14,1
1739,1088 MAIN,WORCESTER,,3/19/14,2
1740,76 RICHLAND,WORCESTER,,3/19/14,1
1741,27 WESTBORO,WORCESTER,,3/21/14,1
1742,14 COLTON,WORCESTER,,3/29/14,1
1743,220 BROOKS,WORCESTER,,4/2/14,2
1744,51 HADWEN,WORCESTER,,4/2/14,1
1745,848-854 MAIN,WORCESTER,,4/2/14,1
1746,14 BOURNE,WORCESTER,,4/2/14,1
1747,WEBSTER,WORCESTER,AT JAQUES ST,4/3/14,2
1748,7 BROOKLINE,WORCESTER,,4/5/14,1
1749,631-633 LINCOLN,WORCESTER,,4/6/14,1
1750,28 MARCONI,WORCESTER,,4/7/14,2
1751,WINTHROP,WORCESTER,AT ARLINGTON ST,4/9/14,2
1752,200 SHREWSBURY,WORCESTER,,4/10/14,1
1753,WEST,WORCESTER,AT HIGHLAND,4/12/14,1
1754,11 CUTTING,WORCESTER,,4/15/14,1
1755,66 WHIPPLE,WORCESTER,,4/15/14,1
1756,156-158 FAIRMONT,WORCESTER,,4/18/14,1
1757,14 S-WARD,WORCESTER,,4/18/14,1
1758,2 WOODMAN,WORCESTER,,4/23/14,1
1759,36 BOYLSTON,WORCESTER,,4/25/14,1
1760,34 HOPE,WORCESTER,,4/27/14,1
1761,5 ST-NICHOLAS,WORCESTER,,4/28/14,2
1762,40 MORNINGSIDE,WORCESTER,,4/29/14,1
1763,720 GROVE,WORCESTER,,5/1/14,1
1764,170 MASSASOIT,WORCESTER,,5/2/14,1
1765,4 FENIMORE,WORCESTER,,5/2/14,1
1766,9 ST-NICHOLAS,WORCESTER,,5/2/14,1
1767,64 LOCUST,WORCESTER,,5/2/14,1
1768,730 PLEASANT,WORCESTER,,5/6/14,2
1769,31 BLITHEWOOD,WORCESTER,,5/6/14,1
1770,BEACONSFIELD,WORCESTER,,5/7/14,2
1771,3 MORSE,WORCESTER,,5/7/14,1
1772,MAIN,WORCESTER,AT LAGRANGE ST,5/7/14,2
1773,91 HOUGHTON,WORCESTER,,5/8/14,2
1774,42499 ST-NICHOLAS,WORCESTER,,5/8/14,2
1775,10 SPOFFORD,WORCESTER,,5/8/14,1
1776,29 FALES,WORCESTER,,5/8/14,1
1777,405 MILL,WORCESTER,,5/9/14,2
1778,730 PLEASANT,WORCESTER,,5/9/14,2
1779,37 FREELAND,WORCESTER,,5/10/14,1
1780,19 QUEEN,WORCESTER,,5/12/14,1
1781,734 PLEASANT,WORCESTER,,5/13/14,2
1782,BEACONSFIELD,WORCESTER,AT PLEASANT ST,5/14/14,2
1783,125 OLEAN,WORCESTER,,5/14/14,1
1784,730 PLEASANT,WORCESTER,,5/15/14,1
1785,28 BEECHING,WORCESTER,,5/15/14,1
1786,420 MOWER,WORCESTER,,5/16/14,2
1787,349 HAMILTON,WORCESTER,,5/19/14,1
1788,5 ST-NICHOLAS,WORCESTER,,5/20/14,2
1789,SALISBURY,WORCESTER,AT PARK AVE,5/20/14,2
1790,3 CHRISTY,WORCESTER,,5/20/14,1
1791,5 ST-NICHOLAS,WORCESTER,,5/20/14,1
1792,14 RICHARDS,WORCESTER,,5/21/14,1
1793,39 GATES,WORCESTER,,5/21/14,1
1794,32 WABASH,WORCESTER,,5/21/14,2
1795,38 BELLINGHAM,WORCESTER,,5/22/14,1
1796,47 SPOFFORD,WORCESTER,,5/23/14,1
1797,41 MORNINGSIDE,WORCESTER,,5/27/14,2
1798,144 BEAVER-BROOK,WORCESTER,,5/27/14,1
1799,415 LAKE,WORCESTER,,5/27/14,1
1800,10 GAMBIER,WORCESTER,,5/27/14,1
1801,338 PARK,WORCESTER,,5/28/14,2
1802,32 WABASH,WORCESTER,,5/28/14,2
1803,63 STAFFORD,WORCESTER,,5/28/14,1
1804,70 MILLBURY,WORCESTER,,5/29/14,1
1805,FAIRMONT,WORCESTER,AT COHASSET ST,5/30/14,1
1806,21 BEECHMONT,WORCESTER,,5/31/14,1
1807,22 WESTVIEW,WORCESTER,,6/1/14,1
1808,238 LINCOLN,WORCESTER,,6/2/14,1
1809,9 REGENT,WORCESTER,,6/3/14,2
1810,42689 DALE,WORCESTER,,6/3/14,1
1811,317 BURNCOAT,WORCESTER,,6/4/14,1
1812,90 PARK,WORCESTER,,6/4/14,1
1813,212 AUSTIN,WORCESTER,,6/5/14,1
1814,23 AMES,WORCESTER,,6/5/14,1
1815,10 MASSASOIT,WORCESTER,,6/6/14,1
1816,463 CHANDLER,WORCESTER,,6/9/14,1
1817,15 HAZELWOOD,WORCESTER,,6/9/14,1
1818,199 MASSASOIT,WORCESTER,,6/9/14,1
1819,42535 JAQUES,WORCESTER,,6/10/14,1
1820,43 PARK-TERRACE,WORCESTER,,6/10/14,1
1821,48 ESTHER,WORCESTER,,6/11/14,1
1822,12 STEARNS,WORCESTER,,6/11/14,1
1823,141 COHASSET,WORCESTER,,6/11/14,1
1824,5 OAKBEACH,WORCESTER,,6/11/14,1
1825,13 CLIFTON,WORCESTER,,6/12/14,1
1826,30 BEECHING,WORCESTER,,6/13/14,2
1827,12 STEARNS,WORCESTER,,6/13/14,1
1828,1395 MAIN,WORCESTER,,6/13/14,1
1829,5 NORWOOD,WORCESTER,,6/13/14,1
1830,5 RUDOLPH,WORCESTER,,6/16/14,1
1831,4 INWOOD,WORCESTER,,6/16/14,1
1832,47 SPOFFORD,WORCESTER,,6/17/14,2
1833,357 PLANTATION,WORCESTER,,6/18/14,2
1834,VAUGHAN,WORCESTER,,6/19/14,1
1835,AUSTIN,WORCESTER,AT MERRICK ST,6/24/14,2
1836,5 RUDOLPH,WORCESTER,,6/24/14,2
1837,9 WINSLOW,WORCESTER,,6/24/14,1
1838,57 SOUTHWEST,WORCESTER,,6/26/14,1
1839,186 ST-NICHOLAS,WORCESTER,,6/27/14,2
1840,17 WINTHROP,WORCESTER,,6/30/14,1
1841,36 CANTERBURY,WORCESTER,,6/30/14,1
1842,12 STEARNS,WORCESTER,,7/2/14,2
1843,49 GRANDVIEW,WORCESTER,,7/8/14,1
1844,MADISON,WORCESTER,,7/9/14,2
1845,646 CHANDLER,WORCESTER,,7/9/14,1
1846,58 CAMELOT,WORCESTER,,7/14/14,1
1847,LANCASTER,WORCESTER,AT INSTITUTE RD,7/14/14,1
1848,25 CROYDON,WORCESTER,,7/14/14,1
1849,2 GREENFIELD,WORCESTER,,7/15/14,2
1850,141 MASSASOIT,WORCESTER,,7/15/14,2
1851,144 MASSASOIT,WORCESTER,,7/15/14,3
1852,320 PLANTATION,WORCESTER,,7/16/14,1
1853,HIGHLAND,WORCESTER,,7/17/14,2
1854,WEST,WORCESTER,AT 142 HIGHLAND ST,7/17/14,2
1855,135 MILLBURY,WORCESTER,,7/17/14,1
1856,94-96 KENBERMA,WORCESTER,,7/18/14,2
1857,51 WARD,WORCESTER,,7/18/14,2
1858,26 PARKTON,WORCESTER,,7/18/14,1
1859,57 ROWENA,WORCESTER,,7/18/14,1
1860,64-66 GREEN,WORCESTER,,7/21/14,2
1861,102 RODNEY,WORCESTER,,7/21/14,1
1862,51 HOLLYWOOD,WORCESTER,,7/21/14,2
1863,1 KILBY,WORCESTER,,7/21/14,2
1864,56 HOLLYWOOD,WORCESTER,,7/22/14,1
1865,25 N-WORCESTER,WORCESTER,,7/23/14,1
1866,106 W-BOYLSTON,WORCESTER,,7/24/14,2
1867,FAIRMONT,WORCESTER,AT 61-63 COHASSET ST,7/24/14,2
1868,4 IVES,WORCESTER,,7/24/14,1
1869,28 VOLKMAR,WORCESTER,,7/25/14,2
1870,1 BENEDICT,WORCESTER,,7/25/14,1
1871,57 VALLEY-HILL,WORCESTER,,7/25/14,1
1872,299 HIGHLAND,WORCESTER,,7/28/14,2
1873,162 MASSASOIT,WORCESTER,,7/29/14,2
1874,122-124 INGLESIDE,WORCESTER,,7/29/14,2
1875,172 MASSASOIT,WORCESTER,,7/30/14,3
1876,QUEEN,WORCESTER,AT DAVIS ST,7/31/14,1
1877,26 AMES,WORCESTER,,8/1/14,1
1878,145 FAIRMONT,WORCESTER,,8/4/14,2
1879,7 GORDON,WORCESTER,,8/6/14,1
1880,12 ROMOLA,WORCESTER,,8/7/14,2
1881,70 DORCHESTER,WORCESTER,,8/8/14,2
1882,228 LINCOLN,WORCESTER,,8/1/14,2
1883,162 MASSASOIT,WORCESTER,,8/1/14,1
1884,25 COBURN,WORCESTER,,8/2/14,1
1885,64 STARK,WORCESTER,,8/5/14,2
1886,302 PLANTATION,WORCESTER,,8/6/14,2
1887,466 CHANDLER,WORCESTER,,8/6/14,1
1888,45 MCKEON,WORCESTER,,8/7/14,2
1889,11 JULIAN,WORCESTER,,8/8/14,2
1890,32 STARK,WORCESTER,,8/21/14,1
1891,214 AUSTIN,WORCESTER,,8/22/14,2
1892,5 SAINT NICHOLAS,WORCESTER,,8/22/14,2
1893,12 BATAVIA,WORCESTER,,8/22/14,1
1894,19 QUINAPOXET,WORCESTER,,8/22/14,1
1895,60 ARTHUR,WORCESTER,,8/23/14,2
1896,16 GAGE,WORCESTER,,8/25/14,1
1897,32 IVERNIA,WORCESTER,,8/25/14,1
1898,106 ORIENT,WORCESTER,,8/25/14,1
1899,10 STARK,WORCESTER,,8/25/14,1
1900,BEECHMONT,WORCESTER,AT 1 BANCROFT TOWER RD,8/26/14,2
1901,64 STARK,WORCESTER,,8/26/14,1
1902,439 CHANDLER,WORCESTER,,8/28/14,1
