ID,ADDRESS,TOWN,INTERSECTION,REPAIRED,GRADE,CAUSE
1641799,154 FULLER ST ,EVE ,MEADOWVIEW RD ,5/25/14,1, CORROSION
1641799,154 FULLER ST ,EVE ,MEADOWVIEW RD ,5/25/14,1, CORROSION
1641971,8 TECUMSEH RD ,NSM ,NAUSET RD ,5/25/14,1, EXCAVATION
1642098,175 SUNSET LN ,BAR ,BAY VIEW RD ,5/25/14,1, EQUIPMENT
1643566,30 COLONIAL AVE ,LNN ,LYNNFIELD ST ,6/21/14,2, CORROSION
1643600,18 BRIARWOOD LN ,BUR ,SLEEPER DR ,5/27/14,1, EXCAVATION
1643608,10 WINCHESTER ST ,MED ,WAREHAM ST ,5/27/14,1, EXCAVATION
1643608,10 WINCHESTER ST ,MED ,WAREHAM ST ,5/27/14,1, EXCAVATION
1643608,10 WINCHESTER ST ,MED ,WAREHAM ST ,5/27/14,1, EXCAVATION
1643608,10 WINCHESTER ST ,MED ,WAREHAM ST ,5/27/14,1, EXCAVATION
1643613,26 CONCORD ST ,MAL ,HUDSON ST ,5/27/14,1, CORROSION
1643617,HIGHLAND AVE ,AYE ,LINCOLN ST ,6/6/14,1, CORROSION
1643638,8 SEVERANCE ST ,LNN ,BAILEY ST ,6/17/14,, OTHER
1643642,21 BRANDON RD ,DUD ,SCHOFIELD AVE ,12/10/14,2, OTHER
1643646,21 EMERALD AVE ,WEB ,RAY ST ,6/3/14,2, CORROSION
1643659,45 BLOSSOM ST ,CHE ,EDEN ST ,5/27/14,1, OTHER
1643660,84 LAWTON AVE ,LNN ,HAMILTON AVE ,5/27/14,1, OTHER
1643670,25 BEN DAVIS LN ,EFA ,AIRPARK DR ,5/27/14,1, EXCAVATION
1643678,360 WASHINGTON ST ,HAV ,SHEPHERD ST ,7/14/14,2, OTHER
1643694,157 NORTH AVE ,ROC ,DIVISION ST ,6/2/14,2, EQUIPMENT
1643701,326 WALNUT ST ,LNN ,TRANFAGLIA RD ,7/1/14,2, OTHER
1643714,358 WALNUT ST ,LNN ,TRANFAGLIA RD ,6/30/14,2, OTHER
1643742,105 BROADWAY ,MAL ,OFF BROADWAY ,5/27/14,2, CORROSION
1643776,57 FRANKLIN ST ,LNN ,HANOVER ST ,6/3/14,2, OTHER
1643792,24 PARKER ST ,CHA ,PERKINS ST ,7/7/14,, CORROSION
1643798,44 BRADMERE WAY ,WEY ,REGATTA RD ,5/27/14,1, CORROSION
1643805,150 LINCOLN ST ,REV ,VIVIEN ST ,6/18/14,2, CORROSION
1643805,150 LINCOLN ST ,REV ,VIVIEN ST ,6/18/14,2, CORROSION
1643827,33 CURTIS RD ,REV ,ELIOT RD ,5/14/14,2, OTHER
1643827,33 CURTIS RD ,REV ,ELIOT RD ,5/14/14,2, OTHER
1643861,33 BEACH ST ,WOB ,MAYWOOD TER ,8/25/14,3, CORROSION
1643876,2150 COMMONWEALTH AVE ,BRI ,SAINT THOMAS MORE RD ,5/27/14,1, EXCAVATION
1644003,135 CHARLES ST ,BOS ,PUTNAM AVE ,6/11/14,1, EQUIPMENT
1644028,2 MALDEN ST ,EVE ,CHELSEA ST ,5/27/14,1, NATURAL FORCE
1644242,COMMONWEALTH AVE ,BOS ,HEREFORD ST ,6/7/14,1, OTHER
1644242,COMMONWEALTH AVE ,BOS ,HEREFORD ST ,6/7/14,1, OTHER
1644242,COMMONWEALTH AVE ,BOS ,HEREFORD ST ,6/7/14,1, OTHER
1644561,120 BOSTON ST ,DOR ,HOWELL ST ,5/28/14,1, OTHER
1644561,120 BOSTON ST ,DOR ,HOWELL ST ,5/28/14,1, OTHER
1644561,120 BOSTON ST ,DOR ,HOWELL ST ,5/28/14,1, OTHER
1644561,120 BOSTON ST ,DOR ,HOWELL ST ,5/28/14,1, OTHER
1644574,33 CURTIS RD ,REV ,ELIOT RD ,5/28/14,1, EQUIPMENT
1644578,60 DEARBORN ST ,ROX ,ZEIGLER ST ,5/30/14,2, OTHER
1644584,36 CHESTNUT ST ,WOB ,SCOTT ST ,5/29/14,1, CORROSION
1644592,6 VALE ST ,MER ,MIDDLE ST ,5/29/14,3, EQUIPMENT
1644599,1135 TREMONT ST ,ROX ,COLUMBUS AVE ,7/3/14,1, NATURAL FORCE
1644603,137 PERKINS ST ,MEL ,WARWICK RD ,6/25/14,2, OTHER
1644622,73 COUNTY RD ,BOU ,MARIAN LN ,5/28/14,1, EXCAVATION
1644622,73 COUNTY RD ,BOU ,MARIAN LN ,5/28/14,1, EXCAVATION
1644626,16 HIGHLAND AVE ,GVL ,SCHOOL ST ,5/29/14,1, EXCAVATION
1644651,190 MECHANIC ST ,LEO ,3RD ST ,5/29/14,2, OTHER
1644701,68 COMMONWEALTH AVE ,BOS ,BERKELEY ST ,5/28/14,1, OTHER
1644712,153 MECHANIC ST ,LEO ,LAUREL ST ,8/22/14,2, NATURAL FORCE
1644712,153 MECHANIC ST ,LEO ,LAUREL ST ,8/26/14,2, OTHER
1644712,153 MECHANIC ST ,LEO ,LAUREL ST ,8/26/14,2, OTHER
1644712,153 MECHANIC ST ,LEO ,LAUREL ST ,8/26/14,2, OTHER
1644712,153 MECHANIC ST ,LEO ,LAUREL ST ,8/26/14,2, OTHER
1644716,DUNSTABLE RD ,WFD ,LONG SOUGHT FOR POND RD ,5/28/14,1, EXCAVATION
1644717,100 BROADWAY ,MAL ,OFF BROADWAY ,5/28/14,2, OTHER
1644724,59 WYMAN ST ,LNN ,BOWLEY AVE ,5/28/14,1, OTHER
1644756,64 NAPLES RD ,REV ,ABRUZZI ST ,5/29/14,1, EXCAVATION
1644760,58 HAWTHORNE RD ,WAL ,PLYMPTON ST ,5/28/14,1, CORROSION
1644764,2129 WASHINGTON ST ,ROX ,DADE ST ,5/28/14,1, EXCAVATION
1644765,39 BYRD AVE ,ROS ,NEPONSET AVE ,5/28/14,2, EQUIPMENT
1644819,TROTTER RD ,WEY ,CUMMING RD ,5/28/14,1, EXCAVATION
1644829,205 GENEVA AVE ,DOR ,OLNEY ST ,5/30/14,2, OTHER
1644833,9 HOWARD ST ,BRK ,LINCOLN ST ,5/29/14,1, EQUIPMENT
1644893,610 DORCHESTER AVE ,SBO ,BOSTON ST ,5/29/14,1, CORROSION
1644918,26 FRONT ST ,CLI ,MAIN ST ,5/28/14,1, CORROSION
1644922,16 GLENRIDGE DR ,BED ,BATTLE FLAGG RD ,5/28/14,1, EQUIPMENT
1645499,34 FRONT ST ,SAL ,DERBY SQ ,7/2/14,, OTHER
1645514,28 LYNNFIELD ST ,LNN ,FLOYD AVE ,7/16/14,, CORROSION
1645519,261 WALNUT ST ,LNN ,POPLAR ST ,7/10/14,2, OTHER
1645543,57 BEACH ST ,HAV ,RIVER ST ,5/29/14,1, OTHER
1645543,57 BEACH ST ,HAV ,RIVER ST ,5/29/14,1, OTHER
1645545,172 LINWOOD ST ,LNN ,BRADFORD TER ,6/30/14,2, OTHER
1645559,55 RIDGE RD ,MIL ,HERITAGE LN ,5/29/14,1, CORROSION
1645566,WILLOW ST ,CHE ,MAVERICK ST ,6/9/14,1, OTHER
1645589,94 HEMLOCK ST ,ARL ,DICKSON AVE ,5/29/14,1, CORROSION
1645608,21 MILTON ST ,MAL ,COTTAGE ST ,5/29/14,1, EXCAVATION
1645608,21 MILTON ST ,MAL ,COTTAGE ST ,5/29/14,1, OTHER
1645618,483 ARLINGTON ST ,DRA ,BALDWIN RD ,5/29/14,1, EXCAVATION
1645636,20 SAINT CLAIR ST ,LNN ,MICHIGAN AVE ,5/29/14,1, OTHER
1645640,33 ROCKAWAY AVE ,MAR ,MARION RD ,6/11/14,, CORROSION
1645648,545 WASHINGTON ST ,BRI ,LANGLEY RD ,5/29/14,1, OTHER
1645652,35 ELIOT ST ,MED ,KENWAY ST ,5/29/14,1, EXCAVATION
1645681,46 WILMOT ST ,ROS ,NAVARRE ST ,5/9/14,, NATURAL FORCE
1645682,660 WEATHERSFIELD ST ,ROW ,CHRISTA DR ,5/7/14,1, NATURAL FORCE
1645740,84 H ST ,SBO ,E 4TH ST ,6/18/14,1, EXCAVATION
1645741,136 MAVERICK ST ,CHE ,HIGHLAND ST ,6/2/14,1, OTHER
1645760,1400 HANCOCK ST ,QUI ,CHESTNUT ST ,5/29/14,1, EXCAVATION
1645782,4 STETSON ST ,LEX ,MERIAM ST ,5/30/14,1, CORROSION
1645837,CHAPEL ST ,GLO ,DAVIS ST ,5/29/14,1, OTHER
1645844,1 OAKDALE ST ,WHM ,SANDWICH RD ,5/30/14,1, CORROSION
1645923,130 BARTLETT ST ,LOW ,ALDER ST ,5/30/14,1, OTHER
1646383,88 UNION ST ,WAT ,CAPITOL ST ,5/30/14,1, EXCAVATION
1646447,99 JEFFERSON AVE ,EVE ,SPRUCE ST ,5/30/14,1, CORROSION
1646448,53 FAIR OAKS AVE ,LNN ,KERNWOOD DR ,5/30/14,1, OTHER
1646473,3368 WASHINGTON ST ,JPL ,GREEN ST ,6/4/14,1, OTHER
1646498,99 HIGHLAND ST ,CHE ,WATTS ST ,5/30/14,1, OTHER
1646502,225 LANCASTER ST ,LEO ,JOHNSON ST ,5/31/14,1, OTHER
1646521,2 BIRCH ST ,BUZ ,CRANBERRY RD ,5/30/14,1, CORROSION
1646534,629 HAMMOND ST ,BRO ,HEATH ST ,5/30/14,1, OTHER
1646534,629 HAMMOND ST ,BRO ,HEATH ST ,6/11/14,1, OTHER
1646534,629 HAMMOND ST ,BRO ,HEATH ST ,6/12/14,1, OTHER
1646535,516 LEBANON ST ,MEL ,UPHAM ST ,5/30/14,1, NATURAL FORCE
1646569,365 NICHOLS ST ,NOR ,CHURCHILL DR ,6/6/14,1, CORROSION
1646576,108 ETNA ST ,BRI ,ELMIRA ST ,5/30/14,1, OTHER
1646589,506 ARLINGTON ST ,DRA ,BALDWIN RD ,5/30/14,1, EXCAVATION
1646608,14 BARTLETT AVE ,HAV ,BARTLETT CT ,5/30/14,1, CORROSION
1646621,37 LAWRENCE RD ,MIL ,BARTONS LN ,6/24/14,, OTHER
1646635,197 HILLDALE AVE ,HAV ,LEBLANC ST ,5/30/14,1, CORROSION
1646644,76 OAKLAND AVE ,ARL ,CLIFF ST ,6/26/14,2, NATURAL FORCE
1646644,76 OAKLAND AVE ,ARL ,CLIFF ST ,6/26/14,2, OPERATIONS
1646648,831 MAIN ST ,WAL ,FISKE ST ,6/12/14,1, NATURAL FORCE
1646658,15 PEACE PIPE RD ,WFA ,ARNOLD GIFFORD RD ,5/30/14,1, EQUIPMENT
1646662,231 AIKEN AVE ,LOW ,HILDRETH ST ,5/30/14,1, NATURAL FORCE
1646662,231 AIKEN AVE ,LOW ,HILDRETH ST ,5/30/14,1, OTHER
1646662,231 AIKEN AVE ,LOW ,HILDRETH ST ,5/30/14,1, OTHER
1646662,231 AIKEN AVE ,LOW ,HILDRETH ST ,5/30/14,1, OTHER
1646688,14 BARTLETT AVE ,HAV ,BARTLETT CT ,5/30/14,1, EQUIPMENT
1646812,304 LEXINGTON ST ,WAT ,BRADSHAW ST ,5/31/14,1, EQUIPMENT
1646969,38 UNDERHILL ST ,WNT ,WINTHROP SHORE DR ,5/31/14,1, CORROSION
1646969,38 UNDERHILL ST ,WNT ,WINTHROP SHORE DR ,5/31/14,1, OTHER
1646969,38 UNDERHILL ST ,WNT ,WINTHROP SHORE DR ,6/3/14,1, CORROSION
1646969,38 UNDERHILL ST ,WNT ,WINTHROP SHORE DR ,6/3/14,1, OTHER
1646997,2 CARTER ST ,CHA ,CAMBRIDGE ST ,5/31/14,1, NATURAL FORCE
1647559,38 MOUNT VERNON RD E ,WEY ,COMMERCIAL ST ,5/31/14,1, CORROSION
1647608,12 SUNSET AVE ,HUL ,CADISH AVE ,5/31/14,1, EXCAVATION
1647702,253 MAIN ST ,BUZ ,SPERANZA LN ,5/31/14,1, EXCAVATION
1648553,895 MORTON ST ,DOR ,EVANS ST ,6/10/14,1, OTHER
1648553,895 MORTON ST ,DOR ,EVANS ST ,6/10/14,1, OTHER
1648553,895 MORTON ST ,DOR ,EVANS ST ,6/10/14,1, OTHER
1648553,895 MORTON ST ,DOR ,EVANS ST ,6/10/14,1, OTHER
1648553,895 MORTON ST ,DOR ,EVANS ST ,6/10/14,1, OTHER
1648553,895 MORTON ST ,DOR ,EVANS ST ,6/10/14,1, OTHER
1648553,895 MORTON ST ,DOR ,EVANS ST ,6/10/14,1, OTHER
1648553,895 MORTON ST ,DOR ,EVANS ST ,6/2/14,1, OTHER
1648641,67 FIRE STATION RD ,OST ,MAIN ST ,6/1/14,1, EQUIPMENT
1648648,62 AUBURN ST ,NEW ,GILBERT ST ,6/2/14,1, NATURAL FORCE
1648775,88 MONTVALE AVE ,WOB ,UNION ST ,6/1/14,1, CORROSION
1648803,224 WASHINGTON ST ,BRI ,SNOW ST ,6/3/14,1, OTHER
1648858,57 CUMBERLAND CIR ,LNN ,LYNNFIELD ST ,6/2/14,1, CORROSION
1648858,57 CUMBERLAND CIR ,LNN ,LYNNFIELD ST ,6/2/14,1, CORROSION
1648858,57 CUMBERLAND CIR ,LNN ,LYNNFIELD ST ,6/2/14,1, CORROSION
1649427,18 WOODBURY AVE ,LNN ,BELMONT AVE ,6/16/14,2, CORROSION
1649453,0 3RD ST ,LEO ,MECHANIC ST ,6/2/14,3, OTHER
1649484,UNION ST ,NWP ,WOODWELLS AVE ,6/2/14,2, OTHER
1649484,UNION ST ,NWP ,WOODWELLS AVE ,6/3/14,2, OTHER
1649496,10 AUBURN ST ,LNN ,BACHELLER ST ,6/19/14,, OTHER
1649500,36 BONTEMPO RD ,NEW ,CONSIDINE RD ,6/2/14,1, EXCAVATION
1649504,747 PALMER AVE ,WFA ,DRUMLIN RD ,7/21/14,2, CORROSION
1649515,225 LANCASTER ST ,LEO ,JOHNSON ST ,6/2/14,3, OTHER
1649520,10 CAMPBELL ST ,LNN ,SPRINGVALE AVE ,6/28/14,2, CORROSION
1649521,181 PLEASANT ST ,MAL ,WASHINGTON ST ,6/12/14,, OTHER
1649563,209 CHELMSFORD ST ,LOW ,CAMBRIDGE ST ,6/4/14,1, OTHER
1649564,6 STOUGHTON AVE ,WEB ,E MAIN ST ,6/2/14,1, CORROSION
1649589,891 MAIN ST ,WAL ,HAMMOND ST ,6/5/14,1, OTHER
1649589,891 MAIN ST ,WAL ,HAMMOND ST ,6/5/14,1, OTHER
1649589,891 MAIN ST ,WAL ,HAMMOND ST ,6/5/14,1, OTHER
1649589,891 MAIN ST ,WAL ,HAMMOND ST ,6/5/14,1, OTHER
1649589,891 MAIN ST ,WAL ,HAMMOND ST ,6/5/14,1, OTHER
1649589,891 MAIN ST ,WAL ,HAMMOND ST ,6/5/14,1, OTHER
1649589,891 MAIN ST ,WAL ,HAMMOND ST ,6/5/14,1, OTHER
1649589,891 MAIN ST ,WAL ,HAMMOND ST ,6/5/14,1, OTHER
1649589,891 MAIN ST ,WAL ,HAMMOND ST ,6/5/14,1, OTHER
1649589,891 MAIN ST ,WAL ,HAMMOND ST ,6/5/14,1, OTHER
1649589,891 MAIN ST ,WAL ,HAMMOND ST ,6/5/14,1, OTHER
1649620,W MAIN ST ,CEN ,STRAWBERRY HILL RD ,10/30/14,2, CORROSION
1649621,72 WILLOW ST ,CHE ,CENTRAL AVE ,6/2/14,1, EQUIPMENT
1649625,81 WILLOW ST ,CHE ,WATTS ST ,6/2/14,1, CORROSION
1649625,81 WILLOW ST ,CHE ,WATTS ST ,6/2/14,1, OTHER
1649647,57 HOLIDAY LN ,DEP ,LOWER COUNTY RD ,11/7/14,2, OTHER
1649666,12 GLEASON ST ,MED ,MADISON ST ,6/2/14,1, CORROSION
1649682,SYLVAN ST ,DAN ,ASH ST ,6/3/14,1, CORROSION
1649682,SYLVAN ST ,DAN ,ASH ST ,6/3/14,1, OTHER
1649686,59 NICK TRL ,POB ,SHORE DR ,11/21/14,2, EQUIPMENT
1649696,345 W BROADWAY ,SBO ,SHERMAN CT ,6/18/14,, OTHER
1649700,164 W BROOKLINE ST ,BOS ,TREMONT ST ,6/3/14,2, OTHER
1649713,29 PALMER ST ,WAL ,COLUMBUS AVE ,6/2/14,1, OTHER
1649714,323 DORCHESTER AVE ,SBO ,OLD COLONY AVE ,7/1/14,, MATL OR WELD FAILURE
1649724,5 RIVER RD ,MAM ,MARSTONS MILLS W BARNSTABLE RD ,6/20/14,2, CORROSION
1649724,5 RIVER RD ,MAM ,MARSTONS MILLS W BARNSTABLE RD ,6/20/14,2, CORROSION
1649734,36 BONTEMPO RD ,NEW ,CONSIDINE RD ,6/2/14,1, EQUIPMENT
1649738,339 D ST ,SBO ,W 1ST ST ,6/28/14,, OTHER
1649745,101 SOUTH ST ,WAL ,WINTHROP ST ,6/3/14,1, OTHER
1649746,410 WASHINGTON ST ,QUI ,ARNOLD ST ,6/3/14,1, OTHER
1649795,138 LOWELL RD ,WEL ,HAMPSHIRE RD ,6/3/14,1, CORROSION
1649795,138 LOWELL RD ,WEL ,HAMPSHIRE RD ,6/3/14,1, CORROSION
1649808,15 ASHBY RD ,BED ,WALSH RD ,6/2/14,1, CORROSION
1650358,22 CARY AVE ,CHE ,TUDOR ST ,6/24/14,2, OTHER
1650381,761 NEPONSET ST ,NOR ,COTTER FARM RD ,7/15/14,, OTHER
1650391,LONG POND DR ,EHA ,GREAT WOODS RD ,6/12/14,2, EQUIPMENT
1650398,145 SOUTH ST ,WAL ,DARTMOUTH ST ,6/3/14,1, CORROSION
1650399,40 OAKLAND AVE ,ARL ,ELMORE ST ,6/23/14,2, CORROSION
1650399,40 OAKLAND AVE ,ARL ,ELMORE ST ,6/23/14,2, OTHER
1650403,14 TROTTING HORSE DR ,LEX ,PEACOCK FARM RD ,7/14/14,2, NATURAL FORCE
1650407,390 NEWTON ST ,WAL ,BROWN ST ,9/10/14,2, NATURAL FORCE
1650411,65 MYRTLE ST ,WAL ,LOWELL ST ,6/17/14,2, OTHER
1650412,132 MYRTLE ST ,WAL ,NEWTON ST ,9/3/14,3, NATURAL FORCE
1650413,22 WORTHINGTON RD ,BRO ,COTTAGE FARM RD ,12/29/14,2, OTHER
1650414,195 OXFORD ST ,LNN ,MARKET ST ,6/3/14,1, OTHER
1650422,48 HARBOR RD ,HAP ,MILL RD ,6/24/14,2, CORROSION
1650423,207 HIGH ST ,WAL ,HOVEY RD ,8/5/14,2, CORROSION
1650427,110 CHARLES ST ,WAL ,GRANT ST ,7/24/14,2, NATURAL FORCE
1650431,162 CHARLES ST ,WAL ,BROWNS AVE ,7/22/14,2, NATURAL FORCE
1650451,468 LINCOLN ST ,WAL ,HIBISCUS AVE ,10/28/14,2, NATURAL FORCE
1650455,24 HOVEY RD ,WAL ,HAMBLIN RD ,6/30/14,2, OTHER
1650462,859 MAIN ST ,WAL ,FRANCIS ST ,6/4/14,1, OTHER
1650462,859 MAIN ST ,WAL ,FRANCIS ST ,6/4/14,1, OTHER
1650469,110 BROADWAY ,SOM ,ILLINOIS AVE ,6/5/14,1, EXCAVATION
1650470,872 BOYLSTON ST ,BRO ,RESERVOIR RD ,6/11/14,1, OTHER
1650474,66 CLAY POND RD ,MOB ,CLIFF RD ,7/11/14,2, CORROSION
1650481,60 CLAY POND RD ,MOB ,CLIFF RD ,7/10/14,2, CORROSION
1650489,JACQUELINE RD ,WAL ,DOLORES AVE ,7/7/14,2, NATURAL FORCE
1650516,67 UTICA ST ,QUI ,BRAINTREE AVE ,6/19/14,2, OTHER
1650517,43 POMEWORTH ST ,STO ,WILLIAM ST ,6/18/14,2, CORROSION
1650518,41 VALLEY BEACH AVE ,HUL ,STATE PARK RD ,6/3/14,1, EQUIPMENT
1650525,15 OCEAN AVE ,HAP ,UNION ST ,6/3/14,1, EQUIPMENT
1650526,122 CENTRAL AVE ,CHE ,LYNN ST EXT ,6/3/14,1, CORROSION
1650533,29 RADCLIFFE RD ,WES ,WELLESLEY ST ,6/3/14,1, CORROSION
1650543,66 WALPOLE ST ,NOR ,WINTER ST ,6/5/14,1, CORROSION
1650544,806 MAIN ST ,WAL ,BACON ST ,6/5/14,1, OTHER
1650551,130 SOUTH ST ,WAL ,BEDFORD ST ,6/3/14,1, OTHER
1650600,439 CEDAR BROOK RD ,LNN ,TUSCAN RD ,6/9/14,1, CORROSION
1650604,26 HANOVER ST ,HAV ,MOUNT DUSTIN AVE ,6/5/14,1, EXCAVATION
1650629,257 SCHOOL ST ,WAL ,BACON ST ,6/4/14,1, OTHER
1650694,34 CARY AVE ,CHE ,CLARK AVE ,6/20/14,2, OTHER
1650698,192 POPLAR ST ,CHE ,5TH ST ,6/23/14,2, OTHER
1650698,192 POPLAR ST ,CHE ,5TH ST ,6/23/14,2, OTHER
1650698,192 POPLAR ST ,CHE ,5TH ST ,6/23/14,2, OTHER
1650777,137 WHITES PATH ,SYA ,COMMONWEALTH AVE ,6/3/14,1, EQUIPMENT
1650777,137 WHITES PATH ,SYA ,COMMONWEALTH AVE ,6/3/14,1, EQUIPMENT
1651294,503 RIVER ST ,HAV ,JAMES ST ,6/27/14,2, OTHER
1651295,160 SOUTH ST ,WAL ,HIGHLAND ST ,6/4/14,1, OTHER
1651299,26 FRANKLIN ST ,HAV ,WILLIAM ST ,7/2/14,, OTHER
1651306,47 SPENCER AVE ,CHE ,PARKER ST ,6/19/14,2, OTHER
1651310,4 GRANT ST ,HAV ,WEBSTER ST ,6/25/14,2, OTHER
1651317,1 GRANT ST ,HAV ,WEBSTER ST ,6/24/14,, OTHER
1651342,333 CHESTNUT ST ,LNN ,JEFFERSON ST ,6/4/14,1, CORROSION
1651342,333 CHESTNUT ST ,LNN ,JEFFERSON ST ,6/4/14,1, CORROSION
1651364,890 BROADWAY ,CHE ,WEBSTER AVE ,6/4/14,1, NATURAL FORCE
1651377,318 LINCOLN ST ,BRI ,FRANKLIN ST ,7/11/14,1, CORROSION
1651377,318 LINCOLN ST ,BRI ,FRANKLIN ST ,7/8/14,1, CORROSION
1651387,121 WASHINGTON ST ,QUI ,MCGRATH HWY ,6/4/14,1, OTHER
1651400,945 MAIN ST ,WAL ,WESTON ST ,6/5/14,1, OTHER
1651400,945 MAIN ST ,WAL ,WESTON ST ,6/5/14,1, OTHER
1651400,945 MAIN ST ,WAL ,WESTON ST ,6/5/14,1, OTHER
1651400,945 MAIN ST ,WAL ,WESTON ST ,6/5/14,1, OTHER
1651400,945 MAIN ST ,WAL ,WESTON ST ,6/5/14,1, OTHER
1651413,BELMONT ST ,WAT ,LEXINGTON ST ,6/4/14,1, OTHER
1651430,392 WATERTOWN ST ,NEW ,BRIDGE ST ,6/4/14,1, OTHER
1651461,148 CENTRAL AVE ,CHE ,HIGHLAND ST ,6/4/14,1, NATURAL FORCE
1651549,390 BROOK RD ,MIL ,LINCOLN ST ,6/5/14,1, EXCAVATION
1651565,AVCO RD ,HAV ,ROGERS RD ,6/5/14,1, EQUIPMENT
1651569,230 CENTRAL AVE ,CHE ,WILLOW ST ,6/23/14,2, OTHER
1651570,203 CENTRAL AVE ,CHE ,WILLOW ST ,6/24/14,2, OTHER
1651574,83 WATTS ST ,CHE ,WILLOW ST ,7/29/14,2, CORROSION
1651587,83 HIGHLAND ST ,CHE ,CENTRAL AVE ,6/23/14,, CORROSION
1651587,83 HIGHLAND ST ,CHE ,CENTRAL AVE ,6/23/14,, OTHER
1651587,83 HIGHLAND ST ,CHE ,CENTRAL AVE ,6/23/14,, OTHER
1651591,33 CURTIS RD ,REV ,ELIOT RD ,6/4/14,1, NATURAL FORCE
1651682,23 GLINES ST ,HAV ,KENOZA ST ,6/4/14,1, EXCAVATION
1651725,227 BROADWAY ,CHE ,EVERETT AVE ,6/4/14,1, OTHER
1651852,141 BROADWAY ,SAU ,SPRING ST ,6/5/14,1, EQUIPMENT
1652228,115 CHAPMAN PL ,LEO ,,5/19/14,, EQUIPMENT
1652236,76 CARRUTH ST ,DOR ,SHENANDOAH ST ,6/5/14,1, CORROSION
1652248,28 MAPLE AVE ,MED ,SUMMER ST ,6/5/14,2, OTHER
1652270,30 MAIN ST ,WNT ,SARATOGA ST ,6/20/14,, OTHER
1652274,63 FRANKLIN ST ,STO ,PINE ST ,7/17/14,, OTHER
1652274,63 FRANKLIN ST ,STO ,PINE ST ,7/31/14,, OTHER
1652296,44 SIMONDS RD ,LEX ,DEXTER RD ,6/5/14,1, NATURAL FORCE
1652316,327 CYPRESS ST ,BRO ,HIGH ST ,6/6/14,1, OTHER
1652330,24 BEACH ST ,QUI ,KEMPER ST ,6/6/14,1, EQUIPMENT
1652334,38 CARROLL ST ,CHE ,WASHBURN ST ,6/6/14,1, OTHER
1652354,196 HAMILTON ST ,DOR ,BOWDOIN ST ,9/6/14,2, CORROSION
1652367,41 DONA ST ,LNN ,HARRIS RD ,7/3/14,2, OTHER
1652378,448 NANTASKET AVE ,HUL ,SUMNER ST ,6/5/14,1, EQUIPMENT
1652451,386 LYNNFIELD ST ,LNN ,LEBEL RD ,7/3/14,2, OTHER
1652461,390 LYNNFIELD ST ,LNN ,STANDPIPE RD ,9/27/14,2, CORROSION
1652477,408 LYNNFIELD ST ,LNN ,STANDPIPE RD ,10/14/14,2, CORROSION
1652508,549 LYNNFIELD ST ,LNN ,STOCKER AVE ,8/28/14,2, CORROSION
1652515,36 THORNTON ST ,NEW ,THORNTON PL ,6/19/14,2, OTHER
1652519,714 BEACON ST ,NEW ,DALTON RD ,6/25/14,2, EQUIPMENT
1652520,4 OAK ST ,DAN ,LOCUST ST ,6/26/14,, OTHER
1652524,80 WOODCHESTER DR ,NEW ,WOODLAWN DR ,6/20/14,2, CORROSION
1652524,80 WOODCHESTER DR ,NEW ,WOODLAWN DR ,6/20/14,2, OTHER
1652528,44 THAXTER RD ,NEW ,NEVADA ST ,6/23/14,2, CORROSION
1652536,64 BENNINGTON ST ,EBO ,LONDON ST ,6/5/14,1, OTHER
1652537,80 PEARL ST ,NEW ,EMERSON ST ,7/8/14,2, OTHER
1652541,15 SHAWMUT PIKE ,NEW ,OSSIPEE RD ,6/21/14,2, OTHER
1652548,21 ROGERS AVE ,LNN ,ESSEX ST ,7/22/14,2, OTHER
1652558,29 ROGERS AVE ,LNN ,ESSEX ST ,10/24/14,, CORROSION
1652598,396 NORFOLK ST ,DOR ,MIDDLETON ST ,6/11/14,1, OTHER
1652598,396 NORFOLK ST ,DOR ,MIDDLETON ST ,6/12/14,1, OTHER
1652598,396 NORFOLK ST ,DOR ,MIDDLETON ST ,6/6/14,1, OTHER
1652647,94 MOUNT PLEASANT AVE ,ROX ,FAIRLAND ST ,6/6/14,1, CORROSION
1652647,94 MOUNT PLEASANT AVE ,ROX ,FAIRLAND ST ,6/6/14,1, OTHER
1652726,1121 MAIN ST ,WBA ,WHITE CAP LN ,6/5/14,1, EQUIPMENT
1652778,9 HANOVER DR ,NWB ,HANOVER ST ,6/5/14,1, EXCAVATION
1653191,1350 BLUE HILL AVE ,DOR ,WALK HILL ST ,6/6/14,1, OTHER
1653222,56 HOOPER ST ,CHE ,WASHBURN ST ,6/6/14,1, CORROSION
1653232,74 HENRY AVE ,LNN ,LAWTON AVE ,6/6/14,1, OTHER
1653236,7 PILGRIM LN ,HYA ,BAXTER RD ,6/6/14,1, EQUIPMENT
1653270,174 BROADWAY ST ,LOW ,SUFFOLK ST ,7/10/14,, MATL OR WELD FAILURE
1653274,498 BROADWAY ST ,LOW ,MOUNT VERNON ST ,7/2/14,2, MATL OR WELD FAILURE
1653281,73 CONGRESS ST ,SAL ,DOW ST ,6/9/14,1, CORROSION
1653285,662 HANCOCK ST ,QUI ,BEACH ST ,6/12/14,1, OTHER
1653286,41 CHEEVER AVE ,DRA ,ROBBINS AVE ,7/11/14,2, CORROSION
1653296,69 D ST ,LOW ,S LORING ST ,6/28/14,2, EQUIPMENT
